frame,total,depth_prepass,geometry,lighting,tonemap,index_count
0,0.14849,0.06121,0.06739,0.00434,0.00260,3553381.35000
60,0.15342,0.06348,0.07004,0.00431,0.00263,3662944.30000
120,0.10496,0.04003,0.04530,0.00436,0.00291,2176008.00000
180,0.07367,0.02580,0.02904,0.00414,0.00263,1760027.75000
240,0.14090,0.05849,0.06193,0.00433,0.00316,2911562.30000
300,0.16342,0.06988,0.07205,0.00457,0.00338,3211259.30000
360,0.16319,0.07016,0.07171,0.00445,0.00332,3197534.35000
420,0.10380,0.04112,0.04314,0.00427,0.00279,2080022.75000
480,0.10838,0.04336,0.04524,0.00424,0.00289,2143202.10000
540,0.12698,0.05206,0.05514,0.00422,0.00279,2652802.15000
600,0.13044,0.05254,0.05780,0.00445,0.00291,2718203.40000
660,0.06856,0.02360,0.02622,0.00414,0.00262,1551084.95000
720,0.12364,0.05072,0.05305,0.00429,0.00292,2455791.85000
780,0.10933,0.04380,0.04599,0.00423,0.00279,2049572.45000
840,0.05117,0.01516,0.01708,0.00415,0.00261,904159.35000
900,0.13318,0.05337,0.05969,0.00438,0.00289,2916661.70000
960,0.16857,0.07113,0.07695,0.00431,0.00303,3578981.25000
1020,0.13860,0.05777,0.06135,0.00414,0.00261,2767377.40000
1080,0.12076,0.04979,0.05201,0.00411,0.00259,2271770.15000
1140,0.14160,0.05849,0.06340,0.00420,0.00260,2903832.20000
1200,0.12512,0.05162,0.05380,0.00417,0.00260,2424988.15000
1260,0.10712,0.04331,0.04421,0.00418,0.00260,2026572.10000
1320,0.10756,0.04187,0.04654,0.00414,0.00262,2301510.50000
1380,0.11526,0.04609,0.04985,0.00415,0.00259,2404923.35000
1440,0.13025,0.05308,0.05737,0.00421,0.00262,2983851.65000
1500,0.26403,0.10786,0.13436,0.00488,0.00334,5965339.50000
1560,0.29731,0.12464,0.15073,0.00478,0.00332,6425388.50000
1620,0.29418,0.12279,0.14936,0.00482,0.00337,6351675.30000
1680,0.17484,0.07216,0.08166,0.00466,0.00305,3853289.10000
1740,0.08883,0.03383,0.03565,0.00415,0.00262,1807302.25000
1800,0.07947,0.02940,0.03096,0.00415,0.00263,1503980.35000
1860,0.07000,0.02470,0.02637,0.00415,0.00264,1304820.90000
