frame,total,visibility,visutil_histogram,visutil_prefix,visutil_flatten,gbuffer,lighting,tonemap,index_count
0,0.41662,0.15276,0.02000,0.00211,0.02490,0.10107,0.06838,0.01643,3553381.35000
60,0.46998,0.16533,0.02097,0.00211,0.02730,0.13190,0.07091,0.01760,3662944.30000
120,0.47766,0.12877,0.02219,0.00210,0.03031,0.16614,0.07363,0.01908,2176008.00000
180,0.44619,0.10130,0.02150,0.00211,0.02995,0.16685,0.07350,0.01931,1760027.75000
240,0.50914,0.14675,0.02225,0.00211,0.03063,0.17987,0.07427,0.01943,2911562.30000
300,0.52949,0.16431,0.02257,0.00211,0.03070,0.18236,0.07449,0.01956,3211259.30000
360,0.53279,0.16545,0.02268,0.00211,0.03091,0.18393,0.07494,0.01943,3197534.35000
420,0.48215,0.12394,0.02209,0.00211,0.03054,0.17844,0.07490,0.01910,2080022.75000
480,0.48306,0.12467,0.02226,0.00210,0.03058,0.17612,0.07453,0.01917,2143202.10000
540,0.51084,0.15163,0.02235,0.00211,0.03058,0.17864,0.07394,0.01906,2652802.15000
600,0.52418,0.16872,0.02270,0.00210,0.03049,0.17343,0.07361,0.01866,2718203.40000
660,0.45278,0.10198,0.02202,0.00211,0.03053,0.17261,0.07318,0.01910,1551084.95000
720,0.47918,0.13243,0.02180,0.00210,0.03032,0.16872,0.07325,0.01908,2455791.85000
780,0.45762,0.12538,0.02096,0.00211,0.02947,0.15457,0.07390,0.01906,2049572.45000
840,0.40761,0.07994,0.02042,0.00212,0.02919,0.15057,0.07414,0.01896,904159.35000
900,0.48822,0.15914,0.02105,0.00211,0.02954,0.15361,0.07204,0.01869,2916661.70000
960,0.53990,0.18108,0.02279,0.00212,0.03101,0.17843,0.07315,0.01918,3578981.25000
1020,0.51550,0.14852,0.02262,0.00211,0.03088,0.18460,0.07417,0.01927,2767377.40000
1080,0.50499,0.13720,0.02240,0.00212,0.03062,0.18527,0.07487,0.01935,2271770.15000
1140,0.54435,0.17550,0.02303,0.00212,0.03124,0.18312,0.07533,0.01950,2903832.20000
1200,0.52817,0.15705,0.02348,0.00211,0.03165,0.18548,0.07462,0.01901,2424988.15000
1260,0.49839,0.13749,0.02300,0.00212,0.03121,0.17989,0.07406,0.01872,2026572.10000
1320,0.50712,0.14625,0.02229,0.00211,0.03065,0.17767,0.07520,0.01904,2301510.50000
1380,0.51519,0.14840,0.02297,0.00211,0.03124,0.18420,0.07545,0.01911,2404923.35000
1440,0.53550,0.15783,0.02386,0.00211,0.03215,0.19029,0.07542,0.01930,2983851.65000
1500,0.63823,0.26063,0.02554,0.00212,0.03216,0.18919,0.07528,0.01922,5965339.50000
1560,0.65144,0.28764,0.02435,0.00211,0.03158,0.17822,0.07497,0.01915,6425388.50000
1620,0.65583,0.28165,0.02541,0.00210,0.03226,0.18737,0.07546,0.01903,6351675.30000
1680,0.55765,0.18784,0.02358,0.00212,0.03149,0.18085,0.07540,0.01891,3853289.10000
1740,0.46897,0.10590,0.02265,0.00212,0.03100,0.18127,0.07512,0.01906,1807302.25000
1800,0.46463,0.10477,0.02228,0.00211,0.03074,0.17913,0.07516,0.01915,1503980.35000
