frame,total,visibility,visutil_histogram,visutil_prefix,visutil_flatten,gbuffer,lighting,tonemap,index_count
0,0.24213,0.12525,0.00730,0.00212,0.00863,0.04258,0.01924,0.00563,3553381.35000
60,0.26657,0.13695,0.00816,0.00212,0.00940,0.05168,0.01986,0.00610,3662944.30000
120,0.22787,0.09114,0.00860,0.00202,0.01028,0.05837,0.02024,0.00637,2176008.00000
180,0.19512,0.06306,0.00807,0.00207,0.01011,0.05481,0.02038,0.00648,1760027.75000
240,0.25784,0.11633,0.00888,0.00209,0.01040,0.06167,0.02086,0.00696,2911562.30000
300,0.27851,0.13346,0.00921,0.00212,0.01049,0.06456,0.02090,0.00685,3211259.30000
360,0.27947,0.13265,0.00919,0.00212,0.01063,0.06505,0.02095,0.00685,3197534.35000
420,0.21820,0.08115,0.00841,0.00206,0.01029,0.05875,0.02056,0.00631,2080022.75000
480,0.22295,0.08501,0.00866,0.00205,0.01030,0.05896,0.02044,0.00629,2143202.10000
540,0.24703,0.10635,0.00879,0.00211,0.01052,0.06031,0.02064,0.00653,2652802.15000
600,0.25151,0.11307,0.00902,0.00209,0.01050,0.05878,0.02040,0.00628,2718203.40000
660,0.18887,0.05523,0.00817,0.00204,0.01024,0.05647,0.02022,0.00631,1551084.95000
720,0.23384,0.09650,0.00844,0.00210,0.01036,0.05873,0.02053,0.00672,2455791.85000
780,0.21246,0.08306,0.00805,0.00210,0.01013,0.05175,0.02032,0.00643,2049572.45000
840,0.16111,0.03771,0.00742,0.00195,0.00953,0.04881,0.01965,0.00553,904159.35000
900,0.24863,0.11589,0.00803,0.00208,0.01000,0.05501,0.02012,0.00620,2916661.70000
960,0.29208,0.14498,0.00915,0.00213,0.01062,0.06560,0.02075,0.00666,3578981.25000
1020,0.25501,0.10915,0.00890,0.00212,0.01057,0.06471,0.02080,0.00689,2767377.40000
1080,0.23257,0.09049,0.00869,0.00212,0.01040,0.06298,0.02081,0.00625,2271770.15000
1140,0.26493,0.11694,0.00920,0.00212,0.01070,0.06693,0.02087,0.00631,2903832.20000
1200,0.24663,0.09876,0.00894,0.00213,0.01077,0.06661,0.02071,0.00609,2424988.15000
1260,0.22211,0.08038,0.00859,0.00213,0.01058,0.06231,0.02054,0.00590,2026572.10000
1320,0.23262,0.09178,0.00845,0.00209,0.01048,0.06199,0.02077,0.00581,2301510.50000
1380,0.23986,0.09476,0.00876,0.00212,0.01066,0.06485,0.02078,0.00600,2404923.35000
1440,0.26577,0.11453,0.00925,0.00213,0.01089,0.07005,0.02069,0.00639,2983851.65000
1500,0.39016,0.23579,0.01050,0.00213,0.01088,0.07001,0.02112,0.00747,5965339.50000
1560,0.41138,0.26121,0.01010,0.00212,0.01062,0.06636,0.02102,0.00746,6425388.50000
1620,0.41202,0.25885,0.01066,0.00213,0.01096,0.06831,0.02107,0.00749,6351675.30000
1680,0.30455,0.15654,0.00958,0.00212,0.01073,0.06597,0.02076,0.00657,3853289.10000
1740,0.20098,0.06466,0.00832,0.00209,0.01046,0.05901,0.02042,0.00559,1807302.25000
1800,0.18865,0.05440,0.00830,0.00210,0.01035,0.05805,0.02014,0.00555,1503980.35000
1860,0.18128,0.04782,0.00808,0.00200,0.01017,0.05717,0.01989,0.00551,1304820.90000
1920,0.18005,0.04689,0.00816,0.00196,0.01027,0.05702,0.01987,0.00553,1271388.55000
1980,0.17414,0.04282,0.00817,0.00197,0.01024,0.05564,0.01984,0.00556,1145896.95000
2040,0.16503,0.03541,0.00799,0.00195,0.01009,0.05407,0.01981,0.00551,833803.50000
2100,0.16133,0.03247,0.00794,0.00196,0.01007,0.05323,0.01986,0.00551,724541.55000
2160,0.15804,0.02951,0.00798,0.00195,0.01007,0.05266,0.01982,0.00552,651558.70000
2220,0.15518,0.02787,0.00780,0.00194,0.01000,0.05189,0.01982,0.00552,606690.35000
2280,0.13073,0.01844,0.00710,0.00195,0.00859,0.03944,0.01897,0.00536,387407.30000
2340,0.22418,0.09338,0.00807,0.00205,0.00962,0.05428,0.02013,0.00592,2264677.55000
2400,0.31208,0.16596,0.00923,0.00213,0.01050,0.06536,0.02100,0.00659,3983123.90000
2460,0.32267,0.17597,0.00934,0.00213,0.01060,0.06571,0.02094,0.00651,4233659.50000
2520,0.30047,0.15291,0.00939,0.00211,0.01069,0.06551,0.02089,0.00673,3774183.40000
2580,0.25637,0.11439,0.00881,0.00212,0.01050,0.06234,0.02076,0.00644,2738790.20000
2640,0.23262,0.09272,0.00856,0.00213,0.01046,0.06090,0.02067,0.00613,2234217.40000
2700,0.21130,0.07514,0.00833,0.00207,0.01041,0.05859,0.02051,0.00586,1876452.05000
2760,0.19331,0.06155,0.00811,0.00197,0.01017,0.05497,0.02039,0.00562,1554160.70000
