frame,total,depth_prepass,geometry,lighting,tonemap,index_count
0,0.17754,0.06334,0.07484,0.01971,0.00623,3553381.35000
60,0.18952,0.06639,0.08263,0.02004,0.00659,3662944.30000
120,0.14996,0.04406,0.06510,0.01971,0.00593,2176008.00000
180,0.11060,0.02891,0.04475,0.01951,0.00530,1760027.75000
240,0.18098,0.06339,0.07773,0.02002,0.00632,2911562.30000
300,0.20760,0.07647,0.09004,0.02019,0.00674,3211259.30000
360,0.20892,0.07554,0.09015,0.02018,0.00675,3197534.35000
420,0.14435,0.04354,0.06234,0.01992,0.00576,2080022.75000
480,0.15546,0.04911,0.06737,0.01982,0.00595,2143202.10000
540,0.17174,0.05796,0.07431,0.01976,0.00620,2652802.15000
600,0.17409,0.05866,0.07694,0.01959,0.00592,2718203.40000
660,0.11208,0.02901,0.04607,0.01946,0.00528,1551084.95000
720,0.15718,0.05342,0.06445,0.01980,0.00614,2455791.85000
780,0.14782,0.04875,0.05924,0.01967,0.00599,2049572.45000
840,0.08999,0.01943,0.03355,0.01935,0.00533,904159.35000
900,0.16692,0.05502,0.07311,0.01959,0.00617,2916661.70000
960,0.20612,0.07386,0.09153,0.02019,0.00672,3578981.25000
1020,0.17011,0.05850,0.07017,0.02040,0.00675,2767377.40000
1080,0.15837,0.05343,0.06514,0.02005,0.00661,2271770.15000
1140,0.18092,0.06372,0.07681,0.02014,0.00670,2903832.20000
1200,0.16077,0.05614,0.06430,0.02048,0.00621,2424988.15000
1260,0.14316,0.04774,0.05570,0.02033,0.00579,2026572.10000
1320,0.14859,0.04814,0.06053,0.02013,0.00657,2301510.50000
1380,0.15330,0.05036,0.06268,0.02033,0.00644,2404923.35000
1440,0.16853,0.05574,0.07190,0.02047,0.00647,2983851.65000
1500,0.30801,0.11612,0.15048,0.02041,0.00674,5965339.50000
1560,0.34066,0.13280,0.16455,0.02014,0.00677,6425388.50000
1620,0.33806,0.13116,0.16401,0.02005,0.00674,6351675.30000
1680,0.21430,0.07445,0.09900,0.02008,0.00650,3853289.10000
1740,0.12739,0.03630,0.05256,0.01995,0.00568,1807302.25000
1800,0.12389,0.03462,0.05185,0.01969,0.00527,1503980.35000
1860,0.11839,0.03165,0.04938,0.01967,0.00526,1304820.90000
1920,0.11527,0.02922,0.04917,0.01962,0.00526,1271388.55000
1980,0.11150,0.02577,0.04858,0.01954,0.00526,1145896.95000
2040,0.10739,0.02364,0.04740,0.01933,0.00525,833803.50000
2100,0.10381,0.02202,0.04515,0.01933,0.00526,724541.55000
2160,0.09974,0.01944,0.04355,0.01932,0.00527,651558.70000
2220,0.09766,0.01691,0.04375,0.01926,0.00528,606690.35000
2280,0.07345,0.01085,0.02583,0.01915,0.00523,387407.30000
2340,0.14977,0.04756,0.06346,0.01956,0.00619,2264677.55000
2400,0.23855,0.08881,0.10944,0.02004,0.00673,3983123.90000
2460,0.24870,0.09410,0.11420,0.02012,0.00674,4233659.50000
2520,0.22131,0.08015,0.10016,0.02011,0.00668,3774183.40000
2580,0.18063,0.06495,0.07532,0.01997,0.00665,2738790.20000
2640,0.16139,0.05683,0.06424,0.02015,0.00659,2234217.40000
2700,0.14242,0.04321,0.06073,0.01967,0.00594,1876452.05000
2760,0.13176,0.03676,0.05739,0.01949,0.00586,1554160.70000
2820,0.12974,0.03735,0.05577,0.01938,0.00527,1444209.80000
2880,0.11596,0.03238,0.04683,0.01956,0.00531,1270269.50000
2940,0.10881,0.02733,0.04453,0.01959,0.00529,1185182.60000
3000,0.22168,0.07946,0.10093,0.01994,0.00613,3737532.35000
3060,0.30537,0.11766,0.14738,0.02008,0.00675,5419981.65000
3120,0.30639,0.11810,0.14559,0.02009,0.00677,5328916.45000
3180,0.28636,0.10981,0.13599,0.02016,0.00678,4942521.95000
3240,0.26086,0.09852,0.11996,0.02016,0.00671,4355188.50000
3300,0.24494,0.09369,0.11078,0.02015,0.00675,3918437.60000
3360,0.22135,0.08214,0.09785,0.02014,0.00673,3488605.15000
3420,0.19779,0.07131,0.08585,0.02007,0.00668,3070083.20000
3480,0.18898,0.06873,0.07971,0.02004,0.00671,2804740.95000
3540,0.18426,0.06580,0.07865,0.01980,0.00628,2554279.00000
3600,0.17362,0.06152,0.07266,0.01984,0.00574,2404749.20000
3660,0.16678,0.05960,0.06790,0.02008,0.00559,2364661.40000
3720,0.15700,0.05458,0.06412,0.02018,0.00543,2323845.85000
3780,0.15472,0.05370,0.06316,0.02010,0.00526,2171285.25000
3840,0.14825,0.05062,0.06004,0.01993,0.00524,2069926.10000
3900,0.13927,0.04596,0.05639,0.01969,0.00518,1706132.85000
3960,0.13021,0.03843,0.05500,0.01950,0.00518,1310622.90000
4020,0.12555,0.03304,0.05593,0.01931,0.00520,1119696.90000
4080,0.12708,0.03388,0.05634,0.01924,0.00522,958432.85000
4140,0.11832,0.02812,0.05358,0.01920,0.00521,891260.80000
4200,0.10536,0.02192,0.04672,0.01929,0.00521,795127.20000
4260,0.15860,0.05185,0.06899,0.01950,0.00567,2716290.05000
4320,0.40551,0.16546,0.19894,0.02011,0.00672,7242797.15000
4380,0.34728,0.13900,0.16764,0.02012,0.00643,6033148.00000
4440,0.09162,0.01652,0.03800,0.01946,0.00526,867288.75000
4500,0.09952,0.01804,0.04481,0.01924,0.00520,698827.95000
4560,0.09444,0.01740,0.04024,0.01929,0.00519,684012.30000
4620,0.09893,0.02177,0.04029,0.01936,0.00522,872447.40000
4680,0.15013,0.04837,0.06365,0.02000,0.00546,2415162.35000
4740,0.27512,0.10343,0.13108,0.02005,0.00662,5264990.15000
4800,0.39563,0.16255,0.19200,0.02006,0.00659,7605016.10000
4860,0.38879,0.16257,0.18522,0.02002,0.00701,7298187.05000
4920,0.39610,0.16381,0.18898,0.01999,0.00695,7437915.15000
4980,0.42296,0.17621,0.20594,0.02000,0.00646,8149009.90000
5040,0.32408,0.13064,0.15329,0.01993,0.00653,5907876.05000
5100,0.35670,0.14421,0.17196,0.01999,0.00653,6713387.25000
5160,0.44638,0.18829,0.21729,0.02018,0.00657,8461629.95000
5220,0.45124,0.18951,0.21869,0.02013,0.00655,8496360.00000
5280,0.44546,0.18659,0.21828,0.02001,0.00652,8448473.20000
5340,0.35566,0.14492,0.16844,0.01977,0.00664,6607069.85000
5400,0.08028,0.02031,0.02140,0.01908,0.00547,1056943.50000
5460,0.04938,0.00683,0.00594,0.01906,0.00498,344217.00000
