frame,triangle_count,total_fragments,covered_pixels,overdraw_extra,avg_overdraw,max_overdraw,rasterized_triangles,skipped_triangles,quad_instances,quad_covered_lanes,quad_waste_lanes,quad_efficiency
251,757249,4858846,2073340,2785506,2.343487,17,127616,629633,1509989,4858846,1181110,0.804451
252,699836,4745174,2073326,2671848,2.288677,16,124526,575310,1473420,4745174,1148506,0.805129
253,699838,4708764,2073284,2635480,2.271162,17,121927,577911,1457563,4708764,1121488,0.807643
254,699840,4703062,2073273,2629789,2.268424,17,116349,583491,1446305,4703062,1082158,0.812944
255,673453,4695446,2073249,2622197,2.264777,17,116083,557370,1438268,4695446,1057626,0.816163
256,679221,4648042,2073233,2574809,2.241929,17,116087,563134,1421029,4648042,1036074,0.817725
257,672651,4736457,2073183,2663274,2.284630,17,116035,556616,1444123,4736457,1040035,0.819954
258,690249,4878999,2073326,2805673,2.353223,17,112592,577657,1479878,4878999,1040513,0.824223
259,690259,4954484,2073400,2881084,2.389546,17,100037,590222,1495452,4954484,1027324,0.828259
260,554538,4952373,2073600,2878773,2.388297,13,91212,463326,1486784,4952373,994763,0.832732
261,506709,4927370,2073600,2853770,2.376239,11,87448,419261,1478169,4927370,985306,0.833357
262,469809,4910385,2073599,2836786,2.368049,11,88836,380973,1478209,4910385,1002451,0.830462
263,469004,4880368,2073600,2806768,2.353573,11,87811,381193,1471586,4880368,1005976,0.829100
264,469004,4801117,2073600,2727517,2.315353,11,84328,384676,1447784,4801117,990019,0.829046
265,469004,4714971,2073600,2641371,2.273809,11,83333,385671,1424639,4714971,983585,0.827398
266,469004,4646103,2073600,2572503,2.240598,11,82050,386954,1405552,4646103,976105,0.826384
267,464826,4622919,2073600,2549319,2.229417,11,80626,384200,1399066,4622919,973345,0.826072
268,440670,4598137,2073600,2524537,2.217466,11,79023,361647,1389195,4598137,958643,0.827482
269,417628,4648914,2073599,2575315,2.241954,11,76983,340645,1398918,4648914,946758,0.830805
270,320156,4648566,2073599,2574967,2.241786,11,75619,244537,1393552,4648566,925642,0.833942
271,320156,4660312,2073600,2586712,2.247450,11,75300,244856,1396865,4660312,927148,0.834066
272,296750,4672745,2073600,2599145,2.253446,11,74932,221818,1400241,4672745,928219,0.834275
273,296750,4681905,2073600,2608305,2.257863,11,74682,222068,1402557,4681905,928323,0.834530
274,255542,4687010,2073600,2613410,2.260325,10,74529,181013,1404864,4687010,932446,0.834068
275,253142,4688393,2073600,2614793,2.260992,10,74447,178695,1404626,4688393,930111,0.834456
276,249741,4684240,2073600,2610640,2.258989,10,74112,175629,1403832,4684240,931088,0.834188
277,249741,4686527,2073600,2612927,2.260092,10,73939,175802,1404224,4686527,930369,0.834362
278,225451,4697006,2073600,2623406,2.265146,10,73919,151532,1407557,4697006,933222,0.834248
279,225443,4716117,2073600,2642517,2.274362,10,73639,151804,1412501,4716117,933887,0.834710
280,219803,4742571,2073600,2668971,2.287120,10,73469,146334,1420075,4742571,937729,0.834916
281,219803,4727700,2073600,2654100,2.279948,10,71744,148059,1411450,4727700,918100,0.837384
282,200423,4729981,2073600,2656381,2.281048,9,68751,131672,1404748,4729981,889011,0.841785
283,194837,4747952,2073600,2674352,2.289715,9,66840,127997,1403129,4747952,864564,0.845958
284,214179,4767001,2073600,2693401,2.298901,9,64953,149226,1402628,4767001,843511,0.849655
285,214177,4788317,2073600,2714717,2.309181,9,63262,150915,1400642,4788317,814251,0.854665
286,216567,4804473,2073600,2730873,2.316972,9,61049,155518,1398411,4804473,789171,0.858916
287,222153,4815814,2073599,2742215,2.322442,9,57232,164921,1392533,4815814,754318,0.864578
288,222153,4827398,2073600,2753798,2.328028,9,54932,167221,1388443,4827398,726374,0.869211
289,222153,4831520,2073599,2757921,2.330017,9,53221,168932,1383126,4831520,700984,0.873297
290,222151,4821681,2073599,2748082,2.325272,9,51725,170426,1373827,4821681,673627,0.877418
291,222151,4869016,2073600,2795416,2.348098,9,49582,172569,1378077,4869016,643292,0.883299
292,222151,4901531,2073600,2827931,2.363778,8,46584,175567,1374916,4901531,598133,0.891242
293,222151,4904418,2073600,2830818,2.365171,8,45368,176783,1369496,4904418,573566,0.895296
294,223455,4849736,2073600,2776136,2.338800,11,45170,178285,1354103,4849736,566676,0.895378
295,229095,4843573,2073600,2769973,2.335828,12,45571,183524,1351496,4843573,562411,0.895965
296,229095,4936919,2073600,2863319,2.380844,13,45756,183339,1376258,4936919,568113,0.896801
297,223287,5069232,2073600,2995632,2.444653,12,46007,177280,1412293,5069232,579940,0.897341
298,223285,5218870,2073600,3145270,2.516816,13,46096,177189,1453113,5218870,593582,0.897878
299,264493,5363551,2073600,3289951,2.586589,15,46372,218121,1492733,5363551,607381,0.898277
300,359108,5476178,2073600,3402578,2.640904,15,47152,311956,1526307,5476178,629050,0.896965
301,412459,5621567,2073599,3547968,2.711019,14,48501,363958,1568990,5621567,654393,0.895730
302,545109,5722738,2073600,3649138,2.759808,14,54250,490859,1608257,5722738,710290,0.889587
303,545249,5792912,2073600,3719312,2.793650,16,65433,479816,1644333,5792912,784420,0.880739
304,545593,5813171,2073600,3739571,2.803420,17,75982,469611,1664032,5813171,842957,0.873356
305,545591,5769223,2073600,3695623,2.782226,17,85129,460462,1662673,5769223,881469,0.867462
306,545591,5660479,2073600,3586879,2.729783,17,90954,454637,1645467,5660479,921389,0.860011
307,545591,5489077,2073600,3415477,2.647124,16,91019,454572,1610390,5489077,952483,0.852135
308,545581,5425340,2073600,3351740,2.616387,16,90666,454915,1598843,5425340,970032,0.848323
309,551759,5293326,2073599,3219727,2.552724,15,90301,461458,1568591,5293326,981038,0.843643
310,561209,5076366,2073571,3002795,2.448127,15,89783,471426,1513531,5076366,977758,0.838497
311,561595,4903552,2073576,2829976,2.364780,15,89689,471906,1467062,4903552,964696,0.835607
312,561593,4858888,2073600,2785288,2.343214,15,87906,473687,1449795,4858888,940292,0.837858
313,558873,4892268,2073599,2818669,2.359312,15,86815,472058,1456552,4892268,933940,0.839700
314,558873,4933605,2073600,2860005,2.379246,15,85967,472906,1464549,4933605,924591,0.842171
315,562592,4971488,2073600,2897888,2.397515,15,84322,478270,1472077,4971488,916820,0.844298
316,585626,4990152,2073600,2916552,2.406516,16,83285,502341,1471796,4990152,897032,0.847630
317,585626,5038096,2073600,2964496,2.429637,17,87228,498398,1485304,5038096,903120,0.847991
318,585626,5092584,2073600,3018984,2.455914,18,87608,498018,1497259,5092584,896452,0.850318
319,585662,5101123,2073600,3027523,2.460032,16,85895,499767,1493271,5101123,871961,0.854018
320,585662,5037730,2073600,2964130,2.429461,16,83969,501693,1469613,5037730,840722,0.856982
321,585662,5028312,2073600,2954712,2.424919,15,83755,501907,1464848,5028312,831080,0.858163
322,585662,5015521,2073600,2941921,2.418750,15,83748,501914,1459456,5015521,822303,0.859142
323,558594,4974916,2073600,2901316,2.399169,14,83714,474880,1448962,4974916,820932,0.858359
324,558594,4932579,2073599,2858980,2.378753,14,83928,474666,1437347,4932579,816809,0.857931
325,558224,4916493,2073600,2842893,2.370994,14,84121,474103,1433553,4916493,817719,0.857396
326,538844,4934336,2073600,2860736,2.379599,14,84245,454599,1437255,4934336,814684,0.858292
327,538844,4978447,2073600,2904847,2.400871,14,84652,454192,1448927,4978447,817261,0.858989
328,533036,5042200,2073600,2968600,2.431617,16,84948,448088,1467639,5042200,828356,0.858896
329,533036,5111361,2073600,3037761,2.464970,15,85291,447745,1486417,5111361,834307,0.859678
330,533036,5178494,2073600,3104894,2.497345,15,85388,447648,1503887,5178494,837054,0.860852
331,533036,5215759,2073600,3142159,2.515316,14,85678,447358,1515624,5215759,846737,0.860332
332,533036,5224454,2073600,3150854,2.519509,14,86105,446931,1518282,5224454,848674,0.860258
333,533028,5233900,2073600,3160300,2.524064,15,86459,446569,1521673,5233900,852792,0.859892
334,533026,5244286,2073600,3170686,2.529073,14,86781,446245,1526335,5244286,861054,0.858967
335,533026,5251270,2073599,3177671,2.532442,16,87158,445868,1530396,5251270,870314,0.857829
336,533026,5253597,2073600,3179997,2.533563,16,87376,445650,1534459,5253597,884239,0.855936
337,533026,5248661,2073600,3175061,2.531183,17,87794,445232,1534851,5248661,890743,0.854914
338,533026,5233896,2073600,3160296,2.524062,17,88055,444971,1531891,5233896,893668,0.854156
339,533026,5203389,2073600,3129789,2.509350,15,88501,444525,1526974,5203389,904507,0.851912
340,533026,5174805,2073600,3101205,2.495566,14,88631,444395,1522575,5174805,915495,0.849680
341,533024,5169886,2073600,3096286,2.493193,15,88746,444278,1522878,5169886,921626,0.848703
342,533024,5154952,2073600,3081352,2.485992,15,88825,444199,1519461,5154952,922892,0.848155
343,527438,5113547,2073600,3039947,2.466024,15,89038,438400,1509856,5113547,925877,0.846694
344,527438,5049774,2073600,2976174,2.435269,15,88841,438597,1494262,5049774,927274,0.844861
345,527438,5036710,2073600,2963110,2.428969,15,88835,438603,1492619,5036710,933766,0.843603
