frame,total,geometry,lighting,index_count
1140,0.55095,0.51485,0.02838,8888382.00000
1150,0.46386,0.43054,0.02557,6681090.00000
1160,0.46822,0.43794,0.02288,7146947.40000
1170,0.54468,0.50788,0.02988,9101922.00000
1180,0.53731,0.49724,0.03241,9097980.00000
1190,0.54517,0.50550,0.03248,9099990.00000
1200,0.54386,0.50574,0.02906,9103005.00000
1210,0.54979,0.51323,0.02916,9103881.00000
1220,0.54238,0.49611,0.03107,9103005.00000
1230,0.53912,0.50276,0.02885,9103013.40000
1240,0.54232,0.50967,0.02577,9103039.20000
1250,0.55540,0.52157,0.02678,9100531.50000
1260,0.52335,0.48786,0.02814,9094303.20000
1270,0.54652,0.51146,0.02738,9091825.20000
1280,0.55279,0.52278,0.02245,8847516.90000
1290,0.50367,0.47317,0.02306,8728518.00000
1300,0.45003,0.41642,0.02662,8236771.20000
1310,0.44517,0.41857,0.01898,6191688.00000
1320,0.49136,0.46346,0.02082,6862126.50000
1330,0.47918,0.45479,0.01711,5573805.00000
1340,0.49118,0.46770,0.01652,6060954.00000
1350,0.52345,0.49889,0.01728,6881545.80000
1360,0.63082,0.60102,0.02194,9634320.90000
1370,0.62249,0.58775,0.02744,10864779.00000
1380,0.63921,0.60206,0.02975,10864773.60000
1390,0.64537,0.60634,0.03184,10864773.00000
1400,0.64274,0.60426,0.03108,10864774.80000
1410,0.61933,0.58840,0.02376,10566703.20000
1420,0.56848,0.53972,0.02129,10592118.60000
1430,0.60258,0.57048,0.02468,10864791.00000
1440,0.59457,0.56241,0.02495,10864798.20000
1450,0.58826,0.55494,0.02571,10864803.00000
1460,0.58575,0.55153,0.02700,10864803.00000
1470,0.58724,0.55242,0.02746,10864803.00000
1480,0.59140,0.55624,0.02761,10864807.80000
1490,0.60509,0.57052,0.02717,10864813.20000
1500,0.60842,0.57557,0.02540,10864818.60000
1510,0.61666,0.58540,0.02409,10864824.00000
1520,0.60664,0.57550,0.02400,10864827.00000
1530,0.58076,0.54980,0.02381,10864822.20000
1540,0.55097,0.52063,0.02328,10864824.00000
1550,0.54900,0.51846,0.02326,10864827.00000
1560,0.54000,0.50954,0.02321,10864828.20000
1570,0.52807,0.49667,0.02396,10869039.60000
1580,0.52184,0.48690,0.02606,10951032.60000
1590,0.51225,0.47578,0.02891,10974487.80000
1600,0.50166,0.46458,0.02987,10974497.40000
1610,0.48592,0.44968,0.02888,10974504.00000
1620,0.46913,0.43440,0.02717,10974501.00000
1630,0.45707,0.42393,0.02591,10974495.00000
1640,0.43994,0.40767,0.02505,10974492.00000
1650,0.43340,0.40134,0.02470,10974492.00000
1660,0.43120,0.39910,0.02446,10974493.80000
1670,0.42568,0.39420,0.02414,10974916.20000
1680,0.42434,0.39306,0.02362,11108102.10000
1690,0.41724,0.38625,0.02350,11241013.20000
1700,0.40887,0.37959,0.02196,11241018.60000
1710,0.40030,0.37206,0.02091,11241024.00000
1720,0.39135,0.36456,0.01937,11241025.80000
1730,0.38690,0.36119,0.01834,11241037.20000
1740,0.37838,0.35352,0.01751,11241052.20000
1750,0.37188,0.34815,0.01668,11241054.00000
1760,0.36412,0.34058,0.01648,11241054.00000
1770,0.35761,0.33417,0.01639,11241054.00000
1780,0.35666,0.33296,0.01627,11241054.00000
1790,0.35329,0.32979,0.01608,11241054.00000
1800,0.35268,0.32920,0.01611,11241054.00000
1810,0.35102,0.32796,0.01601,11241049.80000
1820,0.35151,0.32837,0.01610,11241039.60000
1830,0.35550,0.33223,0.01621,11241032.40000
1840,0.36296,0.33862,0.01616,11241024.00000
1850,0.36410,0.34055,0.01634,11241018.00000
1860,0.37093,0.34706,0.01680,11241019.80000
1870,0.38048,0.35560,0.01740,11241019.80000
1880,0.39002,0.36502,0.01786,11241012.60000
1890,0.40243,0.37661,0.01825,11241006.00000
1900,0.41515,0.38875,0.01893,11241003.00000
1910,0.42388,0.39672,0.02001,11240994.00000
1920,0.43488,0.40632,0.02125,11240985.60000
1930,0.44812,0.41800,0.02281,11240971.20000
1940,0.46070,0.42828,0.02465,11240961.00000
1950,0.47358,0.44010,0.02620,11240949.00000
1960,0.47764,0.44223,0.02830,11240934.60000
1970,0.49121,0.45435,0.02976,11240930.40000
1980,0.50858,0.47039,0.03082,11161169.70000
1990,0.49928,0.46491,0.02710,10974408.00000
2000,0.50142,0.46786,0.02464,10974408.00000
2010,0.51661,0.48446,0.02484,10974408.00000
2020,0.52970,0.49716,0.02502,10974408.00000
2030,0.54040,0.50930,0.02364,10974408.00000
2040,0.52938,0.50025,0.02183,10973341.80000
2050,0.52983,0.50058,0.02199,10972275.60000
2060,0.57125,0.54046,0.02341,10974408.00000
2070,0.58075,0.54892,0.02446,10846963.80000
2080,0.53899,0.50911,0.02254,10364410.50000
2090,0.50243,0.47420,0.02079,10054158.00000
2100,0.51601,0.48781,0.02079,10013727.00000
2110,0.54209,0.51176,0.02295,10195232.40000
2120,0.59536,0.56248,0.02574,10491190.80000
2130,0.62619,0.59264,0.02621,10491226.80000
2140,0.64891,0.61541,0.02656,10606616.40000
2150,0.63003,0.59208,0.03056,10839546.30000
2160,0.60038,0.56726,0.02483,10082360.10000
2170,0.45725,0.43302,0.01706,7223112.00000
2180,0.47283,0.44835,0.01728,6549874.20000
2190,0.48618,0.46156,0.01728,6266152.50000
2200,0.36514,0.34196,0.01620,5132634.90000
2210,0.20882,0.18765,0.01422,3836330.40000
2220,0.13666,0.11573,0.01420,3796645.80000
2230,0.09023,0.06910,0.01436,2713873.80000
2240,0.04938,0.02786,0.01440,1232427.90000
2250,0.03364,0.01232,0.01432,384978.60000
2260,0.03385,0.01269,0.01433,521978.40000
2270,0.08915,0.06807,0.01434,2713873.80000
2280,0.05746,0.03597,0.01446,1252506.00000
2290,0.05156,0.03035,0.01441,1252506.00000
2300,0.03018,0.00825,0.01477,130779.00000
2310,0.02656,0.00471,0.01488,0.00000
2320,0.02676,0.00476,0.01486,0.00000
2330,0.02655,0.00468,0.01480,0.00000
2340,0.02675,0.00490,0.01484,0.00000
2350,0.02656,0.00471,0.01480,0.00000
2360,0.02630,0.00478,0.01479,0.00000
2370,0.02668,0.00485,0.01479,0.00000
2380,0.02656,0.00476,0.01478,0.00000
2390,0.02665,0.00475,0.01481,0.00000
