frame,total,visibility,resolve,index_count
1690,0.44866,0.35621,0.08570,11241013.20000
1700,0.44567,0.35636,0.08248,11241018.60000
1710,0.44255,0.35601,0.07963,11241024.00000
1720,0.43913,0.35443,0.07792,11241025.80000
1730,0.43594,0.35416,0.07504,11241037.20000
1740,0.42971,0.35217,0.07050,11241052.20000
1750,0.42396,0.34999,0.06708,11241054.00000
1760,0.42366,0.35124,0.06558,11241054.00000
1770,0.42254,0.35086,0.06496,11241054.00000
1780,0.42228,0.35101,0.06442,11241054.00000
1790,0.42170,0.35159,0.06338,11241054.00000
1800,0.41993,0.35083,0.06231,11241054.00000
1810,0.41949,0.35027,0.06219,11241049.80000
1820,0.42116,0.35184,0.06277,11241039.60000
1830,0.42224,0.35122,0.06383,11241032.40000
1840,0.42355,0.35186,0.06484,11241024.00000
1850,0.42510,0.35213,0.06612,11241018.00000
1860,0.42761,0.35258,0.06805,11241019.80000
1870,0.43131,0.35384,0.07048,11241019.80000
1880,0.43580,0.35573,0.07289,11241012.60000
1890,0.43848,0.35626,0.07532,11241006.00000
1900,0.44243,0.35736,0.07808,11241003.00000
1910,0.44514,0.35777,0.08024,11240994.00000
1920,0.44921,0.35905,0.08326,11240985.60000
1930,0.45296,0.36022,0.08604,11240971.20000
1940,0.45763,0.36197,0.08890,11240961.00000
1950,0.46114,0.36322,0.09118,11240949.00000
1960,0.46464,0.36350,0.09432,11240934.60000
1970,0.46673,0.36270,0.09710,11240930.40000
1980,0.46922,0.36208,0.10014,11161169.70000
1990,0.45686,0.35312,0.09698,10974408.00000
2000,0.45280,0.35209,0.09371,10974408.00000
2010,0.45565,0.35312,0.09550,10974408.00000
2020,0.45978,0.35451,0.09817,10974408.00000
2030,0.45588,0.35109,0.09790,10974408.00000
2040,0.44811,0.34635,0.09460,10973341.80000
2050,0.44740,0.34488,0.09548,10972275.60000
2060,0.45886,0.34942,0.10260,10974408.00000
2070,0.46111,0.34715,0.10670,10846963.80000
2080,0.42335,0.31721,0.09910,10364410.50000
2090,0.39344,0.29338,0.09257,10054158.00000
2100,0.39376,0.29304,0.09359,10013727.00000
2110,0.41205,0.30276,0.10214,10195232.40000
2120,0.44182,0.32109,0.11378,10491190.80000
2130,0.45004,0.32805,0.11484,10491226.80000
2140,0.45341,0.33200,0.11419,10606616.40000
2150,0.45483,0.33500,0.11262,10839546.30000
2160,0.43156,0.32107,0.10311,10082360.10000
2170,0.30997,0.21236,0.09088,7223112.00000
2180,0.30079,0.20024,0.09364,6549874.20000
2190,0.29412,0.19212,0.09500,6266152.50000
2200,0.23532,0.15454,0.07413,5132634.90000
2210,0.15224,0.10106,0.04456,3836330.40000
2220,0.12836,0.08853,0.03252,3796645.80000
2230,0.10242,0.06974,0.02572,2713873.80000
2240,0.05748,0.02923,0.02128,1232427.90000
2250,0.03934,0.01334,0.01757,384978.60000
2260,0.03744,0.01055,0.01956,521978.40000
2270,0.09616,0.06326,0.02436,2713873.80000
2280,0.06060,0.03020,0.02360,1252506.00000
2290,0.05847,0.03005,0.02160,1252506.00000
2300,0.03225,0.00715,0.01791,130779.00000
2310,0.02831,0.00385,0.01708,0.00000
2320,0.02822,0.00381,0.01708,0.00000
2330,0.02840,0.00389,0.01709,0.00000
2340,0.02792,0.00367,0.01709,0.00000
2350,0.02828,0.00390,0.01708,0.00000
2360,0.02815,0.00368,0.01708,0.00000
2370,0.02810,0.00372,0.01708,0.00000
2380,0.02802,0.00381,0.01707,0.00000
2390,0.02851,0.00385,0.01708,0.00000
