frame,total,visibility,visutil_histogram,visutil_prefix,visutil_flatten,gbuffer,lighting,tonemap,index_count
0,1.26282,0.11220,0.01466,0.00215,0.01860,1.02423,0.04302,0.01217,2955774.10000
60,1.51919,0.13346,0.01540,0.00242,0.02019,1.25587,0.04574,0.01216,3390293.45000
120,1.10143,0.07417,0.01516,0.00221,0.02023,0.89709,0.04486,0.01221,1763572.05000
180,1.14852,0.06408,0.01451,0.00233,0.01976,0.95936,0.04465,0.01218,1334104.85000
240,1.00453,0.07191,0.01447,0.00225,0.01985,0.80212,0.04387,0.01224,1563999.05000
300,0.68477,0.05934,0.01417,0.00215,0.01976,0.49954,0.04336,0.01238,942806.45000
360,1.02091,0.04618,0.01449,0.00228,0.01975,0.84568,0.04559,0.01224,651664.20000
420,1.16164,0.03984,0.01481,0.00251,0.01962,1.00033,0.04398,0.01211,531526.60000
480,0.84107,0.03411,0.01453,0.00214,0.01973,0.67755,0.04569,0.01219,335265.25000
540,0.79558,0.03659,0.01442,0.00214,0.01978,0.63186,0.04458,0.01228,394504.35000
600,1.73191,0.18668,0.01578,0.00260,0.02013,1.41626,0.04390,0.01221,4763095.10000
660,1.90921,0.26563,0.01740,0.00256,0.02062,1.51037,0.04093,0.01229,7008309.50000
720,1.60961,0.26291,0.01672,0.00265,0.02054,1.21344,0.04155,0.01241,6851715.25000
780,1.76300,0.26740,0.01676,0.00297,0.02083,1.37374,0.04140,0.01242,6833477.10000
840,1.27955,0.31706,0.01570,0.00257,0.02029,0.83229,0.04326,0.01264,7736553.50000
900,1.45851,0.31633,0.01571,0.00253,0.02023,1.01606,0.04294,0.01239,7912527.20000
960,1.22972,0.25548,0.01586,0.00250,0.02064,0.84410,0.04290,0.01253,6364935.35000
1020,1.27567,0.21025,0.01571,0.00252,0.02066,0.93468,0.04311,0.01255,5390683.35000
1080,1.11649,0.16646,0.01555,0.00256,0.02035,0.82193,0.04272,0.01244,4144249.10000
1140,1.00617,0.10473,0.01494,0.00227,0.02027,0.77450,0.04261,0.01241,2469341.80000
1200,0.98972,0.11801,0.01504,0.00232,0.02026,0.74705,0.04313,0.01253,2921893.50000
1260,0.52615,0.07721,0.01451,0.00214,0.02008,0.32290,0.04453,0.01265,1600253.25000
1320,0.47778,0.09346,0.01458,0.00213,0.02002,0.25558,0.04486,0.01279,1828604.05000
1380,1.20382,0.21494,0.01500,0.00239,0.01982,0.85768,0.04266,0.01243,5316520.45000
1440,1.80309,0.29746,0.01527,0.00250,0.01938,1.37393,0.04315,0.01215,7541994.90000
1500,1.72852,0.36182,0.01511,0.00278,0.01878,1.24774,0.04038,0.01209,9143355.45000
1560,1.39075,0.41361,0.01493,0.00254,0.01811,0.85857,0.04067,0.01203,10284076.30000
1620,1.40247,0.43291,0.01494,0.00248,0.01762,0.85082,0.04091,0.01205,10793619.40000
1680,1.62578,0.44705,0.01493,0.00266,0.01703,1.06052,0.04023,0.01204,11201993.95000
1740,1.39352,0.44048,0.01405,0.00275,0.01600,0.83984,0.03959,0.01204,11196844.40000
1800,1.32651,0.44581,0.01636,0.00272,0.01600,0.76147,0.03873,0.01192,11241036.30000
1860,1.43324,0.45037,0.01436,0.00259,0.01668,0.86490,0.04002,0.01200,11241007.00000
1920,1.50866,0.44615,0.01500,0.00263,0.01757,0.94119,0.04001,0.01211,11240943.40000
1980,1.44369,0.40597,0.01475,0.00283,0.01821,0.91780,0.04073,0.01206,10257777.50000
2040,1.26720,0.28144,0.01438,0.00261,0.01847,0.86043,0.04086,0.01208,7118236.70000
2100,1.23344,0.19348,0.01480,0.00243,0.01945,0.91244,0.04270,0.01227,4779189.60000
2160,0.50176,0.08952,0.01263,0.00216,0.01719,0.29089,0.04304,0.01239,1653801.50000
2220,0.15919,0.01275,0.01048,0.00205,0.01286,0.03737,0.03985,0.01165,250198.20000
2280,0.14308,0.00670,0.01012,0.00204,0.01245,0.02671,0.03988,0.01139,81778.25000
2340,0.12978,0.00314,0.00981,0.00199,0.01221,0.02118,0.03993,0.01134,0.00000
2400,0.13199,0.00308,0.00985,0.00199,0.01222,0.02116,0.03997,0.01136,0.00000
2460,0.12979,0.00312,0.00982,0.00198,0.01222,0.02115,0.03995,0.01135,0.00000
