frame,total,visibility,visutil_histogram,visutil_prefix,visutil_flatten,gbuffer,lighting,tonemap,index_count
0,0.45765,0.24801,0.01500,0.00225,0.01718,0.08302,0.04280,0.01396,3553381.35000
60,0.50688,0.26123,0.01589,0.00224,0.01867,0.11380,0.04760,0.01397,3662944.30000
120,0.46976,0.17481,0.01676,0.00224,0.02072,0.15295,0.05351,0.01381,2176008.00000
180,0.37040,0.11080,0.01538,0.00218,0.02023,0.12791,0.04837,0.01315,1760027.75000
240,0.41256,0.15568,0.01592,0.00215,0.02051,0.12395,0.04679,0.01293,2911562.30000
300,0.43190,0.17624,0.01599,0.00215,0.02046,0.12514,0.04600,0.01265,3211259.30000
360,0.43760,0.17522,0.01623,0.00215,0.02068,0.12792,0.04701,0.01284,3197534.35000
420,0.37768,0.12397,0.01542,0.00215,0.02041,0.12241,0.04665,0.01275,2080022.75000
480,0.38390,0.12632,0.01568,0.00215,0.02054,0.12291,0.04726,0.01297,2143202.10000
540,0.40866,0.15454,0.01583,0.00215,0.02056,0.12344,0.04610,0.01273,2652802.15000
600,0.42041,0.16695,0.01605,0.00214,0.02049,0.12016,0.04665,0.01302,2718203.40000
660,0.35226,0.09611,0.01534,0.00214,0.02049,0.12642,0.04601,0.01268,1551084.95000
720,0.39249,0.13717,0.01528,0.00215,0.02028,0.12364,0.04590,0.01280,2455791.85000
780,0.36338,0.12545,0.01457,0.00215,0.01971,0.11128,0.04537,0.01273,2049572.45000
840,0.31022,0.07073,0.01403,0.00215,0.01947,0.10959,0.04656,0.01307,904159.35000
900,0.39752,0.15911,0.01448,0.00214,0.01967,0.11288,0.04460,0.01271,2916661.70000
960,0.45061,0.18969,0.01606,0.00214,0.02061,0.13044,0.04577,0.01269,3578981.25000
1020,0.40986,0.15269,0.01593,0.00214,0.02057,0.12665,0.04573,0.01263,2767377.40000
1080,0.39614,0.13610,0.01584,0.00216,0.02057,0.12570,0.04703,0.01295,2271770.15000
1140,0.43674,0.17380,0.01621,0.00215,0.02086,0.13193,0.04620,0.01262,2903832.20000
1200,0.41648,0.15166,0.01664,0.00215,0.02123,0.13226,0.04683,0.01284,2424988.15000
1260,0.39505,0.13197,0.01616,0.00214,0.02086,0.12678,0.04598,0.01267,2026572.10000
1320,0.39834,0.14330,0.01573,0.00215,0.02055,0.12291,0.04708,0.01293,2301510.50000
1380,0.40458,0.14386,0.01612,0.00214,0.02082,0.12869,0.04641,0.01260,2404923.35000
1440,0.43101,0.16028,0.01683,0.00215,0.02137,0.13768,0.04639,0.01263,2983851.65000
1500,0.55288,0.27843,0.01778,0.00214,0.02135,0.14177,0.04642,0.01254,5965339.50000
1560,0.57627,0.30535,0.01700,0.00214,0.02095,0.13323,0.04688,0.01286,6425388.50000
1620,0.57368,0.30206,0.01777,0.00214,0.02143,0.13811,0.04687,0.01260,6351675.30000
1680,0.46081,0.19721,0.01672,0.00215,0.02104,0.12873,0.04688,0.01283,3853289.10000
1740,0.35820,0.10228,0.01591,0.00215,0.02069,0.12496,0.04652,0.01267,1807302.25000
1800,0.35211,0.09639,0.01577,0.00215,0.02065,0.12405,0.04719,0.01288,1503980.35000
1860,0.34567,0.09128,0.01558,0.00215,0.02051,0.12339,0.04682,0.01277,1304820.90000
1920,0.34375,0.08807,0.01572,0.00215,0.02075,0.12367,0.04730,0.01294,1271388.55000
1980,0.33343,0.08024,0.01570,0.00215,0.02061,0.12191,0.04695,0.01285,1145896.95000
2040,0.32446,0.07151,0.01532,0.00215,0.02045,0.12125,0.04766,0.01311,833803.50000
2100,0.32059,0.06960,0.01511,0.00214,0.02041,0.11935,0.04712,0.01297,724541.55000
2160,0.31580,0.06573,0.01504,0.00214,0.02040,0.11844,0.04781,0.01319,651558.70000
2220,0.30764,0.06253,0.01476,0.00215,0.02009,0.11594,0.04733,0.01304,606690.35000
2280,0.23352,0.03620,0.01269,0.00214,0.01706,0.07796,0.04301,0.01269,387407.30000
2340,0.36227,0.13228,0.01424,0.00214,0.01901,0.10514,0.04470,0.01261,2264677.55000
2400,0.47773,0.21812,0.01606,0.00214,0.02050,0.12609,0.04633,0.01280,3983123.90000
2460,0.48399,0.22515,0.01631,0.00214,0.02072,0.12725,0.04607,0.01269,4233659.50000
2520,0.46319,0.20444,0.01642,0.00214,0.02075,0.12670,0.04645,0.01281,3774183.40000
2580,0.42970,0.17642,0.01560,0.00215,0.02045,0.12309,0.04609,0.01271,2738790.20000
2640,0.40563,0.14642,0.01543,0.00215,0.02041,0.12294,0.04677,0.01287,2234217.40000
2700,0.37398,0.12285,0.01545,0.00214,0.02036,0.12128,0.04642,0.01273,1876452.05000
2760,0.35895,0.10587,0.01522,0.00214,0.02020,0.12092,0.04714,0.01293,1554160.70000
2820,0.34975,0.09909,0.01509,0.00215,0.02023,0.12159,0.04674,0.01278,1444209.80000
2880,0.34241,0.09205,0.01490,0.00215,0.02011,0.11878,0.04731,0.01306,1270269.50000
2940,0.32809,0.08120,0.01506,0.00214,0.02021,0.11769,0.04683,0.01294,1185182.60000
3000,0.44137,0.18956,0.01578,0.00215,0.02006,0.11953,0.04642,0.01298,3737532.35000
3060,0.52187,0.25782,0.01683,0.00214,0.02048,0.13312,0.04580,0.01267,5419981.65000
3120,0.52806,0.25437,0.01715,0.00214,0.02096,0.13884,0.04647,0.01276,5328916.45000
3180,0.51420,0.24432,0.01716,0.00214,0.02101,0.13789,0.04603,0.01258,4942521.95000
3240,0.48440,0.21782,0.01714,0.00215,0.02111,0.13436,0.04616,0.01265,4355188.50000
3300,0.46502,0.20173,0.01689,0.00214,0.02115,0.13166,0.04601,0.01256,3918437.60000
3360,0.45240,0.18616,0.01655,0.00214,0.02100,0.13237,0.04637,0.01269,3488605.15000
3420,0.42830,0.16838,0.01607,0.00215,0.02073,0.12951,0.04580,0.01255,3070083.20000
3480,0.41458,0.15986,0.01546,0.00215,0.02030,0.12242,0.04672,0.01285,2804740.95000
3540,0.39455,0.15076,0.01466,0.00214,0.01976,0.11645,0.04594,0.01270,2554279.00000
3600,0.39588,0.14478,0.01488,0.00214,0.01994,0.12048,0.04635,0.01278,2404749.20000
3660,0.38381,0.13639,0.01528,0.00215,0.02002,0.12024,0.04527,0.01262,2364661.40000
3720,0.37550,0.12860,0.01568,0.00216,0.02010,0.11877,0.04555,0.01279,2323845.85000
3780,0.35804,0.12022,0.01513,0.00215,0.01945,0.11210,0.04450,0.01261,2171285.25000
3840,0.34728,0.11424,0.01487,0.00216,0.01924,0.10696,0.04489,0.01280,2069926.10000
3900,0.33042,0.10085,0.01462,0.00215,0.01891,0.10402,0.04443,0.01266,1706132.85000
3960,0.32647,0.09054,0.01470,0.00214,0.01913,0.10688,0.04520,0.01283,1310622.90000
4020,0.32281,0.08699,0.01485,0.00214,0.01940,0.10899,0.04548,0.01284,1119696.90000
4080,0.33052,0.08866,0.01430,0.00215,0.01942,0.11197,0.04636,0.01298,958432.85000
4140,0.30943,0.07685,0.01388,0.00214,0.01906,0.10626,0.04571,0.01296,891260.80000
4200,0.28148,0.05807,0.01357,0.00214,0.01854,0.09747,0.04550,0.01316,795127.20000
4260,0.32535,0.12386,0.01361,0.00214,0.01781,0.07785,0.04220,0.01254,2716290.05000
4320,0.61625,0.35786,0.01668,0.00215,0.02021,0.11902,0.04676,0.01299,7242797.15000
4380,0.55137,0.30849,0.01616,0.00214,0.01981,0.11367,0.04580,0.01287,6033148.00000
4440,0.28422,0.05381,0.01384,0.00214,0.01884,0.10159,0.04593,0.01316,867288.75000
4500,0.28900,0.05618,0.01338,0.00214,0.01892,0.10607,0.04647,0.01315,698827.95000
4560,0.27224,0.05080,0.01301,0.00214,0.01823,0.09689,0.04546,0.01313,684012.30000
4620,0.28709,0.05859,0.01355,0.00214,0.01872,0.10265,0.04549,0.01302,872447.40000
4680,0.35600,0.12746,0.01450,0.00215,0.01868,0.10122,0.04416,0.01272,2415162.35000
4740,0.47901,0.26047,0.01518,0.00214,0.01839,0.09293,0.04288,0.01258,5264990.15000
4800,0.57621,0.36132,0.01535,0.00214,0.01798,0.08992,0.04273,0.01292,7605016.10000
4860,0.55173,0.34934,0.01506,0.00215,0.01730,0.07657,0.04159,0.01262,7298187.05000
4920,0.55847,0.35743,0.01493,0.00216,0.01709,0.07364,0.04188,0.01266,7437915.15000
4980,0.59729,0.39533,0.01516,0.00214,0.01766,0.07981,0.04198,0.01284,8149009.90000
5040,0.49567,0.29048,0.01455,0.00214,0.01781,0.08332,0.04236,0.01262,5907876.05000
5100,0.51984,0.31943,0.01452,0.00214,0.01756,0.07941,0.04200,0.01246,6713387.25000
5160,0.60735,0.40242,0.01495,0.00215,0.01768,0.08064,0.04229,0.01297,8461629.95000
5220,0.61083,0.40648,0.01478,0.00215,0.01749,0.08076,0.04195,0.01275,8496360.00000
5280,0.59775,0.40250,0.01448,0.00214,0.01690,0.07041,0.04140,0.01267,8448473.20000
5340,0.48975,0.31925,0.01346,0.00214,0.01559,0.05488,0.04008,0.01220,6607069.85000
5400,0.18263,0.04419,0.01050,0.00204,0.01292,0.02951,0.03962,0.01143,1056943.50000
5460,0.14103,0.01402,0.00993,0.00199,0.01213,0.02086,0.03983,0.01119,344217.00000
