frame,total,visibility,visutil_histogram,visutil_prefix,visutil_flatten,gbuffer,lighting,tonemap,index_count
0,1.23249,0.10941,0.01464,0.00215,0.01861,0.99820,0.04241,0.01218,2955774.10000
60,1.46626,0.13126,0.01537,0.00232,0.02024,1.20653,0.04406,0.01218,3390293.45000
120,1.06934,0.07245,0.01511,0.00219,0.02022,0.86729,0.04362,0.01219,1763572.05000
180,1.11046,0.06267,0.01448,0.00239,0.01974,0.92375,0.04378,0.01220,1334104.85000
240,0.97435,0.07020,0.01437,0.00222,0.01987,0.77905,0.04343,0.01224,1563999.05000
300,0.66845,0.05785,0.01414,0.00214,0.01973,0.48576,0.04250,0.01230,942806.45000
360,0.98567,0.04500,0.01453,0.00236,0.01974,0.81291,0.04226,0.01221,651664.20000
420,1.11655,0.03929,0.01461,0.00233,0.01978,0.94816,0.04403,0.01220,531526.60000
480,0.81102,0.03379,0.01436,0.00214,0.01975,0.64875,0.04490,0.01217,335265.25000
540,0.76943,0.03620,0.01429,0.00214,0.01979,0.60703,0.04385,0.01224,394504.35000
600,1.66686,0.18483,0.01559,0.00271,0.02025,1.36218,0.04055,0.01221,4763095.10000
660,1.85325,0.26438,0.01751,0.00263,0.02064,1.45637,0.04198,0.01227,7008309.50000
720,1.54815,0.26138,0.01663,0.00252,0.02061,1.15632,0.04153,0.01240,6851715.25000
780,1.70061,0.26496,0.01674,0.00289,0.02086,1.30815,0.04048,0.01238,6833477.10000
840,1.23749,0.31522,0.01579,0.00267,0.02029,0.79434,0.04166,0.01255,7736553.50000
900,1.42171,0.31611,0.01564,0.00255,0.02025,0.97501,0.04229,0.01235,7912527.20000
960,1.17371,0.25219,0.01581,0.00253,0.02064,0.79467,0.04206,0.01249,6364935.35000
1020,1.22593,0.20928,0.01582,0.00278,0.02063,0.89158,0.04162,0.01247,5390683.35000
1080,1.07703,0.16391,0.01551,0.00249,0.02044,0.78863,0.04240,0.01241,4144249.10000
1140,0.96017,0.10285,0.01487,0.00230,0.02032,0.73313,0.04197,0.01237,2469341.80000
1200,0.94856,0.11586,0.01507,0.00225,0.02041,0.70171,0.04247,0.01242,2921893.50000
1260,0.50839,0.07567,0.01449,0.00214,0.02008,0.30533,0.04365,0.01260,1600253.25000
1320,0.45975,0.09210,0.01458,0.00214,0.02001,0.23747,0.04363,0.01268,1828604.05000
1380,1.15866,0.21284,0.01508,0.00244,0.01980,0.82220,0.04152,0.01232,5316520.45000
1440,1.73083,0.29449,0.01519,0.00251,0.01935,1.31318,0.04245,0.01215,7541994.90000
1500,1.68997,0.35968,0.01493,0.00265,0.01885,1.20304,0.04005,0.01212,9143355.45000
1560,1.36222,0.40856,0.01490,0.00247,0.01815,0.83207,0.04036,0.01208,10284076.30000
1620,1.36449,0.42369,0.01484,0.00243,0.01762,0.81639,0.04085,0.01211,10793619.40000
1680,1.56751,0.43952,0.01489,0.00263,0.01703,1.01220,0.03908,0.01207,11201993.95000
1740,1.36373,0.44600,0.01406,0.00256,0.01600,0.80098,0.03958,0.01203,11196844.40000
1800,1.29435,0.44421,0.01395,0.00262,0.01600,0.73487,0.03934,0.01195,11241036.30000
1860,1.40329,0.45043,0.01444,0.00277,0.01668,0.83570,0.03886,0.01198,11241007.00000
1920,1.47718,0.44675,0.01502,0.00253,0.01758,0.91207,0.04017,0.01214,11240943.40000
1980,1.41025,0.40553,0.01466,0.00263,0.01815,0.88193,0.04049,0.01215,10257777.50000
2040,1.22891,0.27876,0.01436,0.00269,0.01849,0.82957,0.04060,0.01214,7118236.70000
2100,1.19590,0.18885,0.01476,0.00229,0.01952,0.88136,0.04247,0.01231,4779189.60000
2160,0.48984,0.08314,0.01263,0.00214,0.01725,0.28254,0.04254,0.01236,1653801.50000
2220,0.15774,0.01265,0.01043,0.00205,0.01286,0.03620,0.03985,0.01153,250198.20000
2280,0.14055,0.00673,0.01012,0.00204,0.01244,0.02656,0.03994,0.01145,81778.25000
2340,0.13217,0.00309,0.00982,0.00199,0.01222,0.02118,0.03997,0.01140,0.00000
2400,0.13028,0.00309,0.00982,0.00198,0.01222,0.02120,0.03997,0.01141,0.00000
2460,0.12997,0.00307,0.00983,0.00199,0.01222,0.02119,0.03997,0.01138,0.00000
