frame,total,visibility,visutil_histogram,visutil_prefix,visutil_flatten,gbuffer,lighting,tonemap,index_count
0,1.23587,0.11064,0.01465,0.00215,0.01863,0.99582,0.04309,0.01220,2955774.10000
60,1.47099,0.13352,0.01560,0.00225,0.02013,1.21046,0.04599,0.01215,3390293.45000
120,1.06645,0.07370,0.01527,0.00220,0.02016,0.86281,0.04516,0.01216,1763572.05000
180,1.11286,0.06388,0.01460,0.00220,0.01976,0.92315,0.04470,0.01220,1334104.85000
240,0.98810,0.07172,0.01448,0.00218,0.01987,0.78314,0.04434,0.01222,1563999.05000
300,0.67061,0.05926,0.01420,0.00214,0.01976,0.48278,0.04304,0.01232,942806.45000
360,0.98468,0.04619,0.01449,0.00228,0.01979,0.81180,0.04344,0.01224,651664.20000
420,1.11422,0.03985,0.01469,0.00232,0.01973,0.95152,0.04440,0.01216,531526.60000
480,0.81568,0.03409,0.01446,0.00214,0.01977,0.65545,0.04537,0.01220,335265.25000
540,0.76911,0.03650,0.01440,0.00215,0.01981,0.60579,0.04477,0.01226,394504.35000
600,1.67837,0.18660,0.01555,0.00259,0.02028,1.36563,0.04201,0.01224,4763095.10000
660,1.84840,0.26591,0.01742,0.00248,0.02078,1.45826,0.04111,0.01231,7008309.50000
720,1.56234,0.26155,0.01680,0.00270,0.02051,1.17689,0.04142,0.01237,6851715.25000
780,1.72056,0.26735,0.01669,0.00279,0.02092,1.32245,0.04141,0.01239,6833477.10000
840,1.24977,0.32162,0.01574,0.00249,0.02031,0.80277,0.04286,0.01253,7736553.50000
900,1.42425,0.31549,0.01566,0.00251,0.02025,0.98000,0.04213,0.01232,7912527.20000
960,1.18056,0.25461,0.01584,0.00226,0.02069,0.80060,0.04339,0.01250,6364935.35000
1020,1.22810,0.21115,0.01591,0.00275,0.02060,0.89245,0.04153,0.01245,5390683.35000
1080,1.08176,0.16791,0.01549,0.00248,0.02047,0.78719,0.04312,0.01241,4144249.10000
1140,0.95999,0.10472,0.01497,0.00222,0.02037,0.72971,0.04281,0.01241,2469341.80000
1200,0.95322,0.11877,0.01499,0.00220,0.02032,0.70414,0.04324,0.01247,2921893.50000
1260,0.50915,0.07722,0.01451,0.00214,0.02007,0.30438,0.04389,0.01259,1600253.25000
1320,0.46260,0.09314,0.01454,0.00214,0.02002,0.24145,0.04396,0.01270,1828604.05000
1380,1.16413,0.21111,0.01508,0.00236,0.01984,0.82944,0.04262,0.01239,5316520.45000
1440,1.73317,0.29609,0.01530,0.00247,0.01939,1.31961,0.04005,0.01214,7541994.90000
1500,1.68485,0.36143,0.01504,0.00261,0.01886,1.20050,0.04015,0.01209,9143355.45000
1560,1.36064,0.40818,0.01486,0.00244,0.01818,0.83115,0.04117,0.01206,10284076.30000
1620,1.36110,0.42527,0.01487,0.00240,0.01760,0.81234,0.04132,0.01209,10793619.40000
1680,1.57463,0.44105,0.01494,0.00266,0.01705,1.01352,0.03985,0.01209,11201993.95000
1740,1.35876,0.44195,0.01404,0.00261,0.01598,0.79903,0.03911,0.01203,11196844.40000
1800,1.29503,0.45236,0.01406,0.00275,0.01602,0.72552,0.03923,0.01197,11241036.30000
1860,1.40285,0.44658,0.01432,0.00255,0.01664,0.83770,0.03994,0.01207,11241007.00000
1920,1.48657,0.44243,0.01498,0.00251,0.01763,0.91945,0.04052,0.01212,11240943.40000
1980,1.41590,0.40252,0.01470,0.00270,0.01813,0.88809,0.04149,0.01210,10257777.50000
2040,1.23651,0.28060,0.01429,0.00258,0.01849,0.82997,0.04172,0.01219,7118236.70000
2100,1.19708,0.19145,0.01480,0.00241,0.01944,0.87946,0.04278,0.01227,4779189.60000
2160,0.48913,0.08449,0.01266,0.00215,0.01724,0.28174,0.04333,0.01241,1653801.50000
2220,0.15865,0.01274,0.01052,0.00207,0.01286,0.03691,0.03985,0.01164,250198.20000
2280,0.14020,0.00663,0.01010,0.00203,0.01243,0.02661,0.03992,0.01139,81778.25000
2340,0.13001,0.00312,0.00982,0.00199,0.01221,0.02115,0.03997,0.01136,0.00000
2400,0.12967,0.00305,0.00982,0.00198,0.01220,0.02114,0.03997,0.01136,0.00000
2460,0.13035,0.00311,0.00981,0.00198,0.01220,0.02119,0.03996,0.01138,0.00000
