frame,total,visibility,visutil_histogram,visutil_prefix,visutil_flatten,gbuffer,lighting,tonemap,index_count
0,1.87963,0.59521,0.03275,0.00220,0.03833,1.03133,0.10360,0.04266,18152448.10000
60,1.79905,0.53038,0.03449,0.00217,0.04231,1.02187,0.09654,0.03877,18586967.45000
120,1.64977,0.40707,0.03280,0.00246,0.04099,1.00377,0.09632,0.03872,13912915.15000
180,1.28270,0.08927,0.02789,0.00276,0.04060,0.95845,0.09786,0.03797,1334104.85000
240,1.18512,0.09880,0.02781,0.00281,0.04042,0.85433,0.09824,0.03818,1563999.05000
300,0.99577,0.09018,0.02733,0.00274,0.03960,0.67765,0.09709,0.03753,942806.45000
360,1.28361,0.07534,0.02794,0.00275,0.04030,0.97063,0.09867,0.03835,651664.20000
420,1.53886,0.06810,0.02779,0.00287,0.04032,1.23547,0.09866,0.03804,531526.60000
480,1.25941,0.06021,0.02746,0.00264,0.03956,0.97357,0.09169,0.03774,335265.25000
540,1.10581,0.06412,0.02751,0.00267,0.03979,0.81693,0.08958,0.03830,394504.35000
