frame,total,depth_prepass,geometry,lighting,tonemap,index_count
0,1.70051,0.32261,1.23000,0.09099,0.03440,18152448.10000
60,1.96141,0.33158,1.46899,0.09495,0.03822,18586967.45000
120,1.71218,0.25639,1.30051,0.09546,0.03808,13912915.15000
180,1.16167,0.05191,0.95608,0.09912,0.03822,1334104.85000
240,0.99542,0.05020,0.78994,0.09936,0.03748,1563999.05000
300,0.83502,0.04218,0.64378,0.09750,0.03755,942806.45000
360,1.19364,0.03720,1.00527,0.09920,0.03796,651664.20000
420,1.27284,0.03134,1.09012,0.09924,0.03798,531526.60000
480,1.07569,0.02137,0.90602,0.09373,0.03757,335265.25000
540,0.97720,0.02539,0.80924,0.09022,0.03799,394504.35000
