frame,total,depth_prepass,geometry,lighting,tonemap,index_count
0,0.65064,0.17288,0.31750,0.10017,0.04507,3553381.35000
60,0.71818,0.18480,0.34937,0.11430,0.05450,3662944.30000
120,0.63343,0.14304,0.28325,0.12639,0.06547,2176008.00000
180,0.55199,0.10149,0.24041,0.12793,0.06545,1760027.75000
240,0.51405,0.12074,0.24025,0.09724,0.04046,2911562.30000
300,0.55169,0.14550,0.25479,0.09785,0.03956,3211259.30000
360,0.57074,0.15434,0.26355,0.09922,0.03939,3197534.35000
420,0.49929,0.11417,0.23334,0.09871,0.03902,2080022.75000
480,0.50405,0.11957,0.23328,0.09798,0.03897,2143202.10000
540,0.51418,0.13045,0.23552,0.09543,0.03881,2652802.15000
