frame,total,depth_prepass,geometry,lighting,tonemap,index_count
0,2.40841,0.46654,1.76334,0.10768,0.04393,18152448.10000
60,1.96734,0.33221,1.47085,0.09529,0.03817,18586967.45000
120,1.72401,0.25633,1.30050,0.09673,0.03788,13912915.15000
180,1.14567,0.05187,0.94240,0.09899,0.03812,1334104.85000
240,0.98700,0.05030,0.77913,0.09927,0.03773,1563999.05000
300,0.83917,0.04229,0.64555,0.09718,0.03771,942806.45000
360,1.19988,0.03728,1.00400,0.09865,0.03827,651664.20000
420,1.27568,0.03132,1.08761,0.09483,0.03805,531526.60000
480,1.07370,0.02133,0.90488,0.09209,0.03756,335265.25000
540,0.97439,0.02527,0.80412,0.09305,0.03802,394504.35000
