frame,total,visibility,visutil_histogram,visutil_prefix,visutil_flatten,gbuffer,lighting,tonemap,index_count
0,0.71272,0.26610,0.02828,0.00217,0.03515,0.20486,0.09833,0.04416,3553381.35000
60,0.75754,0.26108,0.03020,0.00213,0.03855,0.24860,0.09926,0.04321,3662944.30000
120,0.71565,0.18148,0.03070,0.00208,0.04307,0.28947,0.09781,0.03868,2176008.00000
180,0.66862,0.14243,0.02939,0.00208,0.04266,0.28279,0.09802,0.03848,1760027.75000
240,0.74816,0.19481,0.03160,0.00207,0.04363,0.30523,0.09842,0.03936,2911562.30000
300,0.78252,0.22227,0.03204,0.00207,0.04397,0.31116,0.09870,0.03950,3211259.30000
360,0.78721,0.22511,0.03198,0.00207,0.04464,0.30984,0.10058,0.03923,3197534.35000
420,0.70129,0.17521,0.03083,0.00272,0.04390,0.28096,0.10130,0.03847,2080022.75000
480,0.71163,0.17902,0.03140,0.00273,0.04422,0.28930,0.09970,0.03856,2143202.10000
540,0.75268,0.21540,0.03101,0.00286,0.04299,0.29686,0.09945,0.03843,2652802.15000
