frame,total,depth_prepass,geometry,lighting,tonemap,index_count
0,0.65021,0.17095,0.31661,0.10035,0.04480,3553381.35000
60,0.71874,0.18360,0.34871,0.11484,0.05440,3662944.30000
120,0.55346,0.12665,0.25925,0.10551,0.04745,2176008.00000
180,0.40621,0.06939,0.18848,0.09523,0.03890,1760027.75000
240,0.50224,0.11787,0.23516,0.09583,0.03908,2911562.30000
300,0.54967,0.14454,0.25395,0.09781,0.03918,3211259.30000
360,0.56785,0.15288,0.26292,0.09882,0.03911,3197534.35000
420,0.49776,0.11367,0.23285,0.09830,0.03890,2080022.75000
480,0.50350,0.11947,0.23326,0.09786,0.03891,2143202.10000
540,0.51306,0.13021,0.23513,0.09510,0.03871,2652802.15000
