frame,total,depth_prepass,geometry,lighting,tonemap,index_count
0,1.38916,0.08038,1.15293,0.09952,0.03957,2955774.10000
60,1.43241,0.08312,1.20020,0.09687,0.03841,3390293.45000
120,1.30026,0.05120,1.09449,0.09727,0.03841,1763572.05000
180,1.15050,0.05201,0.94636,0.09725,0.03815,1334104.85000
240,0.98453,0.05036,0.78503,0.09040,0.03783,1563999.05000
300,0.83136,0.04235,0.64399,0.08818,0.03762,942806.45000
360,1.18857,0.03741,1.00380,0.09022,0.03831,651664.20000
420,1.27323,0.03134,1.08989,0.09191,0.03810,531526.60000
480,1.07145,0.02141,0.90665,0.09110,0.03762,335265.25000
540,0.97599,0.02536,0.80550,0.09032,0.03813,394504.35000
