frame,total,visibility,visutil_histogram,visutil_prefix,visutil_flatten,gbuffer,lighting,tonemap,index_count
0,1.73112,0.16813,0.02843,0.00226,0.03854,1.28876,0.12043,0.05175,2955774.10000
60,1.42140,0.15321,0.02955,0.00216,0.04217,1.02213,0.09925,0.03868,3390293.45000
120,1.31666,0.09622,0.02824,0.00217,0.04111,0.97897,0.09655,0.03817,1763572.05000
180,1.26670,0.08905,0.02773,0.00232,0.04063,0.94134,0.09646,0.03833,1334104.85000
240,1.16599,0.09783,0.02763,0.00255,0.04032,0.84421,0.09014,0.03827,1563999.05000
300,0.99718,0.08979,0.02730,0.00268,0.03955,0.68605,0.08745,0.03835,942806.45000
360,1.27263,0.07538,0.02791,0.00266,0.04023,0.97205,0.08815,0.03852,651664.20000
420,1.39320,0.06800,0.02776,0.00285,0.04019,1.09746,0.09134,0.03822,531526.60000
480,1.18554,0.06008,0.02750,0.00266,0.03959,0.89721,0.09068,0.03794,335265.25000
540,1.08808,0.06406,0.02745,0.00269,0.03968,0.79972,0.08940,0.03865,394504.35000
