frame,total,depth_prepass,geometry,lighting,tonemap,index_count
0,1.69183,0.32188,1.22167,0.09563,0.03447,18152448.10000
60,1.92101,0.33173,1.43261,0.09506,0.03840,18586967.45000
120,1.72682,0.25651,1.31847,0.09522,0.03795,13912915.15000
180,1.15807,0.05176,0.94999,0.09937,0.03799,1334104.85000
240,0.98767,0.05044,0.78367,0.09936,0.03790,1563999.05000
300,0.83438,0.04221,0.64337,0.09759,0.03737,942806.45000
360,1.25119,0.03727,1.05983,0.09936,0.03795,651664.20000
420,1.27696,0.03130,1.09207,0.09898,0.03793,531526.60000
480,1.07708,0.02137,0.90623,0.09199,0.03759,335265.25000
540,0.97572,0.02529,0.80568,0.08984,0.03805,394504.35000
