frame,total,visibility,visutil_histogram,visutil_prefix,visutil_flatten,gbuffer,lighting,tonemap,index_count
0,0.55927,0.18282,0.02608,0.00207,0.03345,0.16242,0.09087,0.02836,3553381.35000
60,0.65282,0.20574,0.02831,0.00207,0.03679,0.21605,0.09611,0.03273,3662944.30000
120,0.69944,0.18117,0.02943,0.00208,0.04108,0.27446,0.10156,0.03750,2176008.00000
180,0.64460,0.14229,0.02790,0.00208,0.04046,0.25857,0.10329,0.03790,1760027.75000
240,0.72520,0.19462,0.03023,0.00273,0.04126,0.28482,0.10482,0.03800,2911562.30000
300,0.74647,0.22197,0.03052,0.00295,0.04123,0.28968,0.09863,0.03798,3211259.30000
360,0.74262,0.22368,0.03026,0.00268,0.04145,0.27866,0.10090,0.03823,3197534.35000
420,0.66970,0.17451,0.02899,0.00292,0.04079,0.26078,0.09908,0.03762,2080022.75000
480,0.69391,0.17796,0.02899,0.00259,0.04110,0.27557,0.10493,0.03749,2143202.10000
540,0.72412,0.21403,0.02952,0.00292,0.04098,0.27200,0.10349,0.03731,2652802.15000
