frame,total,depth_prepass,geometry,lighting,tonemap,index_count
0,2.32723,0.45180,1.69899,0.10505,0.04268,18152448.10000
60,1.96236,0.33167,1.47713,0.09462,0.03809,18586967.45000
120,1.72064,0.25642,1.31023,0.09627,0.03798,13912915.15000
180,1.15628,0.05195,0.95076,0.09912,0.03794,1334104.85000
240,0.97949,0.05042,0.77400,0.09951,0.03764,1563999.05000
300,0.83377,0.04222,0.64242,0.09735,0.03777,942806.45000
360,1.23737,0.03724,1.04005,0.09963,0.03796,651664.20000
420,1.26840,0.03126,1.08805,0.09478,0.03794,531526.60000
480,1.07145,0.02138,0.90416,0.09118,0.03799,335265.25000
540,0.97574,0.02531,0.80452,0.09131,0.03797,394504.35000
