frame,total,depth_prepass,geometry,lighting,tonemap,index_count
0,1.37109,0.07882,1.13750,0.09906,0.03952,2955774.10000
60,1.43509,0.08282,1.20059,0.09720,0.03858,3390293.45000
120,1.29111,0.05118,1.08973,0.09723,0.03862,1763572.05000
180,1.14563,0.05185,0.94367,0.09727,0.03821,1334104.85000
240,0.98499,0.05021,0.79200,0.09116,0.03786,1563999.05000
300,0.83036,0.04233,0.64503,0.08853,0.03779,942806.45000
360,1.18674,0.03718,1.00796,0.08962,0.03822,651664.20000
420,1.26882,0.03125,1.08777,0.09192,0.03808,531526.60000
480,1.07183,0.02126,0.90483,0.09125,0.03803,335265.25000
540,0.98112,0.02526,0.80864,0.09017,0.03800,394504.35000
