frame,total,depth_prepass,geometry,lighting,tonemap,index_count
0,1.82809,0.10113,1.53018,0.11598,0.04983,2955774.10000
60,1.40205,0.08314,1.16976,0.09735,0.03813,3390293.45000
120,1.31308,0.05112,1.10992,0.09769,0.03836,1763572.05000
180,1.15642,0.05185,0.95070,0.09778,0.03803,1334104.85000
240,0.97642,0.05026,0.78328,0.09091,0.03763,1563999.05000
300,0.82122,0.04227,0.63939,0.08792,0.03761,942806.45000
360,1.22109,0.03714,1.03845,0.09108,0.03801,651664.20000
420,1.26462,0.03127,1.08953,0.09110,0.03812,531526.60000
480,1.07465,0.02134,0.90431,0.09213,0.03767,335265.25000
540,0.97357,0.02525,0.80343,0.09065,0.03799,394504.35000
