frame,total,depth_prepass,geometry,lighting,tonemap,index_count
0,0.64987,0.17150,0.31612,0.10248,0.04470,3553381.35000
60,0.71848,0.18576,0.34991,0.11413,0.05385,3662944.30000
120,0.63286,0.14287,0.28266,0.12588,0.06552,2176008.00000
180,0.55201,0.10140,0.24096,0.12765,0.06589,1760027.75000
240,0.52587,0.12346,0.24551,0.09926,0.04199,2911562.30000
300,0.55076,0.14494,0.25423,0.09769,0.03942,3211259.30000
360,0.57030,0.15450,0.26315,0.09909,0.03918,3197534.35000
420,0.49879,0.11430,0.23297,0.09859,0.03888,2080022.75000
480,0.50340,0.11933,0.23317,0.09776,0.03892,2143202.10000
540,0.51411,0.13045,0.23562,0.09527,0.03877,2652802.15000
