frame,total,visibility,visutil_histogram,visutil_prefix,visutil_flatten,gbuffer,lighting,tonemap,index_count
0,0.71210,0.26618,0.02801,0.00217,0.03512,0.20458,0.09823,0.04407,3553381.35000
60,0.84353,0.28464,0.03108,0.00218,0.03862,0.27772,0.11829,0.05342,3662944.30000
120,0.91098,0.22192,0.03218,0.00218,0.04338,0.37009,0.13973,0.06511,2176008.00000
180,0.68841,0.14650,0.02949,0.00210,0.04266,0.28583,0.10458,0.04211,1760027.75000
240,0.74321,0.19460,0.03141,0.00207,0.04362,0.30006,0.09950,0.03899,2911562.30000
300,0.78024,0.22187,0.03190,0.00208,0.04389,0.30584,0.10069,0.03895,3211259.30000
360,0.78153,0.22370,0.03185,0.00207,0.04445,0.30678,0.10084,0.03951,3197534.35000
420,0.69741,0.17469,0.03081,0.00282,0.04360,0.27937,0.09919,0.03872,2080022.75000
480,0.71012,0.17898,0.03133,0.00264,0.04412,0.28936,0.09994,0.03860,2143202.10000
540,0.75160,0.21546,0.03085,0.00302,0.04296,0.29480,0.09986,0.03811,2652802.15000
