frame,total,visibility,visutil_histogram,visutil_prefix,visutil_flatten,gbuffer,lighting,tonemap,index_count
0,0.70982,0.26562,0.02823,0.00217,0.03510,0.20219,0.09939,0.04388,3553381.35000
60,0.84302,0.28580,0.03114,0.00217,0.03849,0.27765,0.11946,0.05327,3662944.30000
120,0.77322,0.19948,0.03108,0.00210,0.04288,0.30622,0.10830,0.04531,2176008.00000
180,0.66221,0.14254,0.02913,0.00207,0.04225,0.27713,0.09886,0.03844,1760027.75000
240,0.73898,0.19505,0.03128,0.00208,0.04317,0.29603,0.09886,0.03944,2911562.30000
300,0.77064,0.22221,0.03175,0.00207,0.04346,0.29730,0.09878,0.03987,3211259.30000
360,0.76450,0.22392,0.03161,0.00209,0.04407,0.29133,0.09957,0.03965,3197534.35000
420,0.68650,0.17485,0.03043,0.00275,0.04331,0.27137,0.09993,0.03812,2080022.75000
480,0.69837,0.17892,0.03090,0.00260,0.04372,0.27644,0.10180,0.03826,2143202.10000
540,0.74154,0.21541,0.03058,0.00275,0.04253,0.28777,0.09929,0.03858,2652802.15000
