frame,total,visibility,visutil_histogram,visutil_prefix,visutil_flatten,gbuffer,lighting,tonemap,index_count
0,0.71229,0.26676,0.02824,0.00217,0.03511,0.20346,0.09902,0.04385,3553381.35000
60,0.84401,0.28481,0.03110,0.00217,0.03860,0.27806,0.11872,0.05305,3662944.30000
120,0.75459,0.19342,0.03088,0.00210,0.04287,0.30440,0.10412,0.04336,2176008.00000
180,0.66553,0.14240,0.02911,0.00207,0.04222,0.28003,0.09942,0.03846,1760027.75000
240,0.74275,0.19556,0.03139,0.00207,0.04338,0.29944,0.09859,0.03938,2911562.30000
300,0.77682,0.22281,0.03203,0.00208,0.04390,0.30469,0.09846,0.04011,3211259.30000
360,0.77616,0.22426,0.03197,0.00207,0.04465,0.30194,0.10004,0.03921,3197534.35000
420,0.69830,0.17474,0.03065,0.00258,0.04377,0.27978,0.10005,0.03865,2080022.75000
480,0.70385,0.17881,0.03124,0.00282,0.04419,0.28389,0.09888,0.03881,2143202.10000
540,0.74590,0.21549,0.03086,0.00273,0.04286,0.29033,0.09964,0.03870,2652802.15000
