frame,total,depth_prepass,geometry,lighting,tonemap,index_count
0,0.64568,0.17132,0.31517,0.09926,0.04500,3553381.35000
60,0.68676,0.17688,0.33118,0.11125,0.05070,3662944.30000
120,0.46868,0.10605,0.21376,0.09597,0.03914,2176008.00000
180,0.40569,0.06967,0.18692,0.09618,0.03896,1760027.75000
240,0.50307,0.11778,0.23500,0.09686,0.03921,2911562.30000
300,0.55142,0.14538,0.25371,0.09898,0.03924,3211259.30000
360,0.56991,0.15345,0.26306,0.10010,0.03923,3197534.35000
420,0.49909,0.11354,0.23296,0.09941,0.03895,2080022.75000
480,0.50476,0.11956,0.23354,0.09883,0.03878,2143202.10000
540,0.51796,0.13063,0.23655,0.09597,0.03883,2652802.15000
