frame,total,depth_prepass,geometry,lighting,tonemap,index_count
0,1.85386,0.09959,1.57153,0.11531,0.04995,2955774.10000
60,1.42732,0.08315,1.19255,0.09698,0.03830,3390293.45000
120,1.29170,0.05135,1.08294,0.09721,0.03844,1763572.05000
180,1.15298,0.05191,0.94614,0.09785,0.03799,1334104.85000
240,0.99371,0.05040,0.78982,0.09936,0.03774,1563999.05000
300,0.83725,0.04241,0.64377,0.09734,0.03758,942806.45000
360,1.19972,0.03724,1.00257,0.09939,0.03807,651664.20000
420,1.28019,0.03135,1.09419,0.10002,0.03816,531526.60000
480,1.07868,0.02145,0.90576,0.09981,0.03761,335265.25000
540,0.97518,0.02542,0.80645,0.09150,0.03798,394504.35000
