frame,total,visibility,visutil_histogram,visutil_prefix,visutil_flatten,gbuffer,lighting,tonemap,index_count
0,0.68571,0.26621,0.02750,0.00217,0.03354,0.17980,0.10114,0.04211,3553381.35000
60,0.80940,0.28442,0.03036,0.00217,0.03683,0.24694,0.12391,0.05130,3662944.30000
120,0.87238,0.21951,0.03099,0.00218,0.04121,0.33053,0.15139,0.06159,2176008.00000
180,0.63427,0.14324,0.02793,0.00207,0.04024,0.24071,0.10465,0.03826,1760027.75000
240,0.70200,0.19496,0.03002,0.00207,0.04117,0.25714,0.10594,0.03801,2911562.30000
300,0.73248,0.22147,0.03025,0.00207,0.04133,0.25902,0.10684,0.03844,3211259.30000
360,0.73362,0.22341,0.03000,0.00208,0.04154,0.25903,0.10653,0.03842,3197534.35000
420,0.67008,0.17466,0.02887,0.00249,0.04087,0.24974,0.10594,0.03777,2080022.75000
480,0.67151,0.17773,0.02898,0.00243,0.04098,0.24988,0.10639,0.03759,2143202.10000
540,0.70571,0.21422,0.02947,0.00273,0.04075,0.25003,0.10425,0.03720,2652802.15000
