frame,total,depth_prepass,geometry,lighting,tonemap,index_count
0,0.64890,0.17129,0.31688,0.10021,0.04487,3553381.35000
60,0.58205,0.14937,0.27599,0.09808,0.04090,3662944.30000
120,0.46933,0.10658,0.21395,0.09534,0.03937,2176008.00000
180,0.40566,0.06982,0.18747,0.09545,0.03884,1760027.75000
240,0.50292,0.11814,0.23513,0.09611,0.03923,2911562.30000
300,0.55067,0.14501,0.25489,0.09774,0.03917,3211259.30000
360,0.56946,0.15384,0.26312,0.09917,0.03919,3197534.35000
420,0.49814,0.11377,0.23290,0.09859,0.03896,2080022.75000
480,0.50433,0.11979,0.23321,0.09787,0.03922,2143202.10000
540,0.51352,0.13117,0.23419,0.09524,0.03875,2652802.15000
