frame,total,depth_prepass,geometry,lighting,tonemap,index_count
0,1.79691,0.09980,1.51052,0.11777,0.04884,2955774.10000
60,1.40257,0.08307,1.16711,0.09758,0.03847,3390293.45000
120,1.30650,0.05116,1.10316,0.09762,0.03844,1763572.05000
180,1.16391,0.05189,0.95731,0.09834,0.03809,1334104.85000
240,0.98636,0.05031,0.78239,0.09982,0.03780,1563999.05000
300,0.84227,0.04230,0.64534,0.09798,0.03757,942806.45000
360,1.24147,0.03725,1.04556,0.10011,0.03807,651664.20000
420,1.27811,0.03131,1.09428,0.10042,0.03794,531526.60000
480,1.08018,0.02130,0.90632,0.10094,0.03760,335265.25000
540,0.97789,0.02530,0.80537,0.09525,0.03806,394504.35000
