frame,total,depth_prepass,geometry,lighting,tonemap,index_count
0,0.65348,0.17178,0.31756,0.10029,0.04614,3553381.35000
60,0.72242,0.18423,0.35002,0.11523,0.05479,3662944.30000
120,0.57915,0.13251,0.27240,0.10796,0.04947,2176008.00000
180,0.40554,0.06978,0.18697,0.09563,0.03899,1760027.75000
240,0.50334,0.11875,0.23509,0.09618,0.03922,2911562.30000
300,0.55247,0.14660,0.25460,0.09783,0.03940,3211259.30000
360,0.56943,0.15351,0.26301,0.09927,0.03922,3197534.35000
420,0.49864,0.11357,0.23303,0.09885,0.03909,2080022.75000
480,0.50429,0.11999,0.23309,0.09799,0.03906,2143202.10000
540,0.51257,0.13047,0.23406,0.09540,0.03872,2652802.15000
