frame,total,depth_prepass,geometry,lighting,tonemap,index_count
0,1.68416,0.32199,1.21118,0.09100,0.03447,18152448.10000
60,1.94793,0.33155,1.46035,0.09467,0.03812,18586967.45000
120,1.72124,0.25616,1.29577,0.09609,0.03801,13912915.15000
180,1.14823,0.05188,0.94008,0.09924,0.03816,1334104.85000
240,0.97932,0.05028,0.77774,0.09948,0.03784,1563999.05000
300,0.82877,0.04226,0.63535,0.09734,0.03743,942806.45000
360,1.19331,0.03720,1.00226,0.09931,0.03796,651664.20000
420,1.24524,0.03137,1.05979,0.09940,0.03806,531526.60000
480,1.02093,0.02140,0.85139,0.09427,0.03758,335265.25000
540,0.96233,0.02534,0.78586,0.08972,0.03805,394504.35000
