frame,total,depth_prepass,geometry,lighting,tonemap,index_count
0,1.68864,0.32228,1.21915,0.09349,0.03438,18152448.10000
60,1.96280,0.33139,1.47732,0.09470,0.03820,18586967.45000
120,1.71309,0.25668,1.29970,0.09512,0.03818,13912915.15000
180,1.16584,0.05190,0.95797,0.09922,0.03794,1334104.85000
240,0.98652,0.05031,0.78250,0.09936,0.03783,1563999.05000
300,0.83439,0.04225,0.64326,0.09706,0.03744,942806.45000
360,1.23914,0.03720,1.04791,0.09946,0.03795,651664.20000
420,1.28466,0.03126,1.09372,0.09987,0.03839,531526.60000
480,1.07687,0.02128,0.90542,0.09517,0.03756,335265.25000
540,0.97801,0.02533,0.80645,0.09042,0.03798,394504.35000
