frame,total,visibility,visutil_histogram,visutil_prefix,visutil_flatten,gbuffer,lighting,tonemap,index_count
0,1.98249,0.60622,0.03274,0.00221,0.03811,1.11073,0.10692,0.04359,18152448.10000
60,1.88881,0.53030,0.03425,0.00216,0.04203,1.10060,0.10341,0.03882,18586967.45000
120,1.71222,0.40718,0.03272,0.00222,0.04073,1.06538,0.09661,0.03837,13912915.15000
180,1.30503,0.08925,0.02796,0.00230,0.04026,0.97496,0.10038,0.03813,1334104.85000
240,1.18935,0.09856,0.02779,0.00231,0.04017,0.85711,0.09822,0.03834,1563999.05000
300,1.01228,0.09025,0.02735,0.00231,0.03949,0.69101,0.09714,0.03768,942806.45000
360,1.37314,0.07529,0.02779,0.00232,0.03993,1.06360,0.09881,0.03835,651664.20000
420,1.60278,0.06822,0.02767,0.00247,0.03982,1.30187,0.09749,0.03805,531526.60000
480,1.25561,0.06018,0.02747,0.00264,0.03942,0.97184,0.09168,0.03774,335265.25000
540,1.11354,0.06409,0.02736,0.00258,0.03956,0.82595,0.09011,0.03826,394504.35000
