frame,total,visibility,visutil_histogram,visutil_prefix,visutil_flatten,gbuffer,lighting,tonemap,index_count
0,0.70809,0.26397,0.02789,0.00216,0.03506,0.20042,0.09751,0.04727,3553381.35000
60,0.65795,0.20618,0.02901,0.00205,0.03818,0.22109,0.09405,0.03432,3662944.30000
120,0.72846,0.18190,0.03083,0.00207,0.04321,0.29413,0.09958,0.03942,2176008.00000
180,0.66682,0.14230,0.02935,0.00206,0.04243,0.28115,0.09903,0.03836,1760027.75000
240,0.74118,0.19488,0.03149,0.00206,0.04343,0.29669,0.09910,0.03930,2911562.30000
300,0.77172,0.22253,0.03173,0.00207,0.04369,0.29912,0.09971,0.03958,3211259.30000
360,0.76880,0.22381,0.03149,0.00207,0.04424,0.29427,0.10085,0.03934,3197534.35000
420,0.69395,0.17592,0.03057,0.00277,0.04342,0.27221,0.10211,0.03868,2080022.75000
480,0.70015,0.17845,0.03090,0.00259,0.04373,0.27925,0.10082,0.03839,2143202.10000
540,0.74384,0.21539,0.03076,0.00278,0.04262,0.28933,0.09945,0.03846,2652802.15000
