frame,total,visibility,visutil_histogram,visutil_prefix,visutil_flatten,gbuffer,lighting,tonemap,index_count
0,0.70433,0.26493,0.02808,0.00216,0.03462,0.19893,0.09940,0.04337,3553381.35000
60,0.83914,0.28387,0.03075,0.00217,0.03793,0.27205,0.12417,0.05220,3662944.30000
120,0.90093,0.22196,0.03160,0.00219,0.04231,0.35840,0.14348,0.06582,2176008.00000
180,0.66423,0.14321,0.02852,0.00207,0.04143,0.27627,0.10183,0.03866,1760027.75000
240,0.73617,0.19447,0.03088,0.00208,0.04247,0.29338,0.10227,0.03868,2911562.30000
300,0.76698,0.22160,0.03140,0.00207,0.04310,0.29604,0.10081,0.03948,3211259.30000
360,0.76306,0.22406,0.03148,0.00216,0.04389,0.28835,0.10109,0.03944,3197534.35000
420,0.68178,0.17468,0.03021,0.00283,0.04276,0.26593,0.10063,0.03853,2080022.75000
480,0.69454,0.17810,0.03062,0.00271,0.04301,0.27657,0.10085,0.03840,2143202.10000
540,0.73910,0.21699,0.03029,0.00275,0.04216,0.28286,0.09979,0.03834,2652802.15000
