frame,total,depth_prepass,geometry,lighting,tonemap,index_count
0,2.12429,0.10990,1.81468,0.12234,0.05454,2955774.10000
60,1.42940,0.08293,1.19707,0.09695,0.03823,3390293.45000
120,1.30306,0.05129,1.09696,0.09715,0.03833,1763572.05000
180,1.16411,0.05188,0.95871,0.09816,0.03825,1334104.85000
240,0.98897,0.05028,0.78604,0.09922,0.03769,1563999.05000
300,0.84039,0.04228,0.64663,0.09742,0.03761,942806.45000
360,1.19581,0.03729,1.00426,0.09940,0.03821,651664.20000
420,1.28002,0.03137,1.08636,0.10032,0.03797,531526.60000
480,1.08272,0.02138,0.90664,0.10035,0.03745,335265.25000
540,0.98113,0.02535,0.80672,0.09357,0.03794,394504.35000
