frame,total,visibility,visutil_histogram,visutil_prefix,visutil_flatten,gbuffer,lighting,tonemap,index_count
0,2.01400,0.50508,0.03021,0.00216,0.03586,1.26602,0.10151,0.03460,18152448.10000
60,2.41093,0.53060,0.03327,0.00217,0.03967,1.63597,0.09861,0.03821,18586967.45000
120,1.95058,0.40707,0.03223,0.00276,0.03916,1.30111,0.10059,0.03793,13912915.15000
180,1.69280,0.08908,0.02743,0.00283,0.03913,1.37094,0.09929,0.03763,1334104.85000
240,1.39331,0.09848,0.02714,0.00281,0.03911,1.06518,0.09896,0.03765,1563999.05000
300,1.03167,0.09004,0.02709,0.00288,0.03881,0.71505,0.09682,0.03718,942806.45000
360,1.56870,0.07539,0.02738,0.00266,0.03923,1.25775,0.09872,0.03825,651664.20000
420,1.79776,0.06812,0.02742,0.00276,0.03919,1.49916,0.09680,0.03855,531526.60000
480,1.33368,0.06020,0.02734,0.00266,0.03884,1.04974,0.09203,0.03768,335265.25000
540,1.22968,0.06408,0.02718,0.00268,0.03894,0.94330,0.09053,0.03822,394504.35000
