frame,total,depth_prepass,geometry,lighting,tonemap,index_count
0,0.20337,0.06375,0.08613,0.03155,0.00849,3553381.35000
60,0.21811,0.06720,0.09668,0.03197,0.00850,3662944.30000
120,0.18766,0.05061,0.08347,0.03187,0.00820,2176008.00000
180,0.14967,0.03169,0.06444,0.03174,0.00823,1760027.75000
240,0.21714,0.06751,0.09458,0.03262,0.00849,2911562.30000
300,0.24580,0.08377,0.10691,0.03251,0.00853,3211259.30000
360,0.24299,0.08133,0.10680,0.03224,0.00855,3197534.35000
420,0.18974,0.05144,0.08468,0.03173,0.00836,2080022.75000
480,0.19872,0.05700,0.08826,0.03152,0.00831,2143202.10000
540,0.21179,0.06416,0.09346,0.03181,0.00849,2652802.15000
600,0.21675,0.06653,0.09679,0.03152,0.00827,2718203.40000
660,0.15353,0.03386,0.06684,0.03132,0.00808,1551084.95000
720,0.19195,0.05701,0.08042,0.03222,0.00854,2455791.85000
780,0.18365,0.05378,0.07562,0.03194,0.00856,2049572.45000
840,0.12315,0.02303,0.04754,0.03176,0.00806,904159.35000
900,0.20002,0.05643,0.08983,0.03157,0.00853,2916661.70000
960,0.24098,0.07847,0.10778,0.03229,0.00854,3578981.25000
1020,0.21190,0.06551,0.09143,0.03242,0.00857,2767377.40000
1080,0.20868,0.06453,0.09008,0.03201,0.00848,2271770.15000
1140,0.23341,0.07758,0.10135,0.03225,0.00848,2903832.20000
1200,0.20837,0.06544,0.08916,0.03208,0.00836,2424988.15000
1260,0.18950,0.05631,0.07947,0.03194,0.00820,2026572.10000
1320,0.19976,0.06106,0.08422,0.03201,0.00850,2301510.50000
1380,0.20360,0.06182,0.08762,0.03202,0.00850,2404923.35000
1440,0.21615,0.06586,0.09532,0.03233,0.00847,2983851.65000
1500,0.35110,0.12381,0.17257,0.03251,0.00848,5965339.50000
1560,0.38211,0.13887,0.18822,0.03240,0.00853,6425388.50000
1620,0.37994,0.13812,0.18720,0.03228,0.00854,6351675.30000
1680,0.25841,0.08116,0.12337,0.03173,0.00855,3853289.10000
1740,0.17494,0.04534,0.07618,0.03142,0.00853,1807302.25000
1800,0.17365,0.04474,0.07545,0.03130,0.00859,1503980.35000
1860,0.17017,0.04244,0.07478,0.03111,0.00834,1304820.90000
1920,0.16697,0.03933,0.07475,0.03111,0.00821,1271388.55000
1980,0.16171,0.03472,0.07426,0.03107,0.00810,1145896.95000
2040,0.15572,0.03162,0.07176,0.03104,0.00799,833803.50000
2100,0.14983,0.02925,0.06817,0.03111,0.00799,724541.55000
2160,0.14331,0.02586,0.06526,0.03113,0.00797,651558.70000
