frame,total,depth_prepass,geometry,lighting,tonemap,index_count
0,0.20654,0.06703,0.08401,0.03308,0.00884,3553381.35000
60,0.21559,0.06812,0.09302,0.03220,0.00857,3662944.30000
120,0.18618,0.05060,0.08244,0.03168,0.00815,2176008.00000
180,0.14698,0.03175,0.06279,0.03164,0.00819,1760027.75000
240,0.21615,0.06761,0.09426,0.03241,0.00851,2911562.30000
300,0.24429,0.08369,0.10634,0.03234,0.00852,3211259.30000
360,0.24144,0.08132,0.10575,0.03211,0.00850,3197534.35000
420,0.18795,0.05140,0.08383,0.03153,0.00830,2080022.75000
480,0.19655,0.05704,0.08686,0.03141,0.00825,2143202.10000
540,0.20977,0.06396,0.09208,0.03170,0.00847,2652802.15000
600,0.21399,0.06652,0.09475,0.03142,0.00822,2718203.40000
660,0.15185,0.03394,0.06611,0.03135,0.00807,1551084.95000
720,0.19029,0.05699,0.07934,0.03213,0.00855,2455791.85000
780,0.18168,0.05394,0.07444,0.03189,0.00848,2049572.45000
840,0.12251,0.02318,0.04758,0.03157,0.00804,904159.35000
900,0.19578,0.05645,0.08598,0.03153,0.00841,2916661.70000
960,0.23726,0.07849,0.10435,0.03224,0.00853,3578981.25000
1020,0.20982,0.06558,0.08997,0.03231,0.00857,2767377.40000
1080,0.20628,0.06461,0.08866,0.03189,0.00843,2271770.15000
1140,0.23054,0.07778,0.09881,0.03212,0.00855,2903832.20000
1200,0.20610,0.06544,0.08702,0.03199,0.00834,2424988.15000
1260,0.18812,0.05630,0.07827,0.03174,0.00825,2026572.10000
1320,0.19708,0.06108,0.08292,0.03188,0.00849,2301510.50000
1380,0.20179,0.06186,0.08663,0.03192,0.00849,2404923.35000
1440,0.21369,0.06585,0.09364,0.03223,0.00850,2983851.65000
1500,0.34477,0.12457,0.16510,0.03247,0.00849,5965339.50000
1560,0.37271,0.13905,0.17919,0.03241,0.00849,6425388.50000
1620,0.37249,0.13835,0.17958,0.03218,0.00852,6351675.30000
1680,0.25650,0.08096,0.12168,0.03173,0.00852,3853289.10000
1740,0.17339,0.04526,0.07528,0.03127,0.00852,1807302.25000
1800,0.17177,0.04452,0.07473,0.03112,0.00857,1503980.35000
1860,0.16836,0.04224,0.07434,0.03096,0.00845,1304820.90000
1920,0.16495,0.03916,0.07413,0.03095,0.00815,1271388.55000
1980,0.15936,0.03464,0.07346,0.03091,0.00804,1145896.95000
2040,0.15350,0.03154,0.07099,0.03088,0.00792,833803.50000
2100,0.14783,0.02921,0.06752,0.03094,0.00794,724541.55000
2160,0.14189,0.02590,0.06490,0.03103,0.00794,651558.70000
2220,0.13869,0.02231,0.06534,0.03093,0.00796,606690.35000
2280,0.10161,0.01318,0.03732,0.03099,0.00793,387407.30000
2340,0.17989,0.05024,0.07629,0.03191,0.00834,2264677.55000
2400,0.27058,0.09173,0.12424,0.03248,0.00848,3983123.90000
2460,0.27972,0.09642,0.12888,0.03232,0.00853,4233659.50000
2520,0.25422,0.08563,0.11406,0.03240,0.00853,3774183.40000
2580,0.22479,0.07923,0.09192,0.03207,0.00853,2738790.20000
2640,0.20825,0.07073,0.08492,0.03172,0.00848,2234217.40000
2700,0.19199,0.05428,0.08584,0.03117,0.00857,1876452.05000
