frame,total,visibility,visutil_histogram,visutil_prefix,visutil_flatten,gbuffer,lighting,tonemap,index_count
0,0.52046,0.09067,0.01222,0.00210,0.01466,0.32683,0.03272,0.01020,2955774.10000
60,0.63214,0.10686,0.01292,0.00209,0.01613,0.41991,0.03351,0.01027,3390293.45000
120,0.53322,0.05779,0.01260,0.00210,0.01561,0.37028,0.03332,0.01026,1763572.05000
180,0.53246,0.04887,0.01189,0.00212,0.01542,0.37932,0.03338,0.01025,1334104.85000
240,0.48564,0.05515,0.01186,0.00211,0.01535,0.32643,0.03337,0.01019,1563999.05000
300,0.40839,0.04338,0.01173,0.00212,0.01514,0.26075,0.03310,0.01022,942806.45000
360,0.50695,0.03360,0.01182,0.00212,0.01542,0.36945,0.03355,0.01025,651664.20000
420,0.55017,0.02779,0.01202,0.00211,0.01544,0.41688,0.03381,0.01034,531526.60000
480,0.47156,0.02300,0.01176,0.00211,0.01521,0.34446,0.03411,0.01024,335265.25000
540,0.45050,0.02565,0.01167,0.00210,0.01526,0.32086,0.03354,0.01031,394504.35000
600,0.73700,0.14888,0.01258,0.00259,0.01598,0.48818,0.03284,0.00970,4763095.10000
660,0.79347,0.21880,0.01351,0.00273,0.01643,0.47842,0.03208,0.00901,7008309.50000
720,0.70295,0.21564,0.01322,0.00298,0.01589,0.39285,0.03115,0.00879,6851715.25000
780,0.79657,0.21890,0.01349,0.00287,0.01657,0.48240,0.03174,0.00893,6833477.10000
840,0.64227,0.25602,0.01288,0.00268,0.01591,0.29182,0.03190,0.00890,7736553.50000
900,0.70983,0.25663,0.01279,0.00269,0.01570,0.35490,0.03265,0.00928,7912527.20000
960,0.60401,0.20525,0.01306,0.00301,0.01605,0.30366,0.03172,0.00903,6364935.35000
1020,0.61340,0.16792,0.01308,0.00317,0.01630,0.35096,0.03170,0.00885,5390683.35000
1080,0.55297,0.13226,0.01287,0.00291,0.01605,0.32403,0.03183,0.00915,4144249.10000
1140,0.45381,0.08175,0.01225,0.00286,0.01590,0.27473,0.03191,0.00926,2469341.80000
1200,0.47202,0.09309,0.01254,0.00314,0.01595,0.28566,0.03142,0.00889,2921893.50000
1260,0.32221,0.05877,0.01195,0.00252,0.01546,0.16432,0.03252,0.00952,1600253.25000
1320,0.30771,0.06960,0.01182,0.00234,0.01532,0.13700,0.03277,0.00967,1828604.05000
1380,0.59433,0.16799,0.01255,0.00293,0.01531,0.33317,0.03147,0.00887,5316520.45000
1440,0.77694,0.23842,0.01248,0.00289,0.01483,0.44444,0.03191,0.00889,7541994.90000
1500,0.81340,0.29116,0.01231,0.00288,0.01452,0.42938,0.03156,0.00888,9143355.45000
1560,0.78988,0.32852,0.01232,0.00304,0.01383,0.37073,0.03099,0.00873,10284076.30000
1620,0.79500,0.34391,0.01234,0.00296,0.01355,0.35864,0.03119,0.00898,10793619.40000
1680,0.86406,0.35481,0.01236,0.00304,0.01315,0.41889,0.03034,0.00878,11201993.95000
1740,0.79113,0.35156,0.01179,0.00275,0.01241,0.35101,0.03006,0.00883,11196844.40000
1800,0.75715,0.35332,0.01174,0.00311,0.01237,0.31654,0.02971,0.00851,11241036.30000
1860,0.79045,0.35472,0.01205,0.00302,0.01278,0.34706,0.03026,0.00871,11241007.00000
1920,0.82532,0.35686,0.01239,0.00293,0.01359,0.37546,0.03105,0.00913,11240943.40000
1980,0.78727,0.32597,0.01210,0.00269,0.01390,0.36961,0.03131,0.00885,10257777.50000
2040,0.66622,0.22644,0.01181,0.00287,0.01423,0.34748,0.03142,0.00893,7118236.70000
2100,0.60061,0.14983,0.01232,0.00314,0.01520,0.35764,0.03187,0.00885,4779189.60000
2160,0.33460,0.06364,0.01041,0.00229,0.01317,0.17411,0.03214,0.00955,1653801.50000
2220,0.12559,0.01024,0.00834,0.00192,0.00980,0.02643,0.03029,0.00770,250198.20000
2280,0.11464,0.00534,0.00795,0.00193,0.00941,0.02122,0.03027,0.00795,81778.25000
2340,0.10899,0.00244,0.00770,0.00193,0.00923,0.01879,0.03032,0.00814,0.00000
2400,0.10892,0.00239,0.00771,0.00192,0.00923,0.01883,0.03032,0.00813,0.00000
2460,0.10895,0.00247,0.00770,0.00192,0.00924,0.01883,0.03031,0.00813,0.00000
