frame,total,visibility,visutil_histogram,visutil_prefix,visutil_flatten,gbuffer,lighting,tonemap,index_count
0,0.37096,0.19006,0.01158,0.00215,0.01325,0.07981,0.03196,0.01010,3553381.35000
60,0.40366,0.20428,0.01258,0.00213,0.01438,0.09491,0.03345,0.01044,3662944.30000
120,0.35656,0.13666,0.01330,0.00215,0.01575,0.11329,0.03402,0.01009,2176008.00000
180,0.30329,0.09151,0.01230,0.00207,0.01538,0.10624,0.03388,0.00966,1760027.75000
240,0.33773,0.12864,0.01257,0.00201,0.01557,0.10341,0.03429,0.00969,2911562.30000
300,0.35533,0.14395,0.01283,0.00201,0.01565,0.10476,0.03446,0.01004,3211259.30000
360,0.35534,0.14350,0.01302,0.00201,0.01576,0.10498,0.03453,0.01002,3197534.35000
420,0.30464,0.09733,0.01232,0.00203,0.01551,0.10218,0.03439,0.00943,2080022.75000
480,0.30616,0.09943,0.01252,0.00202,0.01554,0.10170,0.03422,0.00926,2143202.10000
540,0.33004,0.12282,0.01276,0.00201,0.01565,0.10202,0.03391,0.00942,2652802.15000
600,0.33737,0.13193,0.01297,0.00201,0.01561,0.10069,0.03375,0.00901,2718203.40000
660,0.27655,0.07242,0.01212,0.00200,0.01550,0.10013,0.03353,0.00906,1551084.95000
720,0.31740,0.11283,0.01220,0.00200,0.01542,0.10022,0.03398,0.00908,2455791.85000
780,0.30283,0.10186,0.01161,0.00202,0.01512,0.09787,0.03347,0.00898,2049572.45000
840,0.24876,0.05222,0.01093,0.00201,0.01479,0.09524,0.03313,0.00882,904159.35000
900,0.32918,0.13207,0.01146,0.00201,0.01496,0.09439,0.03345,0.00908,2916661.70000
960,0.36432,0.15700,0.01268,0.00201,0.01570,0.10231,0.03422,0.00907,3578981.25000
1020,0.33464,0.12381,0.01268,0.00202,0.01572,0.10494,0.03427,0.00908,2767377.40000
1080,0.31819,0.10689,0.01250,0.00203,0.01562,0.10594,0.03431,0.00908,2271770.15000
