frame,total,depth_prepass,geometry,lighting,tonemap,index_count
0,0.21552,0.06842,0.09005,0.03404,0.00912,3553381.35000
60,0.22110,0.06854,0.09757,0.03263,0.00864,3662944.30000
120,0.18691,0.05044,0.08330,0.03172,0.00821,2176008.00000
180,0.14906,0.03165,0.06413,0.03165,0.00811,1760027.75000
240,0.21618,0.06718,0.09423,0.03246,0.00839,2911562.30000
300,0.24494,0.08335,0.10654,0.03234,0.00859,3211259.30000
360,0.24280,0.08122,0.10654,0.03221,0.00855,3197534.35000
420,0.18943,0.05155,0.08450,0.03167,0.00823,2080022.75000
480,0.19847,0.05693,0.08801,0.03151,0.00825,2143202.10000
540,0.21097,0.06398,0.09290,0.03184,0.00844,2652802.15000
600,0.21718,0.06656,0.09682,0.03152,0.00829,2718203.40000
660,0.15314,0.03372,0.06678,0.03133,0.00799,1551084.95000
720,0.19130,0.05697,0.07999,0.03213,0.00840,2455791.85000
780,0.18400,0.05387,0.07546,0.03185,0.00843,2049572.45000
840,0.12261,0.02310,0.04751,0.03160,0.00804,904159.35000
900,0.20006,0.05646,0.09010,0.03152,0.00837,2916661.70000
960,0.24066,0.07842,0.10739,0.03233,0.00854,3578981.25000
1020,0.21208,0.06545,0.09169,0.03242,0.00859,2767377.40000
1080,0.20847,0.06441,0.08997,0.03200,0.00854,2271770.15000
1140,0.23347,0.07763,0.10135,0.03224,0.00853,2903832.20000
1200,0.20864,0.06553,0.08928,0.03205,0.00849,2424988.15000
1260,0.19008,0.05634,0.07981,0.03190,0.00846,2026572.10000
1320,0.19920,0.06099,0.08393,0.03198,0.00851,2301510.50000
1380,0.20370,0.06180,0.08757,0.03201,0.00852,2404923.35000
1440,0.21618,0.06637,0.09551,0.03235,0.00854,2983851.65000
1500,0.35129,0.12399,0.17232,0.03248,0.00856,5965339.50000
1560,0.38122,0.13894,0.18769,0.03237,0.00857,6425388.50000
1620,0.37974,0.13813,0.18712,0.03225,0.00855,6351675.30000
1680,0.25809,0.08103,0.12299,0.03178,0.00856,3853289.10000
1740,0.17472,0.04514,0.07642,0.03141,0.00827,1807302.25000
1800,0.17292,0.04446,0.07568,0.03114,0.00810,1503980.35000
1860,0.16966,0.04225,0.07470,0.03100,0.00801,1304820.90000
1920,0.16628,0.03908,0.07454,0.03099,0.00801,1271388.55000
1980,0.16093,0.03451,0.07389,0.03096,0.00802,1145896.95000
2040,0.15482,0.03145,0.07100,0.03084,0.00796,833803.50000
2100,0.14896,0.02903,0.06762,0.03089,0.00797,724541.55000
2160,0.14280,0.02569,0.06497,0.03098,0.00798,651558.70000
2220,0.13939,0.02205,0.06534,0.03096,0.00796,606690.35000
2280,0.10162,0.01319,0.03732,0.03104,0.00798,387407.30000
2340,0.18186,0.05038,0.07773,0.03201,0.00838,2264677.55000
2400,0.27621,0.09192,0.12931,0.03254,0.00854,3983123.90000
2460,0.28456,0.09655,0.13325,0.03247,0.00850,4233659.50000
2520,0.25769,0.08573,0.11713,0.03238,0.00853,3774183.40000
2580,0.22819,0.07923,0.09422,0.03221,0.00860,2738790.20000
2640,0.21151,0.07052,0.08695,0.03182,0.00862,2234217.40000
2700,0.19369,0.05421,0.08632,0.03130,0.00842,1876452.05000
2760,0.18200,0.04528,0.08391,0.03107,0.00800,1554160.70000
2820,0.18100,0.04715,0.08108,0.03103,0.00799,1444209.80000
2880,0.16126,0.04053,0.06777,0.03144,0.00795,1270269.50000
2940,0.15170,0.03363,0.06517,0.03137,0.00795,1185182.60000
3000,0.25868,0.08449,0.12011,0.03203,0.00830,3737532.35000
3060,0.33727,0.12011,0.16258,0.03248,0.00855,5419981.65000
3120,0.33381,0.11967,0.15936,0.03244,0.00858,5328916.45000
3180,0.32585,0.11567,0.15541,0.03243,0.00861,4942521.95000
3240,0.29415,0.10260,0.13666,0.03235,0.00856,4355188.50000
3300,0.27216,0.09384,0.12412,0.03226,0.00854,3918437.60000
3360,0.25180,0.08340,0.11386,0.03234,0.00853,3488605.15000
3420,0.23655,0.07765,0.10416,0.03206,0.00858,3070083.20000
3480,0.22819,0.07646,0.09741,0.03191,0.00851,2804740.95000
3540,0.21630,0.06957,0.09278,0.03169,0.00858,2554279.00000
3600,0.21069,0.06796,0.08870,0.03180,0.00853,2404749.20000
