frame,total,visibility,visutil_histogram,visutil_prefix,visutil_flatten,gbuffer,lighting,tonemap,index_count
0,2.09769,0.50420,0.03057,0.00216,0.03689,1.35216,0.09939,0.03491,18152448.10000
60,2.53559,0.52867,0.03354,0.00218,0.04069,1.75814,0.09717,0.03824,18586967.45000
120,1.98794,0.40593,0.03256,0.00278,0.04018,1.33743,0.09763,0.03837,13912915.15000
180,1.75667,0.08848,0.02741,0.00272,0.03964,1.43619,0.09773,0.03765,1334104.85000
240,1.47115,0.09802,0.02725,0.00268,0.03964,1.14400,0.09784,0.03755,1563999.05000
300,1.05974,0.08970,0.02710,0.00279,0.03929,0.74351,0.09517,0.03718,942806.45000
360,1.56027,0.07506,0.02735,0.00279,0.03944,1.25930,0.08903,0.03864,651664.20000
420,1.83250,0.06791,0.02743,0.00262,0.03940,1.54249,0.09019,0.03827,531526.60000
480,1.31773,0.06005,0.02720,0.00263,0.03900,1.03292,0.09086,0.03755,335265.25000
540,1.22862,0.06380,0.02709,0.00268,0.03926,0.94541,0.08848,0.03807,394504.35000
600,3.10543,0.60125,0.03320,0.00284,0.04081,2.27394,0.08799,0.03895,18946657.50000
660,3.47412,0.78651,0.03449,0.00323,0.04199,2.45556,0.08678,0.03941,22204983.50000
720,2.98800,0.80733,0.03408,0.00278,0.04146,1.94940,0.08537,0.03837,22048389.25000
780,3.17371,0.75372,0.03478,0.00300,0.04224,2.18941,0.08558,0.03927,22030151.10000
840,2.39285,0.81484,0.03367,0.00298,0.04081,1.33745,0.08946,0.03935,22933227.50000
900,2.74060,0.86052,0.03381,0.00295,0.04092,1.64244,0.08914,0.04360,23109201.20000
960,2.33030,0.75677,0.03419,0.00287,0.04158,1.33248,0.08686,0.04083,21561609.35000
1020,2.38063,0.67016,0.03416,0.00274,0.04162,1.48444,0.08482,0.03834,20587357.35000
1080,2.06431,0.57557,0.03376,0.00278,0.04074,1.25349,0.08942,0.03816,19340923.10000
1140,1.71437,0.36177,0.03118,0.00284,0.04058,1.12817,0.08597,0.03760,11587346.20000
1200,1.78933,0.53864,0.03357,0.00276,0.04082,1.02136,0.08564,0.03809,18118567.50000
1260,1.17701,0.50531,0.03355,0.00297,0.04084,0.44395,0.08818,0.03827,16796927.25000
1320,1.20001,0.53635,0.03359,0.00283,0.04106,0.43429,0.08676,0.03756,17025278.05000
1380,2.35404,0.73967,0.03297,0.00301,0.04051,1.38592,0.08759,0.03964,20513194.45000
1440,3.58601,0.87442,0.03213,0.00314,0.03928,2.48267,0.08556,0.03962,22738668.90000
1500,3.48226,0.93687,0.03142,0.00297,0.03800,2.31445,0.08604,0.03822,24340029.45000
1560,2.74405,0.96678,0.03042,0.00287,0.03656,1.55431,0.08737,0.03616,25480750.30000
1620,2.72240,0.98111,0.02967,0.00285,0.03561,1.52984,0.08293,0.03411,25990293.40000
1680,3.20373,0.98590,0.02886,0.00297,0.03392,2.01226,0.08160,0.03277,26398667.95000
1740,2.77951,0.97263,0.02679,0.00299,0.03130,1.60826,0.08096,0.02965,26393518.40000
1800,2.68137,0.99625,0.02650,0.00295,0.03121,1.48565,0.08029,0.02832,26437710.30000
1860,2.85372,0.99616,0.02782,0.00275,0.03288,1.65161,0.08100,0.02991,26437681.00000
1920,2.96156,0.99725,0.02963,0.00283,0.03528,1.75151,0.08374,0.03460,26437617.40000
1980,2.85083,0.96196,0.02990,0.00298,0.03634,1.66691,0.08596,0.03547,25454451.50000
2040,2.47273,0.75349,0.03044,0.00292,0.03703,1.49876,0.08536,0.03604,22314910.70000
2100,2.21718,0.53615,0.03135,0.00286,0.03903,1.45179,0.08875,0.04085,16667258.70000
2160,0.80784,0.17613,0.02504,0.00257,0.03445,0.41989,0.08884,0.03425,3680024.70000
2220,0.26920,0.01675,0.02045,0.00215,0.02565,0.05744,0.08593,0.02848,250198.20000
2280,0.23894,0.00931,0.01998,0.00215,0.02496,0.03888,0.08552,0.02550,81778.25000
2340,0.21866,0.00552,0.01970,0.00216,0.02463,0.02536,0.08547,0.02315,0.00000
2400,0.21845,0.00538,0.01967,0.00216,0.02457,0.02549,0.08524,0.02327,0.00000
2460,0.21761,0.00534,0.01965,0.00215,0.02454,0.02553,0.08511,0.02300,0.00000
