frame,total,depth_prepass,geometry,lighting,tonemap,index_count
0,0.64750,0.17072,0.31702,0.09876,0.04629,3553381.35000
60,0.71586,0.18388,0.34949,0.11278,0.05448,3662944.30000
120,0.62791,0.14273,0.28102,0.12442,0.06376,2176008.00000
180,0.42023,0.07382,0.19172,0.09820,0.04136,1760027.75000
240,0.49995,0.11824,0.23338,0.09517,0.03904,2911562.30000
300,0.54690,0.14486,0.25141,0.09708,0.03921,3211259.30000
360,0.56570,0.15312,0.26038,0.09879,0.03913,3197534.35000
420,0.49745,0.11384,0.23139,0.09795,0.03894,2080022.75000
480,0.50135,0.11973,0.23119,0.09733,0.03886,2143202.10000
540,0.51302,0.13057,0.23306,0.09466,0.03882,2652802.15000
600,0.52923,0.14474,0.23798,0.09474,0.03761,2718203.40000
660,0.41657,0.07861,0.19310,0.09277,0.03832,1551084.95000
720,0.45135,0.10225,0.20212,0.09427,0.03848,2455791.85000
780,0.43374,0.10088,0.18476,0.09555,0.03842,2049572.45000
840,0.33432,0.04909,0.13779,0.09497,0.03871,904159.35000
900,0.45990,0.11536,0.20261,0.09186,0.03624,2916661.70000
960,0.56469,0.15870,0.25822,0.09554,0.03801,3578981.25000
1020,0.52660,0.13264,0.24459,0.09659,0.03854,2767377.40000
1080,0.54529,0.13742,0.25692,0.09814,0.03868,2271770.15000
1140,0.59846,0.17612,0.27034,0.09936,0.03863,2903832.20000
1200,0.54886,0.14862,0.24833,0.09937,0.03841,2424988.15000
1260,0.50247,0.12861,0.22563,0.09628,0.03785,2026572.10000
1320,0.52593,0.13665,0.23793,0.09942,0.03794,2301510.50000
1380,0.53429,0.13944,0.24802,0.09441,0.03830,2404923.35000
1440,0.54119,0.14003,0.25657,0.09160,0.03887,2983851.65000
1500,0.72623,0.21094,0.36690,0.09565,0.03873,5965339.50000
1560,0.74335,0.22710,0.36786,0.09564,0.03850,6425388.50000
1620,0.76389,0.22924,0.38020,0.09632,0.03844,6351675.30000
1680,0.59650,0.15820,0.29087,0.09530,0.03839,3853289.10000
1740,0.46484,0.10372,0.21493,0.09392,0.03850,1807302.25000
1800,0.47008,0.10702,0.21490,0.09543,0.03891,1503980.35000
1860,0.47390,0.10782,0.21676,0.09656,0.03883,1304820.90000
1920,0.46757,0.10074,0.21758,0.09657,0.03880,1271388.55000
1980,0.45383,0.08959,0.21679,0.09459,0.03879,1145896.95000
2040,0.44026,0.08123,0.21221,0.09416,0.03894,833803.50000
2100,0.42363,0.07434,0.20202,0.09468,0.03882,724541.55000
2160,0.40621,0.06396,0.19402,0.09524,0.03916,651558.70000
2220,0.39769,0.05505,0.19488,0.09476,0.03895,606690.35000
2280,0.27178,0.02950,0.10780,0.08788,0.03330,387407.30000
2340,0.43378,0.10022,0.18962,0.09396,0.03617,2264677.55000
2400,0.60309,0.17464,0.28678,0.08933,0.03811,3983123.90000
2460,0.63785,0.19065,0.30158,0.09211,0.03832,4233659.50000
2520,0.60178,0.17775,0.28161,0.08992,0.03843,3774183.40000
2580,0.56278,0.17970,0.23761,0.09251,0.03894,2738790.20000
2640,0.53698,0.15675,0.23397,0.09261,0.03927,2234217.40000
2700,0.52475,0.12970,0.24600,0.09620,0.03879,1876452.05000
2760,0.49951,0.10704,0.24360,0.09564,0.03933,1554160.70000
2820,0.49714,0.11252,0.23619,0.09578,0.03913,1444209.80000
2880,0.44929,0.10163,0.19914,0.09541,0.03955,1270269.50000
2940,0.42691,0.08321,0.19622,0.09481,0.03898,1185182.60000
3000,0.54853,0.14419,0.25874,0.09372,0.03825,3737532.35000
3060,0.65198,0.18126,0.32439,0.09384,0.03862,5419981.65000
3120,0.66378,0.18981,0.32675,0.09466,0.03903,5328916.45000
3180,0.65611,0.18586,0.32438,0.09283,0.03879,4942521.95000
3240,0.61746,0.17287,0.29782,0.09397,0.03883,4355188.50000
3300,0.60517,0.16677,0.29259,0.09267,0.03887,3918437.60000
3360,0.57100,0.15099,0.27471,0.09169,0.03932,3488605.15000
3420,0.54246,0.14016,0.25281,0.09596,0.03933,3070083.20000
3480,0.52536,0.13777,0.24048,0.09311,0.03951,2804740.95000
3540,0.50293,0.12984,0.22532,0.09432,0.03922,2554279.00000
3600,0.50512,0.13182,0.22382,0.09521,0.03950,2404749.20000
3660,0.50353,0.13065,0.22579,0.09400,0.03869,2364661.40000
3720,0.51257,0.12140,0.24615,0.09337,0.03784,2323845.85000
3780,0.49817,0.11792,0.23897,0.09078,0.03656,2171285.25000
3840,0.48531,0.11229,0.23193,0.09128,0.03613,2069926.10000
3900,0.46718,0.09902,0.22758,0.09110,0.03582,1706132.85000
3960,0.47478,0.09984,0.23205,0.09194,0.03719,1310622.90000
4020,0.47259,0.09565,0.23356,0.09185,0.03801,1119696.90000
4080,0.48704,0.10639,0.23644,0.09256,0.03784,958432.85000
4140,0.45897,0.08791,0.22840,0.09147,0.03729,891260.80000
4200,0.40764,0.06515,0.20176,0.09003,0.03699,795127.20000
4260,0.39654,0.08607,0.17358,0.08888,0.03433,2716290.05000
4320,0.79606,0.26788,0.38072,0.09563,0.03781,7242797.15000
4380,0.72813,0.23481,0.34444,0.09524,0.03752,6033148.00000
4440,0.35097,0.04781,0.16015,0.09260,0.03669,867288.75000
4500,0.40111,0.06020,0.19716,0.09188,0.03805,698827.95000
4560,0.37498,0.05783,0.17859,0.08960,0.03550,684012.30000
4620,0.37990,0.06604,0.17281,0.09138,0.03600,872447.40000
4680,0.47499,0.11311,0.22534,0.08866,0.03436,2415162.35000
4740,0.58150,0.17607,0.27112,0.08896,0.03209,5264990.15000
4800,0.72879,0.25625,0.33957,0.08929,0.03060,7605016.10000
4860,0.70689,0.25145,0.32243,0.08761,0.02874,7298187.05000
4920,0.71254,0.25822,0.32356,0.08750,0.02857,7437915.15000
4980,0.77521,0.28160,0.36128,0.08787,0.02999,8149009.90000
5040,0.61764,0.20245,0.28216,0.08870,0.03088,5907876.05000
5100,0.65799,0.22382,0.30178,0.08818,0.03066,6713387.25000
5160,0.79843,0.29398,0.37336,0.08757,0.03012,8461629.95000
