run_id,run_name,run_current_time,output_filepath,renderer_variant,renderer_variant_name,variable,to_use_scene,scene_path,warmup_frames,measure_frames,auto_terminate,window_width,window_height,seed,camera_pos_x,camera_pos_y,camera_pos_z,camera_lookat_x,camera_lookat_y,camera_lookat_z,camera_near_z,camera_far_z,camera_fov,sphere_count,material_count,geometry_count,z_min,z_max,xy_minmax,radius,geometry_div,gbuffer_cnt,texture_count,texture_size,texture_sampling_count,alu_calc_count,variant_name,pass_index,pass_name,time_min_ms,time_median_ms,time_max_ms,time_avg_ms,time_p01_ms,time_p10_ms,time_p90_ms,time_p99_ms
15,no-run-name,,../../../../scripts/res1-14.csv,4,no-variant-name,16384,0,assets/scenes/unpacked/CornellBox/CornellBox-Empty-RG.obj,1200,120,1,1280,720,0,1,0.1,-4,0,0,0,0.1,1000,45,1000,1,16384,-1,1,1,0.1,10,1,1,1,0,0,TVB,0,visibility,0.14035,0.14250,0.14483,0.14256,0.14115,0.14166,0.14355,0.14454
15,no-run-name,,../../../../scripts/res1-14.csv,4,no-variant-name,16384,0,assets/scenes/unpacked/CornellBox/CornellBox-Empty-RG.obj,1200,120,1,1280,720,0,1,0.1,-4,0,0,0,0.1,1000,45,1000,1,16384,-1,1,1,0.1,10,1,1,1,0,0,TVB,1,resolve,0.01562,0.01587,0.01632,0.01590,0.01565,0.01574,0.01610,0.01626
15,no-run-name,,../../../../scripts/res1-14.csv,4,no-variant-name,16384,0,assets/scenes/unpacked/CornellBox/CornellBox-Empty-RG.obj,1200,120,1,1280,720,0,1,0.1,-4,0,0,0,0.1,1000,45,1000,1,16384,-1,1,1,0.1,10,1,1,1,0,0,TVB,3,total,0.15629,0.15837,0.16074,0.15846,0.15696,0.15750,0.15949,0.16035
