run_id,run_name,run_current_time,output_filepath,renderer_variant,renderer_variant_name,variable,to_use_scene,scene_path,warmup_frames,measure_frames,auto_terminate,window_width,window_height,seed,camera_pos_x,camera_pos_y,camera_pos_z,camera_lookat_x,camera_lookat_y,camera_lookat_z,camera_near_z,camera_far_z,camera_fov,sphere_count,material_count,geometry_count,z_min,z_max,xy_minmax,radius,geometry_div,gbuffer_cnt,texture_count,texture_size,texture_sampling_count,alu_calc_count,variant_name,pass_index,pass_name,time_min_ms,time_median_ms,time_max_ms,time_avg_ms,time_p01_ms,time_p10_ms,time_p90_ms,time_p99_ms
10,no-run-name,,../../../../scripts/res1-9.csv,4,no-variant-name,512,0,assets/scenes/unpacked/CornellBox/CornellBox-Empty-RG.obj,1200,120,1,1280,720,0,1,0.1,-4,0,0,0,0.1,1000,45,1000,1,512,-1,1,1,0.1,10,1,1,1,0,0,TVB,0,visibility,0.13242,0.13379,0.33680,0.13674,0.13254,0.13299,0.13501,0.26605
10,no-run-name,,../../../../scripts/res1-9.csv,4,no-variant-name,512,0,assets/scenes/unpacked/CornellBox/CornellBox-Empty-RG.obj,1200,120,1,1280,720,0,1,0.1,-4,0,0,0,0.1,1000,45,1000,1,512,-1,1,1,0.1,10,1,1,1,0,0,TVB,1,resolve,0.01555,0.01597,0.01642,0.01597,0.01565,0.01578,0.01619,0.01642
10,no-run-name,,../../../../scripts/res1-9.csv,4,no-variant-name,512,0,assets/scenes/unpacked/CornellBox/CornellBox-Empty-RG.obj,1200,120,1,1280,720,0,1,0.1,-4,0,0,0,0.1,1000,45,1000,1,512,-1,1,1,0.1,10,1,1,1,0,0,TVB,3,total,0.14835,0.14979,0.35274,0.15270,0.14842,0.14883,0.15101,0.28189
