run_id,run_name,run_current_time,output_filepath,renderer_variant,renderer_variant_name,variable,to_use_scene,scene_path,warmup_frames,measure_frames,auto_terminate,window_width,window_height,seed,camera_pos_x,camera_pos_y,camera_pos_z,camera_lookat_x,camera_lookat_y,camera_lookat_z,camera_near_z,camera_far_z,camera_fov,sphere_count,material_count,geometry_count,z_min,z_max,xy_minmax,radius,geometry_div,gbuffer_cnt,texture_count,texture_size,texture_sampling_count,alu_calc_count,variant_name,pass_index,pass_name,time_min_ms,time_median_ms,time_max_ms,time_avg_ms,time_p01_ms,time_p10_ms,time_p90_ms,time_p99_ms
7,no-run-name,,../../../../scripts/res1-6.csv,4,no-variant-name,64,0,assets/scenes/unpacked/CornellBox/CornellBox-Empty-RG.obj,1200,120,1,1280,720,0,1,0.1,-4,0,0,0,0.1,1000,45,1000,1,64,-1,1,1,0.1,10,1,1,1,0,0,TVB,0,visibility,0.11955,0.12042,0.32413,0.12215,0.11974,0.12003,0.12093,0.12154
7,no-run-name,,../../../../scripts/res1-6.csv,4,no-variant-name,64,0,assets/scenes/unpacked/CornellBox/CornellBox-Empty-RG.obj,1200,120,1,1280,720,0,1,0.1,-4,0,0,0,0.1,1000,45,1000,1,64,-1,1,1,0.1,10,1,1,1,0,0,TVB,1,resolve,0.01549,0.01574,0.01603,0.01573,0.01549,0.01558,0.01594,0.01600
7,no-run-name,,../../../../scripts/res1-6.csv,4,no-variant-name,64,0,assets/scenes/unpacked/CornellBox/CornellBox-Empty-RG.obj,1200,120,1,1280,720,0,1,0.1,-4,0,0,0,0.1,1000,45,1000,1,64,-1,1,1,0.1,10,1,1,1,0,0,TVB,3,total,0.13536,0.13613,0.33978,0.13787,0.13546,0.13581,0.13667,0.13725
