run_id,run_name,run_current_time,output_filepath,renderer_variant,renderer_variant_name,variable,to_use_scene,scene_path,warmup_frames,measure_frames,auto_terminate,window_width,window_height,seed,camera_pos_x,camera_pos_y,camera_pos_z,camera_lookat_x,camera_lookat_y,camera_lookat_z,camera_near_z,camera_far_z,camera_fov,sphere_count,material_count,geometry_count,z_min,z_max,xy_minmax,radius,geometry_div,gbuffer_cnt,texture_count,texture_size,texture_sampling_count,alu_calc_count,variant_name,pass_index,pass_name,time_min_ms,time_median_ms,time_max_ms,time_avg_ms,time_p01_ms,time_p10_ms,time_p90_ms,time_p99_ms
4,no-run-name,,../../../../scripts/res1-3.csv,4,no-variant-name,8,0,assets/scenes/unpacked/CornellBox/CornellBox-Empty-RG.obj,1200,120,1,1280,720,0,1,0.1,-4,0,0,0,0.1,1000,45,1000,1,8,-1,1,1,0.1,10,1,1,1,0,0,TVB,0,visibility,0.11962,0.12032,0.34170,0.12225,0.11965,0.11997,0.12106,0.12157
4,no-run-name,,../../../../scripts/res1-3.csv,4,no-variant-name,8,0,assets/scenes/unpacked/CornellBox/CornellBox-Empty-RG.obj,1200,120,1,1280,720,0,1,0.1,-4,0,0,0,0.1,1000,45,1000,1,8,-1,1,1,0.1,10,1,1,1,0,0,TVB,1,resolve,0.01533,0.01565,0.01622,0.01567,0.01536,0.01546,0.01590,0.01610
4,no-run-name,,../../../../scripts/res1-3.csv,4,no-variant-name,8,0,assets/scenes/unpacked/CornellBox/CornellBox-Empty-RG.obj,1200,120,1,1280,720,0,1,0.1,-4,0,0,0,0.1,1000,45,1000,1,8,-1,1,1,0.1,10,1,1,1,0,0,TVB,3,total,0.13526,0.13597,0.35770,0.13791,0.13536,0.13552,0.13670,0.13712
