frame,total,visibility,resolve,index_count
440,0.77587,0.26180,0.50689,7100517.00000
450,0.76451,0.25365,0.50388,7082915.40000
460,0.74308,0.24625,0.49007,7070199.60000
470,0.73508,0.24562,0.48258,7068315.60000
480,0.72229,0.24069,0.47465,6944262.90000
490,0.72297,0.24135,0.47413,6947631.00000
500,0.76604,0.25614,0.50263,7164264.60000
510,0.78886,0.27500,0.50658,7409877.60000
520,0.80502,0.29102,0.50719,7792772.10000
530,0.80570,0.29053,0.50774,7782946.20000
540,0.80019,0.28624,0.50681,7708882.20000
550,0.79792,0.28405,0.50666,7631395.80000
560,0.79525,0.28147,0.50626,7774871.40000
570,0.79422,0.28087,0.50634,7833945.00000
580,0.81738,0.30442,0.50599,8015462.10000
590,0.81990,0.31247,0.50166,8052279.90000
600,0.81003,0.32023,0.48277,8120811.00000
610,0.80301,0.31552,0.48085,8118021.00000
620,0.81813,0.30975,0.50232,8111811.90000
630,0.80442,0.29043,0.50698,7943511.60000
640,0.78880,0.27444,0.50726,7721718.60000
650,0.78592,0.27166,0.50722,7634876.10000
660,0.78984,0.27465,0.50774,7668963.00000
670,0.78527,0.27035,0.50757,7623788.40000
680,0.78288,0.26781,0.50758,7621869.00000
690,0.77912,0.26405,0.50804,7621161.00000
700,0.77932,0.26394,0.50829,7657194.90000
710,0.78763,0.27196,0.50824,7685407.80000
720,0.79298,0.27818,0.50800,7674967.20000
730,0.79096,0.27476,0.50812,7627148.40000
740,0.78646,0.27216,0.50701,7612737.60000
750,0.79019,0.27612,0.50684,7626187.20000
760,0.78894,0.27446,0.50755,7597246.20000
770,0.78806,0.27314,0.50766,7594820.40000
780,0.78967,0.27449,0.50798,7589790.60000
790,0.78906,0.27446,0.50743,7538191.80000
800,0.78498,0.27095,0.50690,7376284.80000
810,0.77615,0.26200,0.50720,7196946.00000
820,0.76841,0.25393,0.50727,7066977.00000
830,0.75829,0.24366,0.50746,6851366.40000
840,0.75522,0.24059,0.50758,6848332.80000
850,0.75313,0.23868,0.50754,6847776.00000
860,0.75692,0.24210,0.50770,6847488.00000
870,0.76038,0.24575,0.50752,6847718.40000
880,0.76100,0.24649,0.50738,6847878.00000
890,0.75007,0.23614,0.50688,6773436.30000
900,0.75230,0.23764,0.50762,6977846.70000
910,0.80096,0.28615,0.50828,8005858.80000
920,0.82019,0.30507,0.50796,8114672.70000
930,0.83035,0.31582,0.50725,8255881.50000
940,0.82148,0.30683,0.50724,8315368.80000
950,0.81599,0.30099,0.50770,8294084.40000
960,0.81310,0.29773,0.50770,8262489.00000
970,0.81454,0.29971,0.50741,8262258.60000
980,0.81402,0.30077,0.50606,8260713.00000
990,0.81100,0.29726,0.50655,8260413.00000
1000,0.80946,0.29616,0.50622,8209144.20000
1010,0.80666,0.29397,0.50575,8169582.60000
1020,0.80599,0.29226,0.50621,8152836.60000
1030,0.79974,0.28672,0.50591,8064639.00000
1040,0.79996,0.28620,0.50670,8008168.20000
1050,0.79262,0.27968,0.50608,7889277.00000
1060,0.79321,0.27980,0.50670,7874770.80000
1070,0.80055,0.28664,0.50667,7857863.40000
1080,0.80163,0.28794,0.50695,7844651.40000
1090,0.79273,0.28068,0.50507,7767534.90000
1100,0.79048,0.27945,0.50405,7719672.60000
1110,0.77366,0.26312,0.50368,7176438.30000
1120,0.76993,0.25985,0.50322,6990166.80000
1130,0.76286,0.25229,0.50366,6758233.20000
1140,0.77499,0.26404,0.50420,7029954.30000
1150,0.79811,0.28606,0.50542,7408249.20000
1160,0.81002,0.29604,0.50704,7500250.20000
1170,0.82786,0.31456,0.50635,7953082.20000
1180,0.82528,0.31322,0.50519,7999884.00000
1190,0.82512,0.31375,0.50428,8001468.00000
1200,0.82465,0.31419,0.50312,8001468.00000
1210,0.80991,0.30258,0.50066,8001468.00000
1220,0.80182,0.29634,0.49849,8001468.00000
1230,0.80073,0.29508,0.49850,8001480.60000
1240,0.80018,0.29301,0.50007,8003038.20000
1250,0.79856,0.29228,0.49950,8001468.00000
1260,0.79411,0.29064,0.49684,8001473.40000
1270,0.79275,0.29015,0.49543,7966094.40000
1280,0.78270,0.28362,0.49216,7745203.20000
1290,0.76662,0.27776,0.48214,7579748.40000
1300,0.75959,0.27556,0.47703,7498017.00000
1310,0.76958,0.27838,0.48442,7510593.30000
1320,0.78036,0.27100,0.50220,7033727.70000
1330,0.77865,0.26969,0.50228,6970671.00000
1340,0.77185,0.26412,0.50094,6970383.00000
1350,0.76662,0.26119,0.49858,6970383.00000
1360,0.76514,0.25963,0.49875,6970383.00000
1370,0.76387,0.25920,0.49778,6970383.00000
1380,0.76361,0.25602,0.50075,6970383.00000
1390,0.77131,0.26176,0.50305,6970383.00000
1400,0.78726,0.27414,0.50625,7212977.40000
1410,0.81408,0.30027,0.50695,8001493.20000
1420,0.81005,0.29679,0.50633,8001594.00000
1430,0.80683,0.29347,0.50682,7931326.20000
1440,0.79731,0.28381,0.50647,7829976.00000
1450,0.79772,0.28374,0.50712,7834560.60000
1460,0.80139,0.28802,0.50646,7925053.80000
1470,0.80444,0.29052,0.50694,7991727.00000
1480,0.80536,0.29198,0.50656,7999516.80000
1490,0.80375,0.28999,0.50701,8090580.60000
1500,0.81779,0.30294,0.50804,8357266.20000
1510,0.82214,0.30767,0.50758,8470036.80000
1520,0.82597,0.31051,0.50850,8477401.20000
1530,0.82582,0.31127,0.50728,8489996.40000
1540,0.82876,0.31442,0.50748,8495800.80000
1550,0.83241,0.31864,0.50655,8494414.20000
1560,0.83856,0.32541,0.50612,8494104.00000
1570,0.84054,0.32646,0.50675,8494104.00000
1580,0.83881,0.32537,0.50595,8494104.00000
1590,0.83767,0.32427,0.50641,8494104.00000
1600,0.83526,0.32228,0.50589,8494104.00000
1610,0.83020,0.31684,0.50610,8494104.00000
1620,0.82906,0.31509,0.50667,8492731.20000
1630,0.82694,0.31372,0.50600,8491920.00000
1640,0.82961,0.31485,0.50723,8492370.00000
1650,0.83151,0.31665,0.50751,8449743.60000
1660,0.82916,0.31432,0.50734,8384289.00000
1670,0.82781,0.31280,0.50743,8374041.00000
1680,0.82752,0.31300,0.50732,8367843.60000
1690,0.81924,0.30484,0.50727,8358251.40000
1700,0.81427,0.30131,0.50542,8295681.00000
1710,0.80723,0.29700,0.50329,8261586.00000
1720,0.80707,0.29465,0.50521,8187317.10000
1730,0.79962,0.28529,0.50730,8043384.00000
1740,0.80008,0.28568,0.50748,8041504.80000
1750,0.79820,0.28387,0.50731,7985956.20000
1760,0.79221,0.27780,0.50718,7787619.60000
1770,0.78412,0.26932,0.50756,7530717.00000
1780,0.78168,0.26732,0.50740,7427402.40000
1790,0.76603,0.25170,0.50756,6990182.40000
1800,0.76826,0.25294,0.50782,6983793.00000
1810,0.76997,0.25517,0.50781,6983793.00000
1820,0.77183,0.25665,0.50788,6973673.70000
1830,0.77108,0.25626,0.50794,6963402.00000
1840,0.77056,0.25601,0.50763,6963356.40000
1850,0.76834,0.25450,0.50701,6962112.00000
1860,0.76916,0.25454,0.50766,6953349.00000
1870,0.76816,0.25454,0.50659,6944862.00000
1880,0.76938,0.25565,0.50661,6944862.00000
1890,0.75649,0.24274,0.50653,6558870.00000
1900,0.75387,0.23916,0.50763,6558870.00000
1910,0.75372,0.23880,0.50772,6558870.00000
1920,0.73602,0.22052,0.50810,6046112.40000
1930,0.73597,0.22122,0.50766,6034722.00000
1940,0.73462,0.21970,0.50767,6034722.00000
1950,0.73174,0.21760,0.50726,5990710.80000
1960,0.73075,0.21718,0.50660,5990314.80000
1970,0.73158,0.21702,0.50731,5842207.80000
1980,0.70717,0.19236,0.50790,5447708.70000
1990,0.70883,0.19265,0.50920,5451609.00000
2000,0.70620,0.18996,0.50914,5451609.00000
2010,0.70386,0.18790,0.50898,5444671.80000
2020,0.70249,0.18639,0.50917,5444901.00000
2030,0.69818,0.18266,0.50865,5297904.60000
2040,0.69256,0.17721,0.50848,5208151.80000
2050,0.69290,0.17728,0.50865,5207691.00000
2060,0.69187,0.17668,0.50820,5207691.00000
2070,0.66095,0.14640,0.50766,4036655.40000
2080,0.65105,0.13652,0.50755,3727287.00000
2090,0.65230,0.13782,0.50746,3727287.00000
2100,0.65203,0.13748,0.50754,3705588.60000
2110,0.64768,0.13345,0.50732,3618915.00000
2120,0.64722,0.13254,0.50751,3618915.00000
2130,0.64740,0.13315,0.50732,3585544.50000
2140,0.64659,0.13220,0.50755,3499356.00000
2150,0.64681,0.13195,0.50749,3499356.00000
2160,0.64180,0.12720,0.50774,3434960.40000
2170,0.63852,0.12339,0.50840,3337312.20000
2180,0.63942,0.12416,0.50830,3327910.80000
2190,0.64304,0.12806,0.50826,3326756.40000
2200,0.63922,0.12419,0.50839,3284885.40000
2210,0.63774,0.12266,0.50834,3266988.00000
2220,0.63660,0.12139,0.50835,3266988.00000
2230,0.63441,0.11928,0.50836,3195621.00000
2240,0.63219,0.11738,0.50813,3114666.00000
2250,0.63364,0.11846,0.50838,3110658.00000
2260,0.63333,0.11811,0.50835,3110223.60000
2270,0.63123,0.11619,0.50824,3107632.20000
2280,0.61618,0.11174,0.49734,3061461.60000
2290,0.51310,0.10089,0.40542,2951409.30000
2300,0.40190,0.08654,0.30868,2661215.40000
2310,0.32046,0.08208,0.23178,2830292.40000
2320,0.31816,0.08499,0.22621,2955202.80000
2330,0.34600,0.08651,0.25269,2936598.00000
2340,0.33878,0.08580,0.24604,2925376.80000
2350,0.50083,0.13020,0.36354,4447362.90000
2360,0.77150,0.25676,0.50720,6957913.50000
2370,0.79686,0.28341,0.50655,7457976.00000
2380,0.80809,0.29464,0.50658,7792472.10000
2390,0.81917,0.30734,0.50495,8135277.00000
2400,0.81966,0.30809,0.50449,8183354.70000
2410,0.82344,0.31247,0.50429,8254320.60000
2420,0.82279,0.31286,0.50277,8273556.00000
2430,0.82120,0.31238,0.50190,8254764.00000
2440,0.82244,0.31459,0.50072,8292348.00000
2450,0.82320,0.31514,0.50103,8264740.20000
2460,0.82068,0.31136,0.50228,8264595.00000
2470,0.82056,0.31204,0.50167,8264595.00000
2480,0.82158,0.31285,0.50172,8264557.20000
2490,0.82661,0.31296,0.50672,8241388.80000
2500,0.82582,0.30987,0.50893,8108993.40000
2510,0.82513,0.30952,0.50848,8092652.40000
2520,0.82501,0.30945,0.50841,8085033.00000
2530,0.82574,0.30916,0.50948,8085033.00000
2540,0.82827,0.31172,0.50945,8096659.20000
2550,0.82902,0.31214,0.50962,8108604.60000
2560,0.82550,0.30779,0.50985,8164023.00000
2570,0.83210,0.31511,0.50967,8174460.00000
2580,0.83243,0.31564,0.50969,8119383.90000
2590,0.83230,0.31515,0.50942,8022754.80000
2600,0.82894,0.31226,0.50930,7735798.80000
2610,0.81585,0.29935,0.50945,7320041.40000
2620,0.81604,0.29936,0.50946,7211924.40000
2630,0.81579,0.29948,0.50921,7183030.20000
2640,0.81600,0.30015,0.50879,7199975.40000
2650,0.80510,0.28896,0.50907,7203627.00000
2660,0.78798,0.27208,0.50908,7203627.00000
2670,0.78904,0.27231,0.50976,7201927.80000
2680,0.78808,0.27211,0.50936,7199379.00000
2690,0.79380,0.27743,0.50940,7191180.60000
2700,0.79464,0.27814,0.50981,7147927.20000
2710,0.78556,0.26888,0.50982,6927421.20000
2720,0.77142,0.25528,0.50951,6801102.00000
2730,0.76017,0.24418,0.50927,6677148.00000
2740,0.76367,0.24739,0.50967,6599951.40000
2750,0.76056,0.24424,0.50955,6542559.00000
2760,0.75927,0.24279,0.50968,6506229.60000
2770,0.75468,0.23800,0.50963,6452277.00000
2780,0.75081,0.23488,0.50926,6486535.80000
2790,0.74988,0.23514,0.50771,6509119.20000
2800,0.74929,0.23420,0.50846,6503435.40000
2810,0.75081,0.23511,0.50899,6506247.00000
2820,0.74941,0.23393,0.50866,6470295.00000
2830,0.74811,0.23318,0.50832,6380098.80000
2840,0.74368,0.22831,0.50839,6299280.00000
2850,0.74161,0.22650,0.50837,6291247.20000
2860,0.73948,0.22326,0.50929,6287307.00000
2870,0.73936,0.22306,0.50935,6269037.00000
2880,0.73746,0.22249,0.50829,6228684.00000
2890,0.73913,0.22333,0.50909,6224199.00000
2900,0.73890,0.22406,0.50802,6216471.00000
2910,0.73989,0.22444,0.50855,6183156.60000
2920,0.72342,0.20874,0.50799,6158480.40000
2930,0.71779,0.20212,0.50866,6132285.00000
2940,0.72312,0.20750,0.50889,6233439.00000
2950,0.72638,0.21095,0.50894,6307221.00000
2960,0.72680,0.21116,0.50896,6307221.00000
2970,0.72669,0.21170,0.50831,6307221.00000
2980,0.72655,0.21487,0.50419,6311469.00000
2990,0.70970,0.21204,0.49132,6311469.00000
3000,0.69674,0.21278,0.47737,6368460.90000
3010,0.69101,0.21483,0.46983,6468307.50000
3020,0.76129,0.27114,0.48336,7368027.00000
3030,0.83032,0.31433,0.50875,8190630.00000
3040,0.81298,0.29657,0.50934,7983019.20000
3050,0.81084,0.29526,0.50841,7984668.00000
3060,0.81187,0.29506,0.50968,7984668.00000
3070,0.81438,0.29728,0.51001,8044923.00000
3080,0.81827,0.30154,0.50968,8131549.20000
3090,0.81948,0.30255,0.50988,8141701.20000
3100,0.81913,0.30205,0.50979,8144034.00000
3110,0.82022,0.30355,0.50964,8144147.40000
3120,0.81967,0.30251,0.50997,8144160.00000
3130,0.81894,0.30328,0.50859,8144160.00000
3140,0.81922,0.30304,0.50915,8144097.00000
3150,0.81730,0.30037,0.50992,8144034.00000
3160,0.81951,0.30243,0.51014,8144034.00000
3170,0.81739,0.30062,0.50970,8144034.00000
3180,0.81699,0.30051,0.50938,8144034.00000
3190,0.81722,0.30140,0.50892,8144034.00000
3200,0.81713,0.30090,0.50880,8144034.00000
3210,0.81834,0.30205,0.50918,8144034.00000
3220,0.81716,0.30190,0.50823,8143638.00000
3230,0.81721,0.30043,0.50904,8132722.80000
3240,0.81727,0.30180,0.50871,8127407.40000
3250,0.81654,0.30086,0.50867,8126328.00000
3260,0.81558,0.29920,0.50928,8125111.20000
3270,0.81315,0.29750,0.50843,8104036.80000
3280,0.81258,0.29600,0.50899,7920713.10000
3290,0.81060,0.29566,0.50810,7903594.80000
3300,0.81048,0.29546,0.50785,7897557.60000
3310,0.81036,0.29450,0.50861,7888524.00000
3320,0.80904,0.29400,0.50802,7877561.40000
3330,0.80852,0.29354,0.50796,7861951.20000
3340,0.80751,0.29204,0.50803,7818999.60000
3350,0.80854,0.29228,0.50895,7813254.00000
3360,0.80700,0.29179,0.50790,7813254.00000
3370,0.80573,0.29019,0.50856,7806210.00000
3380,0.80585,0.29045,0.50813,7763146.80000
3390,0.80395,0.28828,0.50889,7705318.80000
3400,0.80384,0.28788,0.50870,7672203.60000
3410,0.80162,0.28615,0.50836,7634994.00000
3420,0.80173,0.28578,0.50846,7634994.00000
3430,0.79983,0.28472,0.50803,7634994.00000
3440,0.80067,0.28466,0.50898,7632596.40000
3450,0.80104,0.28456,0.50930,7632330.00000
3460,0.79903,0.28320,0.50908,7632286.80000
3470,0.79899,0.28287,0.50915,7602006.00000
3480,0.79506,0.27825,0.50931,7516605.60000
3490,0.79093,0.27511,0.50890,7377719.40000
3500,0.78634,0.27076,0.50872,7167958.50000
3510,0.78324,0.26792,0.50854,7055791.20000
3520,0.78595,0.27008,0.50854,7035301.20000
3530,0.78367,0.26932,0.50741,7009089.00000
3540,0.78631,0.27136,0.50814,7005777.00000
3550,0.78744,0.27277,0.50756,6999966.00000
3560,0.78728,0.27232,0.50834,6990720.00000
3570,0.78729,0.27241,0.50770,6989616.00000
3580,0.78835,0.27377,0.50764,6989616.00000
3590,0.79004,0.27495,0.50804,6980094.00000
3600,0.78581,0.27180,0.50717,6944433.60000
3610,0.78638,0.27078,0.50826,6930984.00000
3620,0.78626,0.27161,0.50718,6930984.00000
3630,0.78561,0.27071,0.50782,6930984.00000
3640,0.78410,0.26887,0.50837,6930984.00000
3650,0.77398,0.25938,0.50748,6651048.00000
3660,0.76369,0.25162,0.50518,6464424.00000
3670,0.74988,0.24766,0.49550,6459480.00000
3680,0.74187,0.24445,0.48959,6452777.40000
3690,0.73050,0.24104,0.48256,6452664.00000
3700,0.72241,0.23964,0.47604,6452664.00000
3710,0.71410,0.23520,0.47186,6452664.00000
3720,0.70978,0.23409,0.46876,6452664.00000
3730,0.70142,0.23182,0.46253,6452664.00000
3740,0.69651,0.23167,0.45770,6452664.00000
3750,0.69428,0.23139,0.45584,6452664.00000
3760,0.68912,0.23002,0.45184,6452664.00000
3770,0.68137,0.22978,0.44468,6448958.40000
3780,0.67228,0.22748,0.43821,6433632.00000
3790,0.66395,0.22462,0.43294,6372072.00000
3800,0.65970,0.22453,0.42844,6372072.00000
3810,0.65614,0.22432,0.42519,6372072.00000
3820,0.65365,0.22440,0.42235,6372072.00000
3830,0.64618,0.22094,0.41827,6318108.00000
3840,0.64313,0.22016,0.41574,6282132.00000
3850,0.64010,0.21840,0.41479,6282132.00000
3860,0.63804,0.22036,0.41084,6282132.00000
3870,0.63579,0.22034,0.40844,6282132.00000
3880,0.63184,0.22177,0.40333,6282132.00000
3890,0.62566,0.22055,0.39844,6276831.00000
3900,0.61690,0.21748,0.39283,6200374.80000
3910,0.60911,0.21205,0.38968,6087040.50000
3920,0.61338,0.21284,0.39349,6079239.00000
3930,0.61876,0.21201,0.39991,6079125.60000
3940,0.62640,0.21302,0.40669,6076897.80000
3950,0.63396,0.21352,0.41353,6076353.00000
3960,0.64274,0.21562,0.42034,6076353.00000
3970,0.64513,0.21621,0.42207,6076353.00000
3980,0.64759,0.21725,0.42321,6076353.00000
3990,0.64559,0.21785,0.42004,6076353.00000
4000,0.64654,0.21760,0.42188,6050476.20000
4010,0.65332,0.21735,0.42908,6033225.00000
4020,0.65694,0.21662,0.43376,6000640.20000
4030,0.65859,0.21438,0.43758,5991462.00000
4040,0.66856,0.21632,0.44499,5984371.80000
4050,0.66404,0.20619,0.45069,5635230.90000
4060,0.65898,0.19521,0.45614,5226320.40000
4070,0.66272,0.19732,0.45811,5169763.80000
4080,0.66197,0.19720,0.45802,5126148.00000
4090,0.66112,0.19314,0.46118,5126148.00000
4100,0.65616,0.18802,0.46129,5004235.20000
4110,0.64868,0.18247,0.45883,4923072.00000
4120,0.64289,0.17899,0.45706,4923072.00000
4130,0.63663,0.17683,0.45294,4923072.00000
4140,0.62606,0.17572,0.44307,4912383.60000
4150,0.60765,0.17229,0.42862,4905258.00000
4160,0.59772,0.17179,0.41883,4905258.00000
4170,0.60089,0.17051,0.42382,4905258.00000
4180,0.61942,0.17298,0.43920,4905258.00000
4190,0.65383,0.18095,0.46551,5019477.60000
4200,0.63596,0.17651,0.45256,5139870.00000
4210,0.60341,0.16852,0.42784,5139870.00000
4220,0.59571,0.16594,0.42283,5139870.00000
4230,0.59310,0.16466,0.42116,5103933.60000
4240,0.54568,0.15312,0.38553,4823736.00000
4250,0.51699,0.14747,0.36256,5099514.00000
4260,0.52304,0.17981,0.33632,6096484.20000
4270,0.48775,0.18166,0.29880,6221974.80000
4280,0.46266,0.17998,0.27570,6230358.00000
4290,0.47285,0.18828,0.27798,6476796.00000
4300,0.66498,0.28436,0.37364,8159985.90000
4310,0.78728,0.32109,0.45920,8496360.00000
4320,0.83876,0.32994,0.50148,8496360.00000
4330,0.84175,0.32874,0.50580,8496288.00000
4340,0.83814,0.32850,0.50220,8495880.00000
4350,0.82914,0.32612,0.49589,8495880.00000
4360,0.81074,0.32377,0.48004,8490503.70000
4370,0.79431,0.32742,0.45940,8442945.00000
4380,0.80659,0.33387,0.46613,8453476.80000
4390,0.82787,0.33676,0.48386,8495944.80000
4400,0.83880,0.33230,0.49964,8496360.00000
4410,0.84607,0.33426,0.50481,8496360.00000
4420,0.76035,0.30555,0.44883,7915824.30000
4430,0.64523,0.20940,0.42844,6615084.00000
4440,0.64348,0.20957,0.42689,6617215.20000
4450,0.64209,0.20605,0.42885,6452835.00000
4460,0.62653,0.18391,0.43591,5651602.20000
4470,0.58817,0.13840,0.44285,4597902.00000
4480,0.58167,0.13989,0.43474,4566676.80000
4490,0.55245,0.10831,0.43645,3067423.80000
4500,0.55814,0.10452,0.44694,3199647.00000
4510,0.57386,0.12584,0.44068,3932214.30000
4520,0.57685,0.12292,0.44892,3428912.40000
4530,0.57761,0.09072,0.47973,2159299.80000
4540,0.56126,0.08622,0.46783,2053662.00000
4550,0.52808,0.08309,0.43790,2044755.00000
4560,0.49692,0.07979,0.41012,2044755.00000
4570,0.46955,0.07631,0.38613,2044755.00000
4580,0.46140,0.07618,0.37813,2050099.20000
4590,0.48846,0.07984,0.40152,2082149.40000
4600,0.51808,0.08153,0.42956,2095203.00000
4610,0.53235,0.08666,0.43870,2226598.80000
4620,0.58912,0.13054,0.45153,4079065.50000
4630,0.59445,0.14635,0.44093,4596558.00000
4640,0.58593,0.14664,0.43228,4597722.00000
4650,0.58998,0.14870,0.43477,4583455.80000
4660,0.53326,0.10162,0.42479,2942640.30000
4670,0.57602,0.14773,0.42156,4625065.50000
4680,0.61653,0.20932,0.39816,6070687.20000
4690,0.61810,0.22030,0.39078,6354876.00000
4700,0.62458,0.22975,0.38792,6592521.90000
4710,0.63292,0.23662,0.38906,6826915.50000
4720,0.67550,0.27828,0.39003,7819448.10000
4730,0.68336,0.29111,0.38510,8158077.60000
4740,0.68586,0.29846,0.38025,8247506.40000
4750,0.68283,0.29998,0.37594,8262054.00000
4760,0.67554,0.30163,0.36620,8276838.30000
4770,0.67552,0.30772,0.36082,8383267.20000
4780,0.66890,0.30693,0.35500,8417616.30000
4790,0.66936,0.31136,0.35089,8495486.40000
4800,0.66689,0.31485,0.34425,8496360.00000
4810,0.66378,0.31841,0.33841,8496360.00000
4820,0.65925,0.31700,0.33489,8496360.00000
4830,0.65608,0.31846,0.33056,8496360.00000
4840,0.64457,0.31397,0.32349,8496252.00000
4850,0.63230,0.31323,0.31201,8496000.00000
4860,0.62349,0.31177,0.30421,8496000.00000
4870,0.61311,0.31190,0.29472,8496000.00000
4880,0.60468,0.30982,0.28800,8496000.00000
4890,0.59682,0.30937,0.28048,8496000.00000
4900,0.58562,0.30687,0.27139,8496000.00000
4910,0.58088,0.30658,0.26730,8496000.00000
4920,0.57846,0.30572,0.26582,8496000.00000
4930,0.58112,0.30797,0.26586,8496000.00000
4940,0.58050,0.31002,0.26382,8496144.00000
4950,0.57796,0.30788,0.26344,8496360.00000
4960,0.58985,0.31058,0.27156,8496360.00000
4970,0.60106,0.31154,0.28298,8496360.00000
4980,0.60122,0.31310,0.28068,8496360.00000
4990,0.60679,0.31342,0.28627,8496360.00000
5000,0.62508,0.31645,0.30139,8496360.00000
5010,0.63031,0.31742,0.30599,8496360.00000
5020,0.62707,0.31663,0.30355,8496360.00000
5030,0.62886,0.31788,0.30360,8496360.00000
5040,0.65162,0.32296,0.32194,8496360.00000
5050,0.67533,0.31903,0.34973,8474049.00000
5060,0.65161,0.30168,0.34310,8268436.80000
5070,0.64090,0.29928,0.33472,8262560.40000
5080,0.61618,0.28714,0.32236,8076999.00000
5090,0.59676,0.28146,0.30772,7987500.00000
5100,0.58874,0.28011,0.30132,7994814.00000
5110,0.60798,0.29371,0.30736,8265461.10000
5120,0.64106,0.31326,0.32062,8496297.60000
5130,0.64108,0.31582,0.31841,8496360.00000
5140,0.63473,0.31429,0.31382,8496360.00000
5150,0.63904,0.31865,0.31307,8496360.00000
5160,0.64076,0.32125,0.31263,8496360.00000
5170,0.63778,0.32097,0.31013,8496360.00000
5180,0.63577,0.32168,0.30727,8496360.00000
5190,0.63284,0.32030,0.30554,8496360.00000
5200,0.63087,0.32132,0.30294,8496360.00000
5210,0.62970,0.31997,0.30264,8496360.00000
5220,0.62975,0.32029,0.30195,8496360.00000
5230,0.62388,0.31912,0.29778,8496360.00000
5240,0.61811,0.32078,0.29051,8496360.00000
5250,0.61083,0.31720,0.28669,8496360.00000
5260,0.60926,0.31819,0.28388,8496360.00000
5270,0.60668,0.31916,0.28060,8496360.00000
5280,0.60233,0.31799,0.27618,8496360.00000
5290,0.58800,0.31649,0.26472,8496360.00000
5300,0.57726,0.31609,0.25423,8496360.00000
5310,0.56633,0.31575,0.24401,8496360.00000
5320,0.54653,0.31213,0.22741,8496360.00000
5330,0.54172,0.31252,0.22204,8496360.00000
5340,0.52770,0.30650,0.21434,8496360.00000
5350,0.50842,0.29699,0.20464,8379258.90000
5360,0.49022,0.29474,0.18864,8351670.00000
5370,0.46640,0.29152,0.16804,8350830.00000
5380,0.44466,0.28904,0.14768,8350738.80000
5390,0.40462,0.27468,0.12313,8267036.40000
5400,0.32823,0.22470,0.09617,7239257.70000
5410,0.27660,0.18800,0.08185,6466446.90000
5420,0.25062,0.17180,0.07189,6131542.20000
5430,0.22011,0.16062,0.05268,6009596.10000
5440,0.18420,0.15529,0.02182,5759880.90000
5450,0.15375,0.12990,0.01684,5172768.00000
5460,0.15442,0.13065,0.01684,5172768.00000
5470,0.15368,0.12996,0.01682,5172768.00000
5480,0.15320,0.12956,0.01682,5172768.00000
5490,0.15367,0.12977,0.01683,5172768.00000
