frame,total,forward,index_count
2200,1.40292,1.39889,3284885.40000
2210,1.45470,1.45093,3266988.00000
2220,1.40677,1.40271,3266988.00000
2230,1.31045,1.30640,3195621.00000
2240,1.28765,1.28355,3114666.00000
2250,1.28468,1.28070,3110658.00000
2260,1.33009,1.32610,3110223.60000
2270,1.33850,1.33463,3107632.20000
2280,1.22014,1.21614,3061461.60000
2290,0.99782,0.99365,2951409.30000
2300,0.72861,0.72464,2661215.40000
2310,0.46100,0.45716,2830292.40000
2320,0.37299,0.36899,2955202.80000
2330,0.43596,0.43210,2936598.00000
2340,0.42492,0.42093,2925376.80000
2350,0.86749,0.86356,4447362.90000
2360,1.67630,1.67174,6957913.50000
2370,1.83429,1.83025,7457976.00000
2380,1.90345,1.89919,7792472.10000
2390,1.89860,1.89434,8135277.00000
2400,1.83436,1.83025,8183354.70000
2410,1.81401,1.80968,8254320.60000
2420,1.77080,1.76651,8273556.00000
2430,1.77912,1.77486,8254764.00000
2440,1.90245,1.89835,8292348.00000
2450,1.93283,1.92866,8264740.20000
2460,1.96248,1.95804,8264595.00000
2470,1.92847,1.92413,8264595.00000
2480,1.92843,1.92406,8264557.20000
2490,1.93962,1.93527,8241388.80000
2500,2.03468,2.03024,8108993.40000
2510,1.99636,1.99198,8092652.40000
2520,1.96677,1.96232,8085033.00000
2530,1.95714,1.95262,8085033.00000
2540,1.99888,1.99468,8096659.20000
2550,1.97565,1.97148,8108604.60000
2560,1.93402,1.92992,8164023.00000
2570,1.99976,1.99548,8174460.00000
2580,2.20170,2.19742,8119383.90000
2590,2.16254,2.15835,8022754.80000
2600,2.36114,2.35696,7735798.80000
2610,2.34668,2.34216,7320041.40000
2620,2.56145,2.55723,7211924.40000
2630,2.50995,2.50566,7183030.20000
2640,2.68259,2.67814,7199975.40000
2650,2.49782,2.49367,7203627.00000
2660,1.92578,1.92173,7203627.00000
2670,1.89457,1.89052,7201927.80000
2680,1.98565,1.98118,7199379.00000
2690,2.00180,1.99771,7191180.60000
2700,2.12536,2.12132,7147927.20000
2710,2.06011,2.05613,6927421.20000
2720,1.85143,1.84715,6801102.00000
2730,1.65024,1.64608,6677148.00000
2740,1.60888,1.60467,6599951.40000
2750,1.61915,1.61509,6542559.00000
2760,1.65499,1.65069,6506229.60000
2770,1.64638,1.64203,6452277.00000
2780,1.60016,1.59576,6486535.80000
2790,1.56828,1.56400,6509119.20000
2800,1.57162,1.56751,6503435.40000
2810,1.68055,1.67601,6506247.00000
2820,1.69849,1.69425,6470295.00000
2830,1.75910,1.75498,6380098.80000
2840,1.77524,1.77076,6299280.00000
2850,1.76054,1.75630,6291247.20000
2860,1.70056,1.69643,6287307.00000
2870,1.71596,1.71166,6269037.00000
2880,1.64123,1.63695,6228684.00000
2890,1.69223,1.68806,6224199.00000
2900,1.87966,1.87526,6216471.00000
2910,1.91558,1.91155,6183156.60000
2920,1.57716,1.57330,6158480.40000
2930,1.58850,1.58447,6132285.00000
2940,1.40664,1.40258,6233439.00000
2950,1.49775,1.49362,6307221.00000
2960,1.48919,1.48513,6307221.00000
2970,1.55691,1.55284,6307221.00000
2980,1.61969,1.61566,6311469.00000
2990,1.54316,1.53906,6311469.00000
3000,1.41772,1.41353,6368460.90000
3010,1.41052,1.40613,6468307.50000
3020,1.81061,1.80646,7368027.00000
3030,1.55302,1.54873,8190630.00000
3040,1.37029,1.36583,7983019.20000
3050,1.39180,1.38736,7984668.00000
3060,1.40740,1.40314,7984668.00000
3070,1.45152,1.44730,8044923.00000
3080,1.44589,1.44172,8131549.20000
3090,1.43350,1.42924,8141701.20000
3100,1.46506,1.46062,8144034.00000
3110,1.50823,1.50400,8144147.40000
3120,1.52252,1.51843,8144160.00000
3130,1.58921,1.58501,8144160.00000
3140,1.57467,1.57065,8144097.00000
3150,1.51415,1.50995,8144034.00000
3160,1.53901,1.53478,8144034.00000
3170,1.50578,1.50124,8144034.00000
3180,1.49541,1.49129,8144034.00000
3190,1.50788,1.50358,8144034.00000
3200,1.49828,1.49386,8144034.00000
3210,1.52463,1.52040,8144034.00000
3220,1.55485,1.55056,8143638.00000
3230,1.56317,1.55904,8132722.80000
3240,1.56660,1.56229,8127407.40000
3250,1.51562,1.51148,8126328.00000
3260,1.50929,1.50477,8125111.20000
3270,1.52944,1.52495,8104036.80000
3280,1.54131,1.53697,7920713.10000
3290,1.52506,1.52059,7903594.80000
3300,1.52704,1.52277,7897557.60000
3310,1.54916,1.54478,7888524.00000
3320,1.53973,1.53527,7877561.40000
3330,1.58550,1.58115,7861951.20000
3340,1.58483,1.58060,7818999.60000
3350,1.55737,1.55257,7813254.00000
3360,1.56017,1.55591,7813254.00000
3370,1.53275,1.52846,7806210.00000
3380,1.46543,1.46062,7763146.80000
3390,1.51762,1.51325,7705318.80000
3400,1.51250,1.50818,7672203.60000
3410,1.48844,1.48406,7634994.00000
3420,1.47792,1.47346,7634994.00000
3430,1.51495,1.51060,7634994.00000
3440,1.51353,1.50922,7632596.40000
3450,1.50430,1.50000,7632330.00000
3460,1.51597,1.51164,7632286.80000
3470,1.63908,1.63467,7602006.00000
3480,1.61630,1.61195,7516605.60000
3490,1.61330,1.60890,7377719.40000
3500,1.60620,1.60157,7167958.50000
3510,1.68176,1.67723,7055791.20000
3520,1.72442,1.72029,7035301.20000
3530,1.67598,1.67181,7009089.00000
3540,1.65205,1.64772,7005777.00000
3550,1.72098,1.71664,6999966.00000
3560,1.71579,1.71152,6990720.00000
3570,1.72740,1.72310,6989616.00000
3580,1.78942,1.78519,6989616.00000
3590,1.84406,1.83968,6980094.00000
3600,1.81437,1.81032,6944433.60000
3610,1.79870,1.79470,6930984.00000
3620,1.81179,1.80742,6930984.00000
3630,1.87853,1.87410,6930984.00000
3640,1.86594,1.86186,6930984.00000
3650,1.87509,1.87092,6651048.00000
3660,1.83487,1.83047,6464424.00000
3670,1.75935,1.75502,6459480.00000
3680,1.73744,1.73285,6452777.40000
3690,1.69190,1.68760,6452664.00000
3700,1.60646,1.60242,6452664.00000
3710,1.61114,1.60675,6452664.00000
3720,1.55179,1.54753,6452664.00000
3730,1.53676,1.53240,6452664.00000
3740,1.53518,1.53104,6452664.00000
3750,1.51806,1.51357,6452664.00000
3760,1.47817,1.47345,6452664.00000
3770,1.57966,1.57547,6448958.40000
3780,1.59037,1.58617,6433632.00000
3790,1.54688,1.54294,6372072.00000
3800,1.58280,1.57870,6372072.00000
3810,1.57513,1.57092,6372072.00000
3820,1.55529,1.55084,6372072.00000
3830,1.51447,1.51027,6318108.00000
3840,1.49076,1.48693,6282132.00000
3850,1.47594,1.47188,6282132.00000
3860,1.40018,1.39621,6282132.00000
3870,1.38888,1.38498,6282132.00000
3880,1.35512,1.35138,6282132.00000
3890,1.33451,1.33052,6276831.00000
3900,1.28718,1.28302,6200374.80000
3910,1.25151,1.24730,6087040.50000
3920,1.21429,1.21019,6079239.00000
3930,1.22930,1.22538,6079125.60000
3940,1.24340,1.23946,6076897.80000
3950,1.30601,1.30198,6076353.00000
3960,1.42880,1.42473,6076353.00000
3970,1.44027,1.43556,6076353.00000
3980,1.42598,1.42176,6076353.00000
3990,1.48781,1.48374,6076353.00000
4000,1.45570,1.45184,6050476.20000
4010,1.47466,1.47090,6033225.00000
4020,1.55683,1.55299,6000640.20000
4030,1.59905,1.59539,5991462.00000
4040,1.60394,1.59973,5984371.80000
4050,1.55754,1.55357,5635230.90000
4060,1.53471,1.53081,5226320.40000
4070,1.55593,1.55179,5169763.80000
4080,1.59266,1.58886,5126148.00000
4090,1.56884,1.56484,5126148.00000
4100,1.51601,1.51195,5004235.20000
4110,1.48201,1.47813,4923072.00000
4120,1.44296,1.43876,4923072.00000
4130,1.42854,1.42450,4923072.00000
4140,1.41191,1.40794,4912383.60000
4150,1.36109,1.35694,4905258.00000
4160,1.30444,1.30048,4905258.00000
4170,1.28563,1.28136,4905258.00000
4180,1.27300,1.26891,4905258.00000
4190,1.53974,1.53560,5019477.60000
4200,1.22373,1.21976,5139870.00000
4210,1.08024,1.07636,5139870.00000
4220,1.11469,1.11068,5139870.00000
4230,1.16646,1.16245,5103933.60000
4240,1.05208,1.04835,4823736.00000
4250,0.80382,0.79966,5099514.00000
4260,0.73833,0.73442,6096484.20000
4270,0.62033,0.61611,6221974.80000
4280,0.58838,0.58402,6230358.00000
4290,0.60431,0.60043,6476796.00000
4300,0.99668,0.99259,8159985.90000
4310,1.33848,1.33396,8496360.00000
4320,1.52373,1.51944,8496360.00000
4330,1.57398,1.56966,8496288.00000
4340,1.58767,1.58314,8495880.00000
4350,1.54483,1.54044,8495880.00000
4360,1.46135,1.45702,8490503.70000
4370,1.41634,1.41197,8442945.00000
4380,1.48941,1.48506,8453476.80000
4390,1.60421,1.59996,8495944.80000
4400,1.57466,1.57024,8496360.00000
4410,1.56961,1.56536,8496360.00000
4420,1.36277,1.35846,7915824.30000
4430,1.17757,1.17361,6615084.00000
4440,1.13864,1.13459,6617215.20000
4450,1.23449,1.21935,6452835.00000
4460,1.39948,1.39532,5651602.20000
4470,1.03761,1.03336,4597902.00000
4480,1.01360,1.00953,4566676.80000
4490,1.00351,0.99966,3067423.80000
4500,1.05273,1.04882,3199647.00000
4510,1.04798,1.04412,3932214.30000
4520,1.07804,1.07397,3428912.40000
4530,1.07093,1.06701,2159299.80000
4540,1.02799,1.02395,2053662.00000
4550,0.95907,0.95507,2044755.00000
4560,0.88406,0.88014,2044755.00000
4570,0.81598,0.81187,2044755.00000
4580,0.79565,0.79144,2050099.20000
4590,0.86386,0.85991,2082149.40000
4600,0.94558,0.94179,2095203.00000
4610,0.97675,0.97303,2226598.80000
4620,1.10581,1.10199,4079065.50000
4630,1.05510,1.05111,4596558.00000
4640,1.04912,1.04520,4597722.00000
4650,1.01530,1.01132,4583455.80000
4660,0.78842,0.78451,2942640.30000
4670,1.11177,1.10748,4625065.50000
4680,1.60774,1.60367,6070687.20000
4690,1.49150,1.48740,6354876.00000
4700,1.46118,1.45698,6592521.90000
4710,1.31302,1.30902,6826915.50000
4720,1.31441,1.31038,7819448.10000
4730,1.37602,1.37187,8158077.60000
4740,1.33762,1.33354,8247506.40000
4750,1.31993,1.31570,8262054.00000
4760,1.27205,1.26787,8276838.30000
4770,1.23668,1.23265,8383267.20000
4780,1.21448,1.21019,8417616.30000
4790,1.19658,1.19222,8495486.40000
4800,1.18372,1.17952,8496360.00000
4810,1.18382,1.17944,8496360.00000
4820,1.17466,1.16740,8496360.00000
4830,1.13187,1.12787,8496360.00000
4840,1.09235,1.08834,8496252.00000
4850,1.02465,1.02075,8496000.00000
4860,0.97183,0.96773,8496000.00000
4870,0.93370,0.92931,8496000.00000
4880,0.92342,0.91942,8496000.00000
4890,0.89972,0.89551,8496000.00000
4900,0.87064,0.86685,8496000.00000
4910,0.86038,0.85654,8496000.00000
4920,0.86018,0.85632,8496000.00000
4930,0.85902,0.85491,8496000.00000
4940,0.85037,0.84639,8496144.00000
4950,0.84791,0.84394,8496360.00000
4960,0.87614,0.87230,8496360.00000
4970,0.90738,0.90339,8496360.00000
4980,0.89803,0.89417,8496360.00000
4990,0.92684,0.92303,8496360.00000
5000,0.97547,0.97137,8496360.00000
5010,0.97082,0.96684,8496360.00000
5020,0.96316,0.95906,8496360.00000
5030,0.96332,0.95934,8496360.00000
5040,1.03724,1.03294,8496360.00000
5050,1.03330,1.02934,8474049.00000
5060,0.94576,0.94172,8268436.80000
5070,0.91764,0.91354,8262560.40000
5080,0.89870,0.89460,8076999.00000
5090,0.90446,0.90043,7987500.00000
5100,0.87780,0.87378,7994814.00000
5110,0.84672,0.84255,8265461.10000
5120,0.89573,0.89188,8496297.60000
5130,0.90784,0.90404,8496360.00000
5140,0.92166,0.91758,8496360.00000
5150,0.92321,0.91935,8496360.00000
5160,0.94698,0.94287,8496360.00000
5170,0.94617,0.94225,8496360.00000
5180,0.94942,0.94556,8496360.00000
5190,0.94552,0.94171,8496360.00000
5200,0.93763,0.93380,8496360.00000
5210,0.93309,0.92926,8496360.00000
5220,0.93379,0.92996,8496360.00000
5230,0.92734,0.92348,8496360.00000
5240,0.91805,0.91425,8496360.00000
5250,0.90679,0.90279,8496360.00000
5260,0.89385,0.88992,8496360.00000
5270,0.88436,0.88056,8496360.00000
5280,0.87594,0.87187,8496360.00000
5290,0.86830,0.86420,8496360.00000
5300,0.84339,0.83935,8496360.00000
5310,0.81727,0.81331,8496360.00000
5320,0.74506,0.74106,8496360.00000
5330,0.72580,0.72206,8496360.00000
5340,0.68591,0.68205,8496360.00000
5350,0.66934,0.66537,8379258.90000
5360,0.63498,0.63124,8351670.00000
5370,0.57782,0.57401,8350830.00000
5380,0.52619,0.52216,8350738.80000
5390,0.48599,0.48213,8267036.40000
5400,0.36623,0.36232,7239257.70000
5410,0.28416,0.28003,6466446.90000
5420,0.25702,0.25314,6131542.20000
5430,0.22209,0.21806,6009596.10000
5440,0.19298,0.18884,5759880.90000
5450,0.16002,0.15606,5172768.00000
5460,0.15985,0.15575,5172768.00000
5470,0.15951,0.15550,5172768.00000
5480,0.15970,0.15578,5172768.00000
5490,0.16007,0.15606,5172768.00000
