frame,total,depth_prepass,forward,index_count
960,1.07104,0.20180,0.85932,8262489.00000
970,1.05002,0.20369,0.83718,8262258.60000
980,1.02030,0.20157,0.81196,8260713.00000
990,1.08652,0.20236,0.87188,8260413.00000
1000,1.06520,0.20154,0.85126,8209144.20000
1010,1.06690,0.20231,0.85511,8169582.60000
1020,1.12060,0.20030,0.91358,8152836.60000
1030,1.11171,0.19988,0.90483,8064639.00000
1040,1.07336,0.19643,0.86467,8008168.20000
1050,1.03452,0.19146,0.83588,7889277.00000
1060,1.13804,0.18692,0.94370,7874770.80000
1070,1.11315,0.18767,0.91580,7857863.40000
1080,1.16967,0.19145,0.96750,7844651.40000
1090,1.18658,0.19178,0.98452,7767534.90000
1100,1.12049,0.19312,0.91791,7719672.60000
1110,1.11990,0.17642,0.93586,7176438.30000
1120,1.07791,0.17834,0.88999,6990166.80000
1130,1.12406,0.17398,0.94268,6758233.20000
1140,1.13871,0.18049,0.95119,7029954.30000
1150,1.15045,0.19589,0.94953,7408249.20000
1160,1.13988,0.20236,0.92690,7500250.20000
1170,1.10983,0.21620,0.88307,7953082.20000
1180,1.10171,0.21476,0.87891,7999884.00000
1190,1.10468,0.21249,0.88320,8001468.00000
1200,1.09900,0.21236,0.87764,8001468.00000
1210,1.08353,0.20544,0.87084,8001468.00000
1220,1.06182,0.19942,0.85582,8001468.00000
1230,1.08074,0.20032,0.87352,8001480.60000
1240,1.07155,0.19975,0.86481,8003038.20000
1250,1.06912,0.19894,0.86316,8001468.00000
1260,1.07999,0.19807,0.87484,8001473.40000
1270,1.04438,0.19428,0.84348,7966094.40000
1280,1.02152,0.18700,0.82749,7745203.20000
1290,1.01416,0.18064,0.82640,7579748.40000
1300,0.99802,0.17434,0.81656,7498017.00000
1310,1.01056,0.18055,0.82339,7510593.30000
1320,1.02331,0.17172,0.84477,7033727.70000
1330,1.03516,0.17748,0.85032,6970671.00000
1340,1.01262,0.17488,0.83114,6970383.00000
1350,1.00208,0.17158,0.82258,6970383.00000
1360,1.01175,0.17028,0.83426,6970383.00000
1370,1.02954,0.17106,0.85170,6970383.00000
1380,1.04038,0.16955,0.86399,6970383.00000
1390,1.04552,0.17095,0.86790,6970383.00000
1400,1.05268,0.17767,0.86828,7212977.40000
1410,1.09676,0.19900,0.89037,8001493.20000
1420,1.09760,0.19877,0.89219,8001594.00000
1430,1.10339,0.19836,0.89908,7931326.20000
1440,1.09309,0.19361,0.89261,7829976.00000
1450,1.09822,0.19209,0.89926,7834560.60000
1460,1.10268,0.19403,0.90126,7925053.80000
1470,1.14150,0.19520,0.93934,7991727.00000
1480,1.13815,0.19670,0.93430,7999516.80000
1490,1.12876,0.20080,0.92055,8090580.60000
1500,1.16168,0.21008,0.94507,8357266.20000
1510,1.17613,0.21348,0.95551,8470036.80000
1520,1.16862,0.20907,0.95281,8477401.20000
1530,1.18196,0.20999,0.96523,8489996.40000
1540,1.17942,0.21190,0.95730,8495800.80000
1550,1.18529,0.21006,0.96857,8494414.20000
1560,1.10086,0.21254,0.88098,8494104.00000
1570,1.11934,0.21422,0.89859,8494104.00000
1580,1.09444,0.21423,0.87354,8494104.00000
1590,1.15558,0.21548,0.93298,8494104.00000
1600,1.16131,0.21340,0.94116,8494104.00000
1610,1.16158,0.21061,0.94420,8494104.00000
1620,1.15449,0.20993,0.93780,8492731.20000
1630,1.16499,0.20984,0.94630,8491920.00000
1640,1.15321,0.21003,0.93589,8492370.00000
1650,1.12571,0.21040,0.90840,8449743.60000
1660,1.15203,0.20872,0.93654,8384289.00000
1670,1.14058,0.20779,0.92573,8374041.00000
1680,1.13346,0.20803,0.91776,8367843.60000
1690,1.13943,0.20611,0.92654,8358251.40000
1700,1.11342,0.20341,0.90267,8295681.00000
1710,1.10424,0.20162,0.89550,8261586.00000
1720,1.06633,0.19976,0.86058,8187317.10000
1730,1.07422,0.19183,0.87516,8043384.00000
1740,1.07325,0.19156,0.87487,8041504.80000
1750,1.07509,0.19127,0.87686,7985956.20000
1760,1.06872,0.18471,0.87758,7787619.60000
1770,1.07053,0.17636,0.88728,7530717.00000
1780,1.05404,0.17445,0.87234,7427402.40000
1790,1.03271,0.16086,0.86465,6990182.40000
1800,1.04339,0.16088,0.87551,6983793.00000
1810,1.03438,0.16073,0.86620,6983793.00000
1820,1.04528,0.16081,0.87690,6973673.70000
1830,1.05296,0.16057,0.88497,6963402.00000
1840,1.05786,0.16083,0.89000,6963356.40000
1850,1.06879,0.16082,0.90104,6962112.00000
1860,1.08324,0.16131,0.91432,6953349.00000
1870,1.07219,0.16044,0.90481,6944862.00000
1880,1.09034,0.16039,0.92293,6944862.00000
1890,1.04662,0.15154,0.88712,6558870.00000
1900,1.04554,0.15044,0.88787,6558870.00000
1910,1.05369,0.15034,0.89638,6558870.00000
1920,1.03067,0.13984,0.88284,6046112.40000
1930,1.02917,0.13928,0.88199,6034722.00000
1940,1.03675,0.14011,0.88914,6034722.00000
1950,1.02346,0.13906,0.87741,5990710.80000
1960,1.01397,0.13866,0.86842,5990314.80000
1970,1.04191,0.13762,0.89896,5842207.80000
1980,1.00490,0.11948,0.87817,5447708.70000
1990,1.01387,0.11915,0.88729,5451609.00000
2000,1.06665,0.11870,0.94060,5451609.00000
2010,1.02849,0.11906,0.90132,5444671.80000
2020,1.01320,0.11872,0.88528,5444901.00000
2030,0.98607,0.11602,0.86327,5297904.60000
2040,0.99893,0.11388,0.87485,5208151.80000
2050,0.97693,0.11392,0.85242,5207691.00000
2060,0.94200,0.11388,0.81766,5207691.00000
2070,0.88492,0.09188,0.78542,4036655.40000
2080,0.86237,0.08451,0.76959,3727287.00000
2090,0.87393,0.08428,0.78058,3727287.00000
2100,0.87111,0.08421,0.77994,3705588.60000
2110,0.92146,0.08178,0.83286,3618915.00000
2120,0.90358,0.08124,0.81543,3618915.00000
2130,0.88496,0.08097,0.79594,3585544.50000
2140,0.88260,0.07963,0.79484,3499356.00000
2150,0.84279,0.07922,0.75657,3499356.00000
2160,0.83941,0.07853,0.75299,3434960.40000
2170,0.84084,0.07445,0.75867,3337312.20000
2180,0.84322,0.07411,0.76202,3327910.80000
2190,0.85442,0.07499,0.77177,3326756.40000
2200,0.83196,0.07318,0.75154,3284885.40000
2210,0.87751,0.07304,0.79678,3266988.00000
2220,0.82553,0.07305,0.74572,3266988.00000
2230,0.84651,0.07218,0.76769,3195621.00000
2240,0.83637,0.07147,0.75747,3114666.00000
2250,0.83703,0.07111,0.75822,3110658.00000
2260,0.87750,0.07133,0.79933,3110223.60000
2270,0.89563,0.07074,0.81745,3107632.20000
2280,0.83421,0.06841,0.75926,3061461.60000
2290,0.77718,0.06460,0.70522,2951409.30000
2300,0.61092,0.05625,0.54760,2661215.40000
2310,0.41188,0.05956,0.34589,2830292.40000
2320,0.35125,0.06066,0.28369,2955202.80000
2330,0.37870,0.05960,0.31221,2936598.00000
2340,0.37177,0.05971,0.30475,2925376.80000
2350,0.55497,0.08632,0.45824,4447362.90000
2360,0.90594,0.16167,0.73521,6957913.50000
2370,0.94888,0.17880,0.75808,7457976.00000
2380,0.98854,0.18740,0.79652,7792472.10000
2390,0.98850,0.20039,0.77572,8135277.00000
2400,1.00112,0.20114,0.78830,8183354.70000
2410,1.01032,0.20378,0.79982,8254320.60000
2420,1.02106,0.20494,0.80934,8273556.00000
2430,1.03039,0.20390,0.81657,8254764.00000
2440,1.03420,0.20640,0.82066,8292348.00000
2450,1.04681,0.20772,0.83230,8264740.20000
2460,1.06224,0.21166,0.83914,8264595.00000
2470,1.04655,0.20871,0.82634,8264595.00000
2480,1.05405,0.20911,0.83799,8264557.20000
2490,1.08109,0.21116,0.86078,8241388.80000
2500,1.11016,0.20589,0.89248,8108993.40000
2510,1.10466,0.20749,0.88984,8092652.40000
2520,1.14644,0.20472,0.93473,8085033.00000
2530,1.16336,0.20520,0.94898,8085033.00000
2540,1.16014,0.20612,0.94759,8096659.20000
2550,1.13488,0.20848,0.91476,8108604.60000
2560,1.13591,0.21035,0.91562,8164023.00000
2570,1.10870,0.21452,0.88772,8174460.00000
2580,1.16488,0.21822,0.93508,8119383.90000
2590,1.13382,0.21816,0.90596,8022754.80000
2600,1.10736,0.21636,0.88089,7735798.80000
2610,1.02879,0.20370,0.81808,7320041.40000
2620,1.04990,0.20405,0.83334,7211924.40000
2630,1.02310,0.20722,0.80336,7183030.20000
2640,1.02210,0.20791,0.80226,7199975.40000
2650,1.07628,0.19867,0.87110,7203627.00000
2660,1.09592,0.18440,0.90008,7203627.00000
2670,1.15919,0.18788,0.96133,7201927.80000
2680,1.17401,0.18871,0.97827,7199379.00000
2690,1.15976,0.19197,0.96075,7191180.60000
2700,1.11233,0.19467,0.91040,7147927.20000
2710,1.17945,0.18756,0.98144,6927421.20000
2720,1.20348,0.17284,1.02315,6801102.00000
2730,1.14742,0.16186,0.97655,6677148.00000
2740,1.13989,0.16050,0.97206,6599951.40000
2750,1.14791,0.15848,0.98034,6542559.00000
2760,1.12763,0.15650,0.96155,6506229.60000
2770,1.09584,0.15324,0.93554,6452277.00000
2780,1.10311,0.15083,0.94554,6486535.80000
2790,1.10281,0.15063,0.94308,6509119.20000
2800,1.11021,0.15042,0.95281,6503435.40000
2810,1.13171,0.15105,0.97181,6506247.00000
2820,1.11220,0.15131,0.95448,6470295.00000
2830,1.12476,0.15029,0.96755,6380098.80000
2840,1.10525,0.14887,0.94945,6299280.00000
2850,1.13246,0.14904,0.97662,6291247.20000
2860,1.07452,0.15156,0.91638,6287307.00000
2870,1.12107,0.15202,0.96204,6269037.00000
2880,1.05497,0.15218,0.89596,6228684.00000
2890,1.07136,0.15440,0.90824,6224199.00000
2900,1.04600,0.15707,0.88174,6216471.00000
2910,1.07251,0.15858,0.90713,6183156.60000
2920,1.06274,0.14499,0.90978,6158480.40000
2930,1.18490,0.13835,1.03979,6132285.00000
2940,1.05930,0.14098,0.91197,6233439.00000
2950,1.12787,0.14290,0.97790,6307221.00000
2960,1.11419,0.14366,0.95906,6307221.00000
2970,1.12246,0.14430,0.96698,6307221.00000
2980,1.12638,0.14538,0.96959,6311469.00000
2990,1.11942,0.14608,0.96676,6311469.00000
3000,0.99860,0.14768,0.84082,6368460.90000
3010,0.98105,0.15219,0.81760,6468307.50000
3020,0.94677,0.18116,0.76140,7368027.00000
3030,1.06316,0.20876,0.84491,8190630.00000
3040,1.03291,0.19162,0.82931,7983019.20000
3050,1.05322,0.19117,0.84984,7984668.00000
3060,1.02130,0.19091,0.82326,7984668.00000
3070,1.05161,0.19514,0.84937,8044923.00000
3080,1.08298,0.19573,0.87690,8131549.20000
3090,1.07640,0.19634,0.87302,8141701.20000
3100,1.10133,0.19683,0.89780,8144034.00000
3110,1.09135,0.19759,0.88214,8144147.40000
3120,1.13108,0.19805,0.92593,8144160.00000
3130,1.09728,0.19781,0.89226,8144160.00000
3140,1.11776,0.19734,0.91313,8144097.00000
3150,1.09106,0.19733,0.88677,8144034.00000
3160,1.09856,0.19635,0.88988,8144034.00000
3170,1.11169,0.19852,0.90141,8144034.00000
3180,1.11535,0.19626,0.91218,8144034.00000
3190,1.07834,0.19590,0.87030,8144034.00000
3200,1.08570,0.19614,0.87746,8144034.00000
3210,1.11840,0.19829,0.90964,8144034.00000
3220,1.12545,0.19615,0.92242,8143638.00000
3230,1.11381,0.19582,0.90673,8132722.80000
3240,1.11540,0.19862,0.90896,8127407.40000
3250,1.05710,0.19534,0.85330,8126328.00000
3260,1.06130,0.19531,0.85658,8125111.20000
3270,1.06536,0.19428,0.86203,8104036.80000
3280,1.02906,0.19341,0.82628,7920713.10000
3290,1.04152,0.19048,0.84400,7903594.80000
3300,1.01920,0.18968,0.82276,7897557.60000
3310,1.02561,0.18972,0.82920,7888524.00000
3320,1.02420,0.18922,0.82800,7877561.40000
3330,1.04318,0.18886,0.84734,7861951.20000
3340,1.05458,0.18750,0.86032,7818999.60000
3350,1.05916,0.18744,0.86505,7813254.00000
3360,1.04778,0.18784,0.85319,7813254.00000
3370,1.01882,0.18630,0.82565,7806210.00000
3380,1.00593,0.18582,0.81280,7763146.80000
3390,0.99965,0.18462,0.80797,7705318.80000
3400,0.98806,0.18361,0.79752,7672203.60000
3410,0.99136,0.18308,0.80161,7634994.00000
3420,0.97687,0.18234,0.78768,7634994.00000
3430,0.97514,0.18276,0.78518,7634994.00000
3440,0.98540,0.18237,0.79640,7632596.40000
3450,0.98289,0.18213,0.79400,7632330.00000
3460,0.98756,0.18232,0.79454,7632286.80000
3470,0.99894,0.18123,0.81083,7602006.00000
3480,1.02434,0.17898,0.83804,7516605.60000
3490,1.00392,0.17521,0.82093,7377719.40000
3500,1.01843,0.16870,0.84226,7167958.50000
3510,1.00151,0.16470,0.82943,7055791.20000
3520,0.97410,0.16411,0.80294,7035301.20000
3530,0.99840,0.16328,0.82810,7009089.00000
3540,0.93524,0.16224,0.76636,7005777.00000
3550,0.95124,0.16254,0.78172,6999966.00000
3560,0.99345,0.16218,0.82426,6990720.00000
3570,0.96710,0.16190,0.79822,6989616.00000
3580,0.95097,0.16253,0.78158,6989616.00000
3590,0.97979,0.16235,0.81007,6980094.00000
3600,0.95228,0.16174,0.78416,6944433.60000
3610,0.99747,0.16142,0.82904,6930984.00000
3620,1.00965,0.16153,0.84093,6930984.00000
3630,1.01740,0.16159,0.84875,6930984.00000
3640,1.01139,0.16124,0.84308,6930984.00000
3650,1.05059,0.15584,0.88836,6651048.00000
3660,1.02810,0.14992,0.87124,6464424.00000
3670,0.99909,0.14931,0.84264,6459480.00000
3680,1.01670,0.14906,0.86073,6452777.40000
3690,1.03256,0.14925,0.87666,6452664.00000
3700,1.01858,0.14912,0.86292,6452664.00000
3710,1.01853,0.14919,0.86260,6452664.00000
3720,1.01858,0.14949,0.86211,6452664.00000
3730,1.05132,0.14934,0.89517,6452664.00000
3740,1.07368,0.14929,0.91751,6452664.00000
3750,1.04398,0.14906,0.88790,6452664.00000
3760,1.03264,0.14982,0.87327,6452664.00000
3770,1.08519,0.14942,0.92878,6448958.40000
3780,1.10928,0.14895,0.95373,6433632.00000
3790,1.07745,0.14758,0.92315,6372072.00000
3800,1.08615,0.14792,0.93101,6372072.00000
3810,1.09556,0.14744,0.94136,6372072.00000
3820,1.10097,0.14785,0.94619,6372072.00000
3830,1.07323,0.14676,0.91994,6318108.00000
3840,1.04762,0.14578,0.89511,6282132.00000
3850,1.02553,0.14559,0.87284,6282132.00000
3860,0.98904,0.14598,0.83630,6282132.00000
3870,0.98733,0.14660,0.83334,6282132.00000
3880,0.95733,0.14660,0.80410,6282132.00000
3890,0.92767,0.14704,0.77384,6276831.00000
3900,0.90872,0.14436,0.75801,6200374.80000
3910,0.90287,0.13935,0.75739,6087040.50000
3920,0.91686,0.13763,0.77210,6079239.00000
3930,0.89521,0.13732,0.75116,6079125.60000
3940,0.92164,0.13735,0.77730,6076897.80000
3950,0.93910,0.13802,0.79384,6076353.00000
3960,0.97574,0.13970,0.82859,6076353.00000
3970,0.96142,0.13987,0.81488,6076353.00000
3980,0.98268,0.14150,0.83395,6076353.00000
3990,0.96177,0.14135,0.81261,6076353.00000
4000,1.00388,0.14046,0.85662,6050476.20000
4010,0.98837,0.14116,0.84037,6033225.00000
4020,1.04744,0.13922,0.90098,6000640.20000
4030,1.06078,0.13660,0.91702,5991462.00000
4040,1.03975,0.13711,0.89585,5984371.80000
4050,1.01726,0.13160,0.87857,5635230.90000
4060,0.99260,0.12313,0.86234,5226320.40000
4070,0.97564,0.12584,0.84277,5169763.80000
4080,0.98198,0.12730,0.84780,5126148.00000
4090,0.97668,0.12636,0.84337,5126148.00000
4100,0.95856,0.12267,0.82938,5004235.20000
4110,0.94340,0.11905,0.81781,4923072.00000
4120,0.94655,0.11724,0.82236,4923072.00000
4130,0.94492,0.11676,0.82143,4923072.00000
4140,0.93795,0.11662,0.81460,4912383.60000
4150,0.96848,0.11581,0.84563,4905258.00000
4160,0.94920,0.11586,0.82644,4905258.00000
4170,0.99039,0.11739,0.86583,4905258.00000
4180,1.03061,0.11988,0.90365,4905258.00000
4190,1.07278,0.12588,0.93980,5019477.60000
4200,1.01711,0.12283,0.88589,5139870.00000
4210,0.95603,0.11845,0.82870,5139870.00000
4220,0.94506,0.11858,0.81937,5139870.00000
4230,0.93554,0.11837,0.81013,5103933.60000
4240,0.83187,0.11341,0.71138,4823736.00000
4250,0.76360,0.11374,0.64226,5099514.00000
4260,0.72082,0.13790,0.57677,6096484.20000
4270,0.65859,0.14120,0.51013,6221974.80000
4280,0.63578,0.14051,0.48860,6230358.00000
4290,0.59709,0.14478,0.44411,6476796.00000
4300,0.81278,0.18786,0.61735,8159985.90000
4310,0.95793,0.20804,0.74286,8496360.00000
4320,1.01155,0.21563,0.78912,8496360.00000
4330,1.00596,0.21371,0.78519,8496288.00000
4340,1.00348,0.21139,0.78469,8495880.00000
4350,0.97870,0.20968,0.76222,8495880.00000
4360,0.97614,0.20824,0.76075,8490503.70000
4370,0.95345,0.21352,0.73280,8442945.00000
4380,0.96248,0.22088,0.73500,8453476.80000
4390,0.99583,0.22359,0.76517,8495944.80000
4400,1.03772,0.21721,0.81320,8496360.00000
4410,1.04573,0.21982,0.81704,8496360.00000
4420,0.93504,0.19826,0.73032,7915824.30000
4430,0.98865,0.15009,0.82706,6615084.00000
4440,0.91972,0.14961,0.76068,6617215.20000
4450,1.01815,0.14641,0.86476,6452835.00000
4460,1.06574,0.13328,0.92520,5651602.20000
4470,0.81661,0.09942,0.70990,4597902.00000
4480,0.82200,0.09818,0.71688,4566676.80000
4490,0.75644,0.07210,0.67575,3067423.80000
4500,0.78464,0.06777,0.70972,3199647.00000
4510,0.82484,0.08568,0.73197,3932214.30000
4520,0.82720,0.08211,0.73779,3428912.40000
4530,0.81328,0.05492,0.75150,2159299.80000
4540,0.79116,0.05659,0.72741,2053662.00000
4550,0.74812,0.05435,0.68706,2044755.00000
4560,0.69856,0.05208,0.63932,2044755.00000
4570,0.65120,0.04903,0.59534,2044755.00000
4580,0.63958,0.05013,0.58253,2050099.20000
4590,0.68360,0.05181,0.62488,2082149.40000
4600,0.72047,0.05357,0.65980,2095203.00000
4610,0.74905,0.05329,0.68886,2226598.80000
4620,0.87906,0.08861,0.78444,4079065.50000
4630,0.86758,0.09899,0.76096,4596558.00000
4640,0.85250,0.09827,0.74728,4597722.00000
4650,0.87422,0.09901,0.76779,4583455.80000
4660,0.66217,0.06650,0.58903,2942640.30000
4670,0.89210,0.10130,0.78195,4625065.50000
4680,1.07867,0.13938,0.92999,6070687.20000
4690,1.06487,0.14418,0.91372,6354876.00000
4700,1.07384,0.15105,0.91504,6592521.90000
4710,0.97359,0.15469,0.80882,6826915.50000
4720,0.93266,0.18014,0.74100,7819448.10000
4730,0.92971,0.18748,0.73566,8158077.60000
4740,0.92145,0.19303,0.72142,8247506.40000
4750,0.89836,0.19060,0.69848,8262054.00000
4760,0.84413,0.19064,0.64655,8276838.30000
4770,0.83289,0.19389,0.63169,8383267.20000
4780,0.82085,0.19367,0.62001,8417616.30000
4790,0.81535,0.19585,0.61260,8495486.40000
4800,0.80808,0.19762,0.60372,8496360.00000
4810,0.80230,0.19776,0.59766,8496360.00000
4820,0.80913,0.19773,0.60372,8496360.00000
4830,0.80793,0.19692,0.60390,8496360.00000
4840,0.80512,0.19674,0.59801,8496252.00000
4850,0.78088,0.19413,0.57955,8496000.00000
4860,0.77265,0.19535,0.56840,8496000.00000
4870,0.76633,0.19364,0.56559,8496000.00000
4880,0.75215,0.19362,0.54928,8496000.00000
4890,0.74216,0.19332,0.53982,8496000.00000
4900,0.72771,0.19239,0.52739,8496000.00000
4910,0.72101,0.19178,0.52030,8496000.00000
4920,0.71327,0.19126,0.51490,8496000.00000
4930,0.71986,0.19603,0.51567,8496000.00000
4940,0.70754,0.19297,0.50755,8496144.00000
4950,0.70186,0.19334,0.50164,8496360.00000
4960,0.71104,0.19442,0.50989,8496360.00000
4970,0.73537,0.19490,0.53355,8496360.00000
4980,0.72521,0.19469,0.52361,8496360.00000
4990,0.74917,0.19588,0.54398,8496360.00000
5000,0.76632,0.19666,0.56282,8496360.00000
5010,0.77021,0.19916,0.56424,8496360.00000
5020,0.76439,0.19814,0.55923,8496360.00000
5030,0.77514,0.20374,0.56440,8496360.00000
5040,0.80194,0.20290,0.59227,8496360.00000
5050,0.80912,0.19681,0.60537,8474049.00000
5060,0.76248,0.18927,0.56377,8268436.80000
5070,0.75363,0.18734,0.55941,8262560.40000
5080,0.75704,0.18608,0.56534,8076999.00000
5090,0.72947,0.17946,0.54331,7987500.00000
5100,0.72585,0.17960,0.53718,7994814.00000
5110,0.71921,0.18562,0.52771,8265461.10000
5120,0.74868,0.19553,0.54654,8496297.60000
5130,0.75208,0.19507,0.55040,8496360.00000
5140,0.75077,0.19582,0.54811,8496360.00000
5150,0.76074,0.19742,0.55649,8496360.00000
5160,0.76687,0.20203,0.55779,8496360.00000
5170,0.76718,0.20127,0.55911,8496360.00000
5180,0.76893,0.20132,0.56092,8496360.00000
5190,0.76879,0.20156,0.56074,8496360.00000
5200,0.76916,0.20233,0.56017,8496360.00000
5210,0.76869,0.20200,0.56020,8496360.00000
5220,0.77272,0.20236,0.56351,8496360.00000
5230,0.76624,0.20235,0.55764,8496360.00000
5240,0.75410,0.20341,0.54405,8496360.00000
5250,0.75062,0.20220,0.54176,8496360.00000
5260,0.74694,0.20340,0.53683,8496360.00000
5270,0.73930,0.20129,0.53124,8496360.00000
5280,0.74216,0.20272,0.53217,8496360.00000
5290,0.72863,0.20172,0.51979,8496360.00000
5300,0.71728,0.20162,0.50897,8496360.00000
5310,0.69303,0.19942,0.48643,8496360.00000
5320,0.66786,0.19778,0.46245,8496360.00000
5330,0.65118,0.19558,0.44872,8496360.00000
5340,0.62960,0.19515,0.42723,8496360.00000
5350,0.61220,0.18864,0.41698,8379258.90000
5360,0.59567,0.18673,0.40060,8351670.00000
5370,0.56012,0.18563,0.36796,8350830.00000
5380,0.53200,0.18418,0.34081,8350738.80000
5390,0.51063,0.18152,0.32216,8267036.40000
5400,0.43768,0.16251,0.26835,7239257.70000
5410,0.37645,0.14182,0.22748,6466446.90000
5420,0.35396,0.13472,0.21243,6131542.20000
5430,0.34622,0.13162,0.20775,6009596.10000
5440,0.32506,0.12950,0.18831,5759880.90000
5450,0.27236,0.10786,0.15747,5172768.00000
5460,0.27147,0.10718,0.15770,5172768.00000
5470,0.27192,0.10736,0.15778,5172768.00000
5480,0.27173,0.10733,0.15755,5172768.00000
5490,0.27316,0.10786,0.15856,5172768.00000
