frame,total,visibility,gbuffer,lighting,index_count
1090,0.50427,0.29162,0.17632,0.02624,7767534.90000
1100,0.50527,0.29314,0.17620,0.02603,7719672.60000
1110,0.48770,0.27668,0.17597,0.02552,7176438.30000
1120,0.48515,0.27387,0.17597,0.02546,6990166.80000
1130,0.47736,0.26688,0.17594,0.02504,6758233.20000
1140,0.48742,0.27706,0.17625,0.02445,7029954.30000
1150,0.50915,0.29732,0.17701,0.02527,7408249.20000
1160,0.52244,0.30710,0.17768,0.02777,7500250.20000
1170,0.54234,0.32543,0.17795,0.02935,7953082.20000
1180,0.54293,0.32598,0.17735,0.02991,7999884.00000
1190,0.54101,0.32502,0.17681,0.02958,8001468.00000
1200,0.54119,0.32587,0.17622,0.02934,8001468.00000
1210,0.52358,0.31168,0.17447,0.02769,8001468.00000
1220,0.51639,0.30618,0.17380,0.02663,8001468.00000
1230,0.51673,0.30724,0.17378,0.02619,8001480.60000
1240,0.51399,0.30529,0.17371,0.02522,8003038.20000
1250,0.51228,0.30392,0.17389,0.02492,8001468.00000
1260,0.51068,0.30298,0.17335,0.02444,8001473.40000
1270,0.50540,0.30000,0.17210,0.02394,7966094.40000
1280,0.49904,0.29392,0.17150,0.02391,7745203.20000
1290,0.49105,0.28953,0.16827,0.02368,7579748.40000
1300,0.48530,0.28627,0.16596,0.02348,7498017.00000
1310,0.49201,0.28877,0.16866,0.02507,7510593.30000
1320,0.49084,0.28158,0.17442,0.02554,7033727.70000
1330,0.48900,0.28172,0.17422,0.02362,6970671.00000
1340,0.48305,0.27685,0.17353,0.02350,6970383.00000
1350,0.47821,0.27230,0.17278,0.02358,6970383.00000
1360,0.47804,0.27207,0.17250,0.02393,6970383.00000
1370,0.47754,0.27135,0.17251,0.02395,6970383.00000
1380,0.47552,0.26951,0.17288,0.02366,6970383.00000
1390,0.48196,0.27371,0.17452,0.02406,6970383.00000
1400,0.49812,0.28610,0.17606,0.02599,7212977.40000
1410,0.52325,0.30953,0.17694,0.02727,8001493.20000
1420,0.52114,0.30806,0.17678,0.02682,8001594.00000
1430,0.51654,0.30316,0.17690,0.02684,7931326.20000
1440,0.50836,0.29499,0.17697,0.02648,7829976.00000
1450,0.50763,0.29476,0.17686,0.02650,7834560.60000
1460,0.51313,0.29962,0.17708,0.02682,7925053.80000
1470,0.51570,0.30189,0.17699,0.02703,7991727.00000
1480,0.51575,0.30080,0.17716,0.02795,7999516.80000
1490,0.52098,0.30238,0.17798,0.03081,8090580.60000
1500,0.53558,0.31328,0.17849,0.03353,8357266.20000
1510,0.54243,0.31957,0.17877,0.03402,8470036.80000
1520,0.54348,0.32063,0.17888,0.03410,8477401.20000
1530,0.54542,0.32198,0.17910,0.03447,8489996.40000
1540,0.55084,0.32640,0.17908,0.03538,8495800.80000
1550,0.55304,0.32867,0.17925,0.03522,8494414.20000
1560,0.54757,0.33527,0.17743,0.02549,8494104.00000
1570,0.54890,0.33507,0.17786,0.02616,8494104.00000
1580,0.54600,0.33263,0.17739,0.02602,8494104.00000
1590,0.54763,0.33362,0.17763,0.02663,8494104.00000
1600,0.54974,0.32938,0.17852,0.03187,8494104.00000
1610,0.55204,0.32806,0.17922,0.03481,8494104.00000
1620,0.54896,0.32529,0.17874,0.03477,8492731.20000
1630,0.54878,0.32531,0.17883,0.03458,8491920.00000
1640,0.55029,0.32642,0.17878,0.03480,8492370.00000
1650,0.55035,0.32637,0.17854,0.03486,8449743.60000
1660,0.55174,0.32643,0.17872,0.03591,8384289.00000
1670,0.54779,0.32422,0.17851,0.03499,8374041.00000
1680,0.54207,0.32189,0.17803,0.03201,8367843.60000
1690,0.53235,0.31693,0.17756,0.02772,8358251.40000
1700,0.52579,0.31246,0.17660,0.02654,8295681.00000
1710,0.52265,0.31046,0.17587,0.02630,8261586.00000
1720,0.51767,0.30643,0.17639,0.02500,8187317.10000
1730,0.50964,0.29779,0.17727,0.02476,8043384.00000
1740,0.51078,0.29860,0.17741,0.02492,8041504.80000
1750,0.50829,0.29692,0.17706,0.02461,7985956.20000
1760,0.50150,0.29038,0.17686,0.02454,7787619.60000
1770,0.49260,0.28140,0.17676,0.02473,7530717.00000
1780,0.49037,0.27930,0.17608,0.02500,7427402.40000
1790,0.47815,0.26625,0.17670,0.02544,6990182.40000
1800,0.47816,0.26656,0.17652,0.02530,6983793.00000
1810,0.47937,0.26821,0.17660,0.02476,6983793.00000
1820,0.48438,0.27040,0.17677,0.02470,6973673.70000
1830,0.47903,0.26861,0.17652,0.02406,6963402.00000
1840,0.47795,0.26777,0.17649,0.02381,6963356.40000
1850,0.47765,0.26745,0.17656,0.02395,6962112.00000
1860,0.47543,0.26599,0.17629,0.02345,6953349.00000
1870,0.47510,0.26569,0.17627,0.02315,6944862.00000
1880,0.47527,0.26628,0.17622,0.02277,6944862.00000
1890,0.46206,0.25433,0.17600,0.02213,6558870.00000
1900,0.46158,0.25323,0.17622,0.02212,6558870.00000
1910,0.46102,0.25268,0.17617,0.02220,6558870.00000
1920,0.44448,0.23638,0.17658,0.02191,6046112.40000
1930,0.44652,0.23812,0.17659,0.02206,6034722.00000
1940,0.44490,0.23634,0.17659,0.02217,6034722.00000
1950,0.44263,0.23388,0.17663,0.02240,5990710.80000
1960,0.44394,0.23476,0.17659,0.02279,5990314.80000
1970,0.44400,0.23453,0.17658,0.02300,5842207.80000
1980,0.41904,0.21002,0.17584,0.02336,5447708.70000
1990,0.42016,0.21089,0.17620,0.02351,5451609.00000
2000,0.41848,0.20940,0.17602,0.02291,5451609.00000
2010,0.41618,0.20768,0.17612,0.02258,5444671.80000
2020,0.41494,0.20736,0.17594,0.02191,5444901.00000
2030,0.41104,0.20318,0.17590,0.02196,5297904.60000
2040,0.40614,0.19877,0.17582,0.02172,5208151.80000
2050,0.40546,0.19797,0.17578,0.02180,5207691.00000
2060,0.40514,0.19802,0.17571,0.02159,5207691.00000
2070,0.37222,0.16546,0.17551,0.02148,4036655.40000
2080,0.36216,0.15537,0.17565,0.02130,3727287.00000
2090,0.36276,0.15586,0.17552,0.02116,3727287.00000
2100,0.36194,0.15569,0.17548,0.02085,3705588.60000
2110,0.35806,0.15165,0.17540,0.02093,3618915.00000
2120,0.35756,0.15112,0.17545,0.02088,3618915.00000
2130,0.35637,0.15073,0.17525,0.02059,3585544.50000
2140,0.35543,0.15005,0.17521,0.02044,3499356.00000
2150,0.35579,0.15026,0.17531,0.02057,3499356.00000
2160,0.35135,0.14619,0.17505,0.02038,3434960.40000
2170,0.34680,0.14195,0.17515,0.02012,3337312.20000
2180,0.34794,0.14304,0.17529,0.02003,3327910.80000
2190,0.35128,0.14644,0.17522,0.02009,3326756.40000
2200,0.34716,0.14293,0.17508,0.01966,3284885.40000
2210,0.34607,0.14178,0.17535,0.01947,3266988.00000
2220,0.34521,0.14052,0.17532,0.01957,3266988.00000
2230,0.34328,0.13878,0.17523,0.01972,3195621.00000
2240,0.33986,0.13540,0.17515,0.01974,3114666.00000
2250,0.34078,0.13636,0.17514,0.01968,3110658.00000
2260,0.34078,0.13618,0.17538,0.01964,3110223.60000
2270,0.33716,0.13314,0.17501,0.01946,3107632.20000
2280,0.32870,0.12920,0.17078,0.01902,3061461.60000
2290,0.28442,0.11617,0.14133,0.01733,2951409.30000
2300,0.23346,0.09527,0.11149,0.01712,2661215.40000
2310,0.20213,0.08691,0.08913,0.01658,2830292.40000
2320,0.20445,0.08734,0.09213,0.01523,2955202.80000
2330,0.21798,0.09044,0.10235,0.01552,2936598.00000
2340,0.21360,0.08835,0.10025,0.01533,2925376.80000
2350,0.29669,0.13954,0.13097,0.01671,4447362.90000
2360,0.47322,0.27037,0.17456,0.01848,6957913.50000
