frame,total,depth_prepass,geometry,lighting,tonemap,index_count
0,0.92108,0.33123,0.44660,0.09043,0.03590,8496360.00000
60,0.67854,0.21844,0.32467,0.08860,0.03070,8496360.00000
120,0.72574,0.22669,0.35914,0.09053,0.03521,8496360.00000
180,0.70152,0.21120,0.35160,0.08989,0.03459,8496360.00000
240,0.72251,0.21714,0.36621,0.09063,0.03465,8496360.00000
300,0.74498,0.22982,0.37375,0.09156,0.03495,8496360.00000
360,0.74787,0.22505,0.38185,0.09158,0.03490,8496360.00000
420,0.75594,0.21983,0.39717,0.09027,0.03441,8496360.00000
480,0.74891,0.22220,0.38556,0.09193,0.03442,8496360.00000
540,0.74461,0.22798,0.37509,0.09216,0.03487,8496360.00000
