frame,total,depth_prepass,geometry,lighting,tonemap,index_count
0,1.69212,0.32230,1.23025,0.09069,0.03422,18152448.10000
60,1.93212,0.33114,1.44170,0.09487,0.03806,18586967.45000
120,1.72422,0.25624,1.31635,0.09510,0.03814,13912915.15000
180,1.16895,0.05167,0.96333,0.09877,0.03811,1334104.85000
240,0.98510,0.05008,0.78096,0.09883,0.03755,1563999.05000
300,0.83525,0.04206,0.64259,0.09718,0.03737,942806.45000
360,1.23225,0.03708,1.04055,0.09928,0.03785,651664.20000
420,1.25612,0.03127,1.06558,0.09781,0.03795,531526.60000
480,1.01812,0.02131,0.85343,0.09188,0.03752,335265.25000
540,0.96574,0.02525,0.79257,0.09001,0.03787,394504.35000
