frame,total,visibility,visutil_histogram,visutil_prefix,visutil_flatten,gbuffer,lighting,tonemap,index_count
0,1.76059,0.12761,0.02665,0.00216,0.03692,1.40173,0.09565,0.03498,2955774.10000
60,2.18763,0.15259,0.02851,0.00216,0.04071,1.78811,0.10051,0.03875,3390293.45000
120,1.71338,0.09585,0.02818,0.00226,0.04023,1.38242,0.09733,0.03799,1763572.05000
180,1.81718,0.08899,0.02750,0.00228,0.03959,1.49489,0.09800,0.03844,1334104.85000
240,1.49738,0.09810,0.02740,0.00229,0.03961,1.16603,0.09807,0.03858,1563999.05000
300,1.08351,0.08995,0.02719,0.00230,0.03920,0.76239,0.09744,0.03824,942806.45000
360,1.62446,0.07550,0.02728,0.00264,0.03951,1.31470,0.09473,0.03902,651664.20000
420,1.89349,0.06779,0.02748,0.00259,0.03941,1.59583,0.09120,0.03836,531526.60000
480,1.37554,0.06006,0.02717,0.00259,0.03905,1.09156,0.09229,0.03794,335265.25000
540,1.26992,0.06413,0.02721,0.00275,0.03925,0.98223,0.08952,0.03847,394504.35000
