frame,total,visibility,visutil_histogram,visutil_prefix,visutil_flatten,gbuffer,lighting,tonemap,index_count
0,0.88994,0.54245,0.02933,0.00226,0.03362,0.11076,0.09431,0.04142,8496360.00000
60,0.98147,0.55587,0.03230,0.00227,0.03691,0.16883,0.10388,0.04729,8496360.00000
120,1.09339,0.56397,0.03505,0.00227,0.04117,0.24407,0.11784,0.05495,8496360.00000
180,0.84788,0.41152,0.03220,0.00219,0.04037,0.19110,0.09771,0.03763,8496360.00000
240,0.82355,0.39462,0.03229,0.00218,0.04125,0.19047,0.09514,0.03418,8496360.00000
300,0.83591,0.40754,0.03186,0.00246,0.04141,0.19170,0.09525,0.03424,8496360.00000
360,0.83202,0.41523,0.03272,0.00303,0.04177,0.18982,0.08999,0.03446,8496360.00000
420,0.81955,0.41401,0.03258,0.00293,0.04103,0.18360,0.08733,0.03393,8496360.00000
480,0.81739,0.40794,0.03174,0.00277,0.04107,0.18263,0.09337,0.03344,8496360.00000
540,0.84293,0.42399,0.03092,0.00279,0.04123,0.18702,0.09653,0.03414,8496360.00000
