frame,total,visibility,visutil_histogram,visutil_prefix,visutil_flatten,gbuffer,lighting,tonemap,index_count
0,0.96574,0.54947,0.02954,0.00228,0.03369,0.16864,0.10154,0.04212,8496360.00000
60,1.08462,0.56381,0.03232,0.00227,0.03695,0.23892,0.12415,0.05156,8496360.00000
120,0.94561,0.42536,0.03222,0.00220,0.04091,0.25584,0.10973,0.04201,8496360.00000
180,0.86362,0.38163,0.03171,0.00217,0.04041,0.23353,0.10380,0.03780,8496360.00000
240,0.90029,0.39662,0.03234,0.00218,0.04122,0.24842,0.10553,0.03799,8496360.00000
300,0.90982,0.40964,0.03200,0.00250,0.04143,0.24797,0.10664,0.03832,8496360.00000
360,0.90596,0.41755,0.03273,0.00314,0.04196,0.24721,0.10041,0.03824,8496360.00000
420,0.89314,0.41520,0.03248,0.00289,0.04102,0.23951,0.09779,0.03756,8496360.00000
480,0.88868,0.40953,0.03176,0.00294,0.04114,0.23801,0.10397,0.03738,8496360.00000
540,0.90756,0.42568,0.03106,0.00295,0.04130,0.24062,0.10445,0.03755,8496360.00000
