frame,total,visibility,visutil_histogram,visutil_prefix,visutil_flatten,gbuffer,lighting,tonemap,index_count
0,0.60384,0.26096,0.02705,0.00226,0.03362,0.11121,0.09393,0.04166,3553381.35000
60,0.70182,0.27899,0.03010,0.00228,0.03699,0.16671,0.10404,0.04736,3662944.30000
120,0.68560,0.20928,0.03048,0.00221,0.04110,0.21885,0.10539,0.04318,2176008.00000
180,0.55365,0.14237,0.02789,0.00217,0.04054,0.17987,0.09458,0.03377,1760027.75000
240,0.61884,0.19437,0.03014,0.00217,0.04133,0.18914,0.09473,0.03397,2911562.30000
300,0.64811,0.22118,0.03042,0.00218,0.04142,0.19059,0.09501,0.03400,3211259.30000
360,0.64991,0.22317,0.03004,0.00217,0.04162,0.19044,0.09492,0.03436,3197534.35000
420,0.59161,0.17416,0.02852,0.00217,0.04117,0.18408,0.09477,0.03403,2080022.75000
480,0.59431,0.17775,0.02881,0.00218,0.04117,0.18347,0.09478,0.03373,2143202.10000
540,0.63168,0.21386,0.02934,0.00246,0.04109,0.18569,0.09546,0.03393,2652802.15000
