frame,total,depth_prepass,geometry,lighting,tonemap,index_count
0,1.79159,0.09927,1.50534,0.11419,0.04776,2955774.10000
60,1.41742,0.08293,1.18324,0.09667,0.03815,3390293.45000
120,1.29790,0.05130,1.08774,0.09957,0.03839,1763572.05000
180,1.16155,0.05207,0.95264,0.09713,0.03821,1334104.85000
240,0.96857,0.05029,0.77651,0.09036,0.03760,1563999.05000
300,0.81245,0.04239,0.62839,0.08744,0.03757,942806.45000
360,1.16227,0.03731,0.97772,0.09012,0.03800,651664.20000
420,1.24381,0.03141,1.06657,0.09091,0.03817,531526.60000
480,1.06323,0.02144,0.89432,0.09372,0.03765,335265.25000
540,0.96261,0.02543,0.78790,0.09113,0.03798,394504.35000
