frame,total,depth_prepass,geometry,lighting,tonemap,index_count
0,1.38630,0.08111,1.14823,0.10029,0.04010,2955774.10000
60,1.41413,0.08304,1.17630,0.09752,0.03820,3390293.45000
120,1.30986,0.05123,1.10303,0.09780,0.03829,1763572.05000
180,1.15265,0.05182,0.94824,0.09772,0.03817,1334104.85000
240,0.98005,0.05025,0.78455,0.09143,0.03787,1563999.05000
300,0.82448,0.04228,0.64156,0.08891,0.03748,942806.45000
360,1.22825,0.03728,1.04295,0.09074,0.03801,651664.20000
420,1.27022,0.03129,1.09324,0.09103,0.03805,531526.60000
480,1.07484,0.02133,0.90560,0.09202,0.03744,335265.25000
540,0.97567,0.02533,0.80560,0.09076,0.03803,394504.35000
